kappa_max,weight_cap,J_val,annualized_return,annualized_volatility,sharpe_ratio,sortino_ratio,max_drawdown,var_5pct,cvar_5pct,avg_turnover,total_transaction_cost,calmar_ratio,avg_hhi
0.75,0.1,0.021117256433686293,0.08799003242424352,0.1206402649913679,0.7293587462738036,0.8534323125322831,0.1831331986087964,0.0143939305263836,0.02028746585841884,0.010275031983950232,0.0,0.4804701337205668,0.08195155432835002
0.75,0.15,0.021480326353732565,0.049532479506442684,0.12160317574221684,0.4073288317029252,0.45298834942306854,0.19456893966484723,0.013050415716626584,0.020424321993929004,0.011491316993762497,0.0,0.25457547125334784,0.10445130428097982
0.75,,0.02138115324326759,0.07728195080257949,0.12563712279169054,0.615120348869457,0.762514651925851,0.12166025867302788,0.013668970166831992,0.019797014033277473,0.02656918496479038,0.0,0.6352275726314309,0.15575700250253274
