kappa_max,weight_cap,rho,J_val,annualized_return,annualized_volatility,sharpe_ratio,sortino_ratio,max_drawdown,var_5pct,cvar_5pct,avg_turnover,total_transaction_cost,calmar_ratio,avg_hhi
0.75,0.1,0.7,0.020791384771757144,0.07730827845627375,0.11918716744140849,0.6486292116496343,0.7639178434039385,0.18361194077072895,0.014066982639934616,0.01996473024108777,0.009754418580436627,0.0,0.42104167153707295,0.08169001120889369
0.75,0.1,,0.021117256433686293,0.08799003242424352,0.1206402649913679,0.7293587462738036,0.8534323125322831,0.1831331986087964,0.0143939305263836,0.02028746585841884,0.010275031983950232,0.0,0.4804701337205668,0.08195155432835002
