annualized_return,annualized_volatility,sharpe_ratio,sortino_ratio,max_drawdown,var_5pct,cvar_5pct,avg_turnover,total_transaction_cost,calmar_ratio,method,group,crisis_2020,crisis_2022
0.0346512078222434,0.18400842281882224,0.18831316138371318,0.2282625218756691,0.2723344414520109,0.014541877013393835,0.026846441889952288,0.011330148664780491,0.0,0.12723769948998326,C_stable,v7,0.05594399463491351,0.049529501634926976
-0.002760966551362376,0.20010173298498302,-0.013797814292640721,-0.016768451219984073,0.2729705720908914,0.017437552493979998,0.03024909328989929,0.027118809551666977,0.0,-0.010114520881185146,V7_effdim,v7,0.04751938092414032,0.14027631852078204
0.018338164284855907,0.1795841678819667,0.10211459340284845,0.12111957731696339,0.28024968284176255,0.01422191809274065,0.026683421128095634,0.009381291179369308,0.0,0.06543509380244397,V7_effdim_cap,v7,0.06147788471952498,0.09396984426408128
0.04152529513776915,0.19616711082880858,0.21168326822128458,0.2530294405306036,0.2725972396106058,0.015486207320503135,0.02858605358268133,0.02982340848989963,0.0,0.15233204561090335,A_ceil_CVaR,v7,0.04434424373751811,0.13191887932197333
