kappa_max,J_val,annualized_return,annualized_volatility,sharpe_ratio,sortino_ratio,max_drawdown,var_5pct,cvar_5pct,avg_turnover,total_transaction_cost,calmar_ratio,avg_hhi
0.75,0.02180509061207327,0.07469452501659268,0.12895268096530418,0.5792397991065411,0.7402295598431484,0.13612183036270242,0.01293408581246087,0.020129286932266836,0.036617527458440435,0.0,0.5487328874256682,0.16391861523479911
1.0,0.020504236297400894,0.14369336510913855,0.1212016883822365,1.1855723053623606,1.4490413147507926,0.13742762795380303,0.012107103625277641,0.019189960456662426,0.029456720781397397,0.0,1.0455929950085565,0.1284819119957071
1.25,0.021941708420251657,0.19586091745929513,0.13017521284765177,1.504594562779916,1.8449810300986305,0.09309696060011396,0.012572742744147852,0.020860865925580504,0.03662671156145161,0.0,2.1038379362414474,0.1044215783109703
