universe_id,seed,tickers,n_assets,avg_corr_val,pc1_share_val,effdim_val
104,146,"AAPL,ADBE,AMZN,BA,BDX,BIIB,BLK,CB,CMCSA,COST,CRM,DIS,F,GILD,INTU,ISRG,ITW,JPM,MCD,MMC,MO,MS,NEE,PEP,ROST,SBUX,T,TGT,TRV,UPS",30,0.32494908066090333,0.2904660338897841,7.79655911392375
120,162,"ACN,ADSK,BLK,CAT,COP,COST,CSCO,CVX,GILD,GM,HD,IBM,INTC,KO,LOW,MA,MRK,MSFT,NVDA,PEP,PFE,PG,PM,SCHW,SLB,SO,T,TGT,TRV,VLO",30,0.32502619573965663,0.27351459242800646,8.357670122682508
213,255,"ACN,ADSK,AIG,BA,BDX,COP,CSCO,CVX,DG,F,GILD,GS,INTC,INTU,ITW,MMC,MMM,MO,NSC,PEP,PFE,PLD,PNC,REGN,SBUX,SO,TRV,UNH,WMT,XOM",30,0.32516682206785524,0.23482572038169702,10.248658232388543
156,198,"ABT,ALL,APD,AXP,BAC,BIIB,BLK,CI,CMCSA,COST,DHR,DIS,EMR,EW,INTC,INTU,KO,LOW,MO,NSC,PEP,PFE,PG,PM,SCHW,SLB,TJX,UPS,VLO,YUM",30,0.3256877657764794,0.27679129014853393,7.1347854856490125
295,337,"AAPL,ABT,ACN,AMGN,APD,BAC,BIIB,CI,CL,COF,CRM,CVX,DG,EOG,EW,IBM,KMB,MA,MRK,MS,PEP,PGR,PNC,SLB,T,TGT,V,VLO,WFC,WMT",30,0.3258894583828172,0.29665302419855843,6.486448438359653
18,60,"ABT,ADSK,APD,BIIB,CL,CMCSA,COF,COST,CVX,DHR,F,IBM,ICE,INTC,INTU,ITW,LMT,NSC,NVDA,PLD,ROST,SBUX,SCHW,SO,SYK,T,TRV,VLO,VZ,XOM",30,0.32591443369681755,0.2806314655693968,7.237711688155158
37,79,"AAPL,ACN,ADBE,ADP,ADSK,AIG,AMZN,AON,BA,CAT,COF,COP,COST,DE,DG,DUK,EMR,FDX,GILD,IBM,JNJ,MO,NEE,NSC,PFE,PGR,REGN,TJX,VLO,XOM",30,0.32664890383633616,0.2811565124369692,8.64206364397658
173,215,"ACN,BAC,BLK,CI,CL,COF,CRM,EMR,EW,GILD,INTU,KO,LMT,MMM,MO,MSFT,NEE,NKE,NVDA,PFE,PG,PNC,QCOM,REGN,SCHW,TGT,TJX,USB,WFC,WMT",30,0.32689458624625684,0.2912202984890137,7.960693432416497
133,175,"ACN,AMZN,APD,AXP,CAT,CI,COF,COST,CVX,DUK,EMR,EW,GILD,GM,GS,INTC,MCD,MMC,MO,MRK,MSFT,NEE,NKE,PM,QCOM,ROST,SBUX,TRV,V,VLO",30,0.32695540392965394,0.29697436663644383,7.766322602772973
59,101,"ABT,ACN,ADSK,AMGN,AMZN,AON,AXP,BIIB,COP,CRM,DE,DIS,EW,F,ICE,INTC,JNJ,KO,MCD,MET,MMC,MO,PM,PNC,QCOM,REGN,ROST,UNH,UPS,VLO",30,0.3270895588578713,0.2647370978256264,8.148773098281616
285,327,"AAPL,ACN,AMZN,APD,BA,BDX,BLK,CB,CI,CMCSA,COF,DG,DHR,EOG,F,GILD,ICE,ISRG,LMT,MA,MO,MS,NEE,PEP,PLD,PNC,SLB,UNH,WFC,YUM",30,0.32757102178119946,0.26838612492142216,8.511860559602386
283,325,"AAPL,AIG,BA,BLK,CAT,CI,CMCSA,COP,CSCO,DG,EW,FDX,GE,ITW,JNJ,JPM,KO,LOW,MMM,MSFT,NVDA,PG,PLD,PM,ROST,SCHW,SYK,TGT,TJX,USB",30,0.3277067202663704,0.2892303297222645,8.286028026814956
35,77,"AAPL,ACN,ADSK,ALL,AON,BA,CB,CMCSA,CVX,DIS,DUK,EOG,GS,IBM,ICE,ISRG,LMT,MET,MMC,NKE,PG,PLD,PM,REGN,SHW,SYK,TJX,UPS,WFC,XOM",30,0.3277448504999231,0.21484226908430265,10.392879693626492
98,140,"ACN,AMZN,BA,BIIB,BLK,C,CB,CMCSA,COP,COST,CVX,DE,DUK,EW,F,FDX,HD,IBM,ICE,INTC,ITW,MMC,NVDA,PLD,REGN,SHW,SLB,SO,TJX,V",30,0.3277546985523972,0.26661918004766355,7.625846356707237
6,48,"ADSK,AMZN,AXP,BAC,BDX,BIIB,CB,CVX,DG,EOG,EW,F,GM,GS,HD,MMC,MS,MSFT,NEE,NSC,PGR,PNC,SBUX,SCHW,SLB,SO,SYK,TGT,UNH,WFC",30,0.327872951086888,0.26554017296283255,7.36116607713327
194,236,"ABT,ACN,ADBE,AMZN,AXP,BA,BAC,CI,CMCSA,COF,COP,COST,CRM,DUK,F,GILD,GM,ISRG,ITW,LMT,MA,MCD,MRK,PEP,QCOM,SYK,TGT,UPS,VLO,WMT",30,0.32811041317987644,0.23124021125526548,9.7125241427529
224,266,"AAPL,ACN,ADP,AON,AXP,BDX,CMCSA,COST,DIS,GS,IBM,ICE,ISRG,KMB,KO,MO,NSC,NVDA,PLD,REGN,SBUX,SLB,SO,SYK,TGT,TRV,V,VLO,WFC,YUM",30,0.3281984040085061,0.21029653301928783,9.676982666109042
3,45,"ADBE,ADSK,AIG,ALL,APD,C,DHR,DUK,GILD,GM,GS,ICE,INTC,ITW,LMT,LOW,MET,NSC,PEP,PFE,PNC,SBUX,SCHW,SLB,SO,SYK,TJX,UNH,USB,YUM",30,0.32833682867232616,0.2923560633595535,7.87699802576481
