date,net_return,loss,turnover,kappa,rolling_cvar_60
2020-01-02,0.007140695252217568,-0.007140695252217568,0.0,,
2020-01-03,-0.006860877841524423,0.006860877841524423,0.0,,
2020-01-06,0.0029301057328779334,-0.0029301057328779334,0.0,,
2020-01-07,-0.0036985955848548263,0.0036985955848548263,0.0,,
2020-01-08,0.00451528596356156,-0.00451528596356156,0.0,,
2020-01-09,0.007156715709659528,-0.007156715709659528,0.0,,
2020-01-10,-0.0035139447441116653,0.0035139447441116653,0.0,,
2020-01-13,0.005151972069637657,-0.005151972069637657,0.0,,
2020-01-14,-0.00019833245425298092,0.00019833245425298092,0.0,,
2020-01-15,-0.000170391599030944,0.000170391599030944,0.0,,
2020-01-16,0.007305295115076436,-0.007305295115076436,0.0,,
2020-01-17,0.0044949135068466555,-0.0044949135068466555,0.0,,
2020-01-21,-0.004289871741179582,0.004289871741179582,0.0,,
2020-01-22,0.0009682343028123491,-0.0009682343028123491,0.0,,
2020-01-23,-0.000555418966822311,0.000555418966822311,0.0,,
2020-01-24,-0.008122009531973482,0.008122009531973482,0.0,,
2020-01-27,-0.014608501001558994,0.014608501001558994,0.0,,
2020-01-28,0.007619026708817842,-0.007619026708817842,0.0,,
2020-01-29,-0.0022391541929038983,0.0022391541929038983,0.0,,
2020-01-30,0.0038215238373610827,-0.0038215238373610827,0.0,,0.014608501001558994
2020-01-31,-0.0127810396226954,0.0127810396226954,1.6913395657648338,2.0,0.013694770312127198
2020-02-03,-0.004462424953502027,0.004462424953502027,0.0,,0.013694770312127198
2020-02-04,0.0008237194108454432,-0.0008237194108454432,0.0,,0.013694770312127198
2020-02-05,0.00961702138819341,-0.00961702138819341,0.0,,0.013694770312127198
2020-02-06,0.0010697196938076535,-0.0010697196938076535,0.0,,0.013694770312127198
2020-02-07,-0.0016370335221767484,0.0016370335221767484,0.0,,0.013694770312127198
2020-02-10,0.0052237497794336805,-0.0052237497794336805,0.0,,0.013694770312127198
2020-02-11,0.0007474583233031655,-0.0007474583233031655,0.0,,0.013694770312127198
2020-02-12,-0.0003336659400113508,0.0003336659400113508,0.0,,0.013694770312127198
2020-02-13,0.0104860408579984,-0.0104860408579984,0.0,,0.013694770312127198
2020-02-14,0.003978323886439617,-0.003978323886439617,0.0,,0.013694770312127198
2020-02-18,0.007497489048989259,-0.007497489048989259,0.0,,0.013694770312127198
2020-02-19,-0.008791850955155082,0.008791850955155082,0.0,,0.013694770312127198
2020-02-20,0.004424428415370169,-0.004424428415370169,0.0,,0.013694770312127198
2020-02-21,-0.0006097474604201964,0.0006097474604201964,0.0,,0.013694770312127198
2020-02-24,-0.01728299733654962,0.01728299733654962,0.0,,0.015945749169054307
2020-02-25,-0.018744466804339836,0.018744466804339836,0.0,,0.018013732070444727
2020-02-26,-0.0020808406102688437,0.0020808406102688437,0.0,,0.018013732070444727
2020-02-27,-0.0432585959680035,0.0432585959680035,0.0,,0.03100153138617167
2020-02-28,-0.021758146482553163,0.021758146482553163,0.654114394696616,2.0,0.03250837122527833
2020-03-02,0.05751626898105832,-0.05751626898105832,0.0,,0.0279204030849655
2020-03-03,-0.018657865797883057,0.018657865797883057,0.0,,0.0279204030849655
2020-03-04,0.05049618432578328,-0.05049618432578328,0.0,,0.0279204030849655
2020-03-05,-0.018525224986988238,0.018525224986988238,0.0,,0.0279204030849655
2020-03-06,-0.004666663159486743,0.004666663159486743,0.0,,0.0279204030849655
2020-03-09,-0.031180813184790962,0.031180813184790962,0.0,,0.03206585187844921
2020-03-10,0.011692860498990378,-0.011692860498990378,0.0,,0.03206585187844921
2020-03-11,-0.04779615179849401,0.04779615179849401,0.0,,0.040745186983762824
2020-03-12,-0.0963568796890693,0.0963568796890693,0.0,,0.062470542485188935
2020-03-13,0.0592016508133796,-0.0592016508133796,0.0,,0.062470542485188935
2020-03-16,-0.07541133433397806,0.07541133433397806,0.0,,0.07318812194051379
2020-03-17,0.09427360343588752,-0.09427360343588752,0.0,,0.07318812194051379
2020-03-18,-0.030457896937732095,0.030457896937732095,0.0,,0.07318812194051379
2020-03-19,-0.023709714831757153,0.023709714831757153,0.0,,0.07318812194051379
2020-03-20,-0.05514429520778668,0.05514429520778668,0.0,,0.07563750307694468
2020-03-23,-0.03549137374458493,0.03549137374458493,0.0,,0.07563750307694468
2020-03-24,0.06605831677921209,-0.06605831677921209,0.0,,0.07563750307694468
2020-03-25,-0.0015150386252607776,0.0015150386252607776,0.0,,0.07563750307694468
2020-03-26,0.06871914638136126,-0.06871914638136126,0.0,,0.07563750307694468
2020-03-27,-0.000743531990547244,0.000743531990547244,0.0,,0.07563750307694468
2020-03-30,0.04430192482893022,-0.04430192482893022,0.0,,0.07563750307694468
2020-03-31,-0.02064346813607941,0.02064346813607941,1.6021606738794585,2.0,0.07563750307694468
2020-04-01,-0.04952272891923331,0.04952272891923331,0.0,,0.07563750307694468
2020-04-02,0.028168241878708797,-0.028168241878708797,0.0,,0.07563750307694468
2020-04-03,-0.018433178626544748,0.018433178626544748,0.0,,0.07563750307694468
2020-04-06,0.07235258605823826,-0.07235258605823826,0.0,,0.07563750307694468
2020-04-07,0.001171242307329918,-0.001171242307329918,0.0,,0.07563750307694468
2020-04-08,0.040605240594494475,-0.040605240594494475,0.0,,0.07563750307694468
2020-04-09,0.016433112257651532,-0.016433112257651532,0.0,,0.07563750307694468
2020-04-13,-0.017568302370156354,0.017568302370156354,0.0,,0.07563750307694468
2020-04-14,0.02408981488557358,-0.02408981488557358,0.0,,0.07563750307694468
2020-04-15,-0.028883769956234272,0.028883769956234272,0.0,,0.07563750307694468
2020-04-16,-0.0012424938001220538,0.0012424938001220538,0.0,,0.07563750307694468
2020-04-17,0.042980220994060236,-0.042980220994060236,0.0,,0.07563750307694468
2020-04-20,-0.020161212108296033,0.020161212108296033,0.0,,0.07563750307694468
2020-04-21,-0.029246010594781453,0.029246010594781453,0.0,,0.07563750307694468
2020-04-22,0.01829109235222378,-0.01829109235222378,0.0,,0.07563750307694468
