annualized_return,annualized_volatility,sharpe_ratio,sortino_ratio,max_drawdown,var_5pct,cvar_5pct,avg_turnover,total_transaction_cost,calmar_ratio,method,group,crisis_2020,crisis_2022
0.08010034405231492,0.19832371802302654,0.403886861595721,0.4903073679151007,0.3574582520400241,0.01584185839177346,0.02860140868937774,0.014856998430892552,0.0,0.22408307430358662,A_frac_CVaR,internal_ablation,0.15309025725779146,0.08001617267096062
0.07840338171820282,0.1775245495880184,0.44164810951585975,0.5781363900814059,0.25122869273933723,0.01512719254853678,0.02469833995909896,0.03847134090531667,0.0,0.31207972649664817,A_ceil_CVaR,internal_ablation,0.06168661555668031,0.03726301230987494
0.054648119156710306,0.18881855672562287,0.28942133709940865,0.3943278197564498,0.2559496034948784,0.016675961583668287,0.0265794580262653,0.019985753837765324,0.0,0.21351124756793705,B_fixed_kappa,internal_ablation,0.028897124897981574,0.11076331132082973
0.02223991432857919,0.19577935513393316,0.1135968310517971,0.13792134331539635,0.3574582520400241,0.0160521071928293,0.029171287822253294,0.02334237992656446,0.0,0.06221681609434217,C_default,internal_ablation,0.15557244185660568,0.09368315967968532
0.02223991432857919,0.19577935513393316,0.1135968310517971,0.13792134331539635,0.3574582520400241,0.0160521071928293,0.029171287822253294,0.02334237992656446,0.0,0.06221681609434217,C_calibrated,internal_ablation,0.15557244185660568,0.09368315967968532
0.07840338171820282,0.1775245495880184,0.44164810951585975,0.5781363900814059,0.25122869273933723,0.01512719254853678,0.02469833995909896,0.03847134090531667,0.0,0.31207972649664817,Historical_CVaR_fixed,external_baseline,0.06168661555668031,0.03726301230987494
