date,AA,AAPL,AMGN,AMZN,AXP,BA,BAC,CAT,CRM,CSCO,CVX,DD,DIS,DOW,GE,GS,HD,HON,HPQ,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,NVDA,PFE,PG,RTX,SHW,T,TRV,UNH,V,VZ,WBA,WMT,XOM
2010-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-05,,-9.336632276746304e-05,-0.008499566348655674,0.008603920395032105,-0.0034221461745292947,0.028642590286425795,0.0306317804722398,0.011955593509820783,-0.002941176470588225,-0.0044552450384772735,0.005440283400809598,-0.009632224168126036,-0.0015600624024960652,,0.002582311168495721,0.013311819281968562,0.00662482566248257,,0.005149723440778242,-0.01208003020007542,0.0004793863854266611,-0.010360290706664665,0.021217066915364846,-0.011923549009293377,-0.007797581158497824,-0.006741302515950287,0.0018878101402373115,-0.00032278889606207617,0.00474950206833169,0.01298701298701288,-0.01271860095389521,0.0006545573555882811,,-0.023685918234912395,-0.004901960784313597,-0.022092789716810612,-0.0034876347495244042,-0.008867667121418732,0.0019295706705257931,,-0.012145748987854366,0.003472222222222099
2010-01-06,,-0.013866193566459684,-0.009972008397480692,-0.020844151027371915,0.017169487368162706,0.03510895883777243,0.018575851393188847,0.0030379746835442756,-0.0018771788683292767,-0.006509357200976229,0.0015100037750095385,0.003241968759210012,-0.006249999999999978,,-0.004507405022536881,-0.008701091901728852,-0.004156563907170119,,-0.010815939278937425,-0.006495987772258238,-0.006708193579300414,0.006093750000000009,0.0031963470319635867,-0.0015971606033718944,-0.014595028067361682,0.013210519936977194,0.013458950201884257,-0.009041007426541792,-0.007471790179932825,0.005876068376068355,-0.0026838432635534204,-0.006214227309893627,,-0.012961116650049842,-0.029556650246305494,-0.015814335592524098,0.010499522748965928,-0.011470520761642566,-0.042689776921842504,,-0.0031669150521609346,0.009948096885813218
2010-01-07,,-0.005633936180285959,-0.006891676974730476,-0.01727272727272733,0.01278032312515065,0.03859649122807007,0.03404255319148941,0.004038364462392696,-0.003492745835572131,0.0045045045045044585,-0.0035180299032542273,0.010282021151586385,-0.0006289308176100628,,0.05174644243208282,0.02151339567437316,0.014956521739130535,,0.0023019374640322887,-0.003461538461538405,-0.006271104679208883,-0.007454573691567101,0.021620391442876752,-0.0024884464984002985,0.006998697916666741,-0.0011961722488037507,0.0007968127490041166,-0.008797653958944274,0.012137041020125805,-0.018056293149229963,-0.0010764262648008671,-0.004278426855356399,,0.009764309764309642,-0.010514865844815091,0.016903171953255303,0.03620906801007551,0.008122534230679879,-0.005867560771165126,,0.0009344047841526315,-0.003426124197002056
2010-01-08,,0.007570347093272423,0.010498220640569267,0.028677150786309058,-0.002619047619047632,-0.011261261261261146,-0.01587301587301604,0.011228422993128984,-0.001887301159342103,0.00529963310232362,-0.00012608750472831165,-0.01308519918580986,0.0025173064820640523,,0.02337023370233693,-0.020161743232618212,-0.006168608636052064,,0.00555023923444975,0.010034735623311253,0.01116504854368916,0.0034423407917383297,-0.0073513031855646505,-0.01942266571632212,-0.00032325844512681723,0.007904191616766365,-0.0010615711252653925,0.008218277449046685,-0.003491196114146833,0.0032449972958357165,0.004849137931034475,-0.0013220955214013896,,0.006668889629876773,-0.008427995602784955,-0.003488610712086948,-0.00881191127316927,0.0009208103130755596,0.0005059021922428908,,-0.005787901418969454,-0.0070190517117892925
2010-01-11,,-0.006379359228806281,0.0038739214650467257,-0.024055755395683498,-0.01098114108379089,-0.010901399284087288,0.012544802867383575,0.0628107391448458,-0.004051863857374549,-0.0028386050283860653,0.021563682219420066,0.009428403064231095,-0.017263025737602078,,0.009615384615384581,-0.018054679887659852,-0.028275862068965485,,-0.0013323182337267037,-0.01047000382116936,0.00720115218434958,0.0018711991267739148,0.0008976660682225024,0.022714882791204705,0.007275666936135794,-0.002257604562737603,0.006110520722635515,-0.014998369742419304,-0.011881188118811892,-0.012938005390835672,0.00965147453083115,-0.003971537315902718,,-0.01159324279562779,-0.003325942350332567,0.00020593080724862212,0.009196811771919222,-0.003449862005519777,0.004213719871902999,,0.018591549295774668,0.015147143681477404
2010-01-12,,-0.01612212869168217,-0.021575162252236435,-0.02587729401827532,0.014723630219647621,-0.007073531830893209,-0.04011799410029493,-0.029471386246686326,-0.07133170599403293,-0.015860105734038288,-0.009875324034069988,-0.007589025102159863,-0.018205046311082773,,-0.0017857142857143904,-0.02247256595844027,-0.008161816891412377,,-0.011435105774728394,0.007954896509113407,-0.02097235462345093,0.002957198443579667,-0.02959641255605383,0.010127931769722709,0.003691813804173494,-0.0019054424199118625,-0.01135463427515182,-0.005296259516716306,-0.0026206258671188642,-0.03659202621518287,-0.006372809346786856,0.010965276624024023,,-0.005026809651474506,-0.0025954764553207665,0.004529544986617173,-0.029769137302551707,-0.004846526655896577,0.0008392077878482951,,0.006084070796460228,-0.007673724598550646
2010-01-13,,0.018368136117556055,0.015238436715668824,0.0206526880025224,0.0011893434823977422,0.01656726308813794,0.02581438229870936,0.0014460154241644485,0.0024824766355140415,0.0181818181818183,-0.0037401820221917292,0.008823529411764675,0.017566688353936266,,0.0065593321407273475,0.009673374335702034,0.0075134168157424686,,0.009061114324272257,-0.0021454294690061992,0.022395326192794496,0.011018001241465125,0.02657116451016628,0.0028144239226033374,0.0028786182632336565,0.0010738575349003021,0.04380341880341887,0.011314475873544172,0.01128284389489953,0.018707482993197244,0.028861571352218007,0.0146261298274446,,0.01364095655102715,-0.007806691449814052,0.0034843205574912606,0.016906700062617297,0.00985621521335811,-0.0011739057521381602,,0.009162543522081679,-0.0024344837462408897
2010-01-14,,-0.0048889310803114094,-0.009535581847077479,-0.014596848934198214,0.014730339748158627,0.00179269882659705,0.0113840623127619,-0.005615273544039789,0.007865986890021714,0.012581168831168776,-0.00362908271805773,-0.006122448979591688,-0.007672634271099765,,-0.008886255924170583,-0.0034892660713229384,0.005326704545454586,,0.005922812380588338,0.015971742302081093,0.023809523809523725,0.00015349194167302294,0.00652712131442712,0.0028065251710227557,-0.0011162494020092728,-0.004171632896305177,0.023285568065506856,0.021717670286278468,-0.007183249274033465,-0.017250973845297612,0.01194805194805193,-0.0012957563977973319,,0.005981059976740255,-0.017984263769201925,0.006127450980392135,0.024938423645320285,0.004592949822023185,-0.020483546004029574,,-0.0154349010350463,0.0007177720356015271
2010-01-15,,-0.016265203911280723,0.004991977179532814,-0.0021161533035505276,-0.006555841723249856,-0.012038392711891999,-0.03495260663507105,-0.030009680542110395,-0.005925711808064671,-0.022044088176352727,-0.008038181361466945,-0.0023467292461133438,-0.015786082474226748,,-0.0179318589360431,-0.018397626112759635,0.007064641469445521,,-0.001519468186134798,-0.004005744085858964,-0.031627906976744224,-0.011817065684468941,-0.021914132379248552,-0.015917439216372342,-0.004948914431673113,-0.003830041891083047,-0.01300325081270326,-0.005797101449275366,-0.009236453201970307,-0.029445073612684003,-0.0005133470225873182,-0.01346091469348032,,-0.022460776218001688,-0.015261350629530823,-0.010150223304912664,0.014418744367678205,-0.013601554463367194,-0.020397668837847216,,-0.009037255625230611,-0.009467795151341218
2010-01-19,,0.041844453064390885,0.020933120454142307,0.0003927112786679121,0.010841385811925619,-0.0008233163181293746,0.0012277470841006721,0.013473053892215647,0.009305030532131386,0.018442622950819887,0.009116231957457588,0.024404586886210167,0.015057283142389633,,0.0066950699939134495,0.007255139056831839,0.013328656611715228,,0.0022826707247478595,0.01790863560479572,0.008645533141210304,0.01397732567168819,-0.010288065843621519,0.002310700319943182,0.018610620888817708,0.02198726420761732,0.02634912591841898,0.007450599287333937,0.0051274083281540594,0.01575262543757283,0.026194144838212807,0.014137760973204072,,0.0027031593174522417,0.015110422316931382,0.01312551271534046,0.03464613562333407,0.016222479721900385,0.021172353455818138,,0.005955704448166843,0.002461984069514811
2010-01-20,,-0.015637362125936694,-0.004865334491746198,-0.012954384862997603,-0.0018652366519001928,-0.00428477257745552,0.01348865726548154,-0.019202363367799125,-0.01382886776145209,-0.017706237424547355,-0.018946047678795597,-0.009184845005740572,0.006127055788455182,,-0.0030229746070133956,0.007322929171668768,-0.0076150917272411744,,-0.007781362687416915,-0.028999552706127862,0.004285714285714226,-0.0029100934293155856,0.00485100485100487,-0.01649228586628837,-0.007717750826901959,-0.003997178462261997,0.011848926191063924,-0.017363344051447016,-0.007265419693924802,-0.004020677771395809,0.0010010010010010895,-0.019289998378991702,,-0.010446503791070039,-0.015267175572518998,-0.010323886639676094,-0.009730967372638677,-0.004332953249715055,-0.016620973269362516,,-0.0033302497687326404,-0.016469228546662773
2010-01-21,,-0.014561959245425693,-0.010127466387288342,0.00914731148584158,-0.01892081289418368,-0.01588877855014892,-0.061705989110707904,-0.0486947791164658,-0.02322524101665191,-0.017615731257681233,-0.025578718506202858,-0.039687137891077806,-0.015384615384615441,,-0.02668283808368699,-0.03038970325348589,-0.003836763167073709,,-0.016832440703902107,-0.009596928982725572,-0.010431484115694611,-0.014285714285714124,-0.06666666666666665,-0.016949152542372836,0.007619047619047636,-0.021010387157695987,-0.020492803122712955,-0.014070680628272214,-0.004982871379632492,-0.01557093425605538,-0.03699999999999992,-0.00892561983471074,,0.0005108121913843799,-0.0034883720930232176,0.0010227040294539247,-0.03699421965317917,-0.02759963353183692,-0.002613695765812829,,-0.015221830332281416,-0.018801410105757976
