annualized_return,annualized_volatility,sharpe_ratio,sortino_ratio,max_drawdown,var_5pct,cvar_5pct,avg_turnover,total_transaction_cost,calmar_ratio,method,group,crisis_2020,crisis_2022,max_weight_diff,weights_identical,net_return_corr
-0.021855206462171428,0.09950077244813779,-0.21964861100513455,-0.2676223323899778,0.27072635328575234,0.008626716146350384,0.014927706397436954,0.01210944213787576,0.0,-0.08072803477356046,A_Historical_CVaR,v5,0.06265968811346079,0.15295240220917639,0.0,True,1.0
-0.021855206462171428,0.09950077244813779,-0.21964861100513455,-0.2676223323899778,0.27072635328575234,0.008626716146350384,0.014927706397436954,0.01210944213787576,0.0,-0.08072803477356046,Historical_CVaR,v5,0.06265968811346079,0.15295240220917639,0.0,True,1.0
