annualized_return,annualized_volatility,sharpe_ratio,sortino_ratio,max_drawdown,var_5pct,cvar_5pct,avg_turnover,total_transaction_cost,calmar_ratio,method,group,crisis_2020,crisis_2022,max_weight_diff,weights_identical,net_return_corr
0.0193956318044759,0.18228406636064068,0.1064033307557586,0.13202699205848337,0.24133642234438912,0.01615541888786809,0.02723474724313741,0.018208529876441153,0.0,0.08036761138688867,A_Historical_CVaR,v5,0.06882476159467377,0.06260310226886356,0.0,True,1.0
0.0193956318044759,0.18228406636064068,0.1064033307557586,0.13202699205848337,0.24133642234438912,0.01615541888786809,0.02723474724313741,0.018208529876441153,0.0,0.08036761138688867,Historical_CVaR,v5,0.06882476159467377,0.06260310226886356,0.0,True,1.0
