annualized_return,annualized_volatility,sharpe_ratio,sortino_ratio,max_drawdown,var_5pct,cvar_5pct,avg_turnover,total_transaction_cost,calmar_ratio,method,group,crisis_2020,crisis_2022,max_weight_diff,weights_identical,net_return_corr
0.07840338171820282,0.1775245495880184,0.44164810951585975,0.5781363900814059,0.25122869273933723,0.01512719254853678,0.02469833995909896,0.03847134090531667,0.0,0.31207972649664817,A_Historical_CVaR,v5,0.06168661555668031,0.03726301230987494,0.0,True,1.0
0.07840338171820282,0.1775245495880184,0.44164810951585975,0.5781363900814059,0.25122869273933723,0.01512719254853678,0.02469833995909896,0.03847134090531667,0.0,0.31207972649664817,Historical_CVaR,v5,0.06168661555668031,0.03726301230987494,0.0,True,1.0
