date,AAPL,MSFT,JNJ,V,WMT,PG,JPM,UNH,HD,MA,DIS,BAC,XOM,CVX,PFE,KO,PEP,CSCO,IBM,MRK,WFC,INTC,ORCL,AMZN,MMM,CAT,T,GE,C
2021-09-30,8.170564085901313e-05,0.0008210139814711281,0.0009934313501965123,7.788045177481308e-05,0.11891500419587303,0.2155562600272453,7.216022049266731e-05,0.0005552656802576005,0.0013165749683618014,7.75648088311142e-06,1.377277626003075e-05,6.8191449334082e-05,1.5451655687524507e-05,1.2177076754584341e-05,0.1315437226902468,0.002080636122408269,0.005868104082859749,0.001654981548387055,0.001240496989118385,0.011293086614614182,2.7208669431072395e-05,0.00035446011963724484,0.012801991423175847,0.14806150533561596,0.16300147246915173,8.600606975117073e-05,0.11039819374859833,0.07290812676094188,0.00017336140061111874
2021-10-29,0.0004298725021932276,0.021891614374256543,0.0034647204695064993,0.0003058513280495993,0.11493475950609916,0.17360425500456625,0.00039613443127080306,0.0027363985440496457,0.0008394563695157535,0.00027972012619569063,7.488154000273088e-05,0.00015750183272631411,0.00012201511477555907,0.00010635639044906625,0.19337523756103897,0.001669001865453562,0.0105564188429261,0.004759953488827686,0.004538570223418767,0.011407422624881942,7.445447318447389e-05,0.0006621858409825546,0.0060790345043361385,0.16464929544696708,0.17040026071231232,0.0011004166271905088,0.10995908554232882,0.0011763497951018925,0.0002487749173920823
2021-11-30,0.0009524137978045894,0.058905793112274014,0.001636110542708739,0.0011994676022326891,0.11028386634314154,0.11247358402424698,0.0008870154401874859,0.0030461134779298394,0.002245722298140263,0.001171682065295481,0.00026134474001542155,0.0005282269616525864,0.00029199490423257923,0.00022461626925571624,0.20866744484740773,0.0027668059762341107,0.006801242840405363,0.018854865279623653,0.01147505799245525,0.009989195144687789,0.0002110955597663965,0.014019825942813667,0.006843336385294483,0.14463783695764879,0.16665819040798274,0.0013631384679492712,0.11235243239678129,0.0006181766483964069,0.0006334035734350274
2021-12-31,0.003040744083392797,0.14772310518917417,0.004576640074585629,0.002171626993547369,0.008502522058877571,0.00930967600688712,0.0013332308830240917,0.004487561976877833,0.0025126234950486547,0.0010662405191952018,0.001346459351081525,0.0007609849942879248,0.0007485936803972588,0.0007737834677068255,0.27892265952900724,0.0035103583942653325,0.006935518285450333,0.048627943891551305,0.0892716803284013,0.07187985831488612,0.000267494883219584,0.00381004286869841,0.0026095227481747908,0.10410088199584415,0.10553514265831646,0.0016401877457339804,0.09262863864746462,0.0012345334645021734,0.0006717434704001978
2022-01-31,0.003969460244086118,0.14647512015947595,0.009713474969657371,0.0016646578235680039,0.02561366417167192,0.013084232639713433,0.001060516403872387,0.0064698454792319945,0.06586475202268889,0.0010922210543805896,0.000520179412652956,0.0007443464445337917,0.0003557468281002721,0.0005714161136288155,0.17426532241634285,0.0025697898067534503,0.047358195270777385,0.0288322599062671,0.08553812994453869,0.21995708810268477,0.00021793544514895995,0.020786203128749986,0.0010455184215598225,0.012870240723955902,0.037611586266556106,0.0033217490581395467,0.08532998058367816,0.0008186481212561378,0.0022777190363285635
2022-02-28,0.04983689536568446,0.034529772364057944,0.014178632744641486,0.0009448954122143101,0.06825120829698,0.11426831470510122,0.001105781928823722,0.005356332410995579,0.009478447735096901,0.0005364804253160839,0.00257823195402283,0.00050993027740578,0.0005192728043323732,0.0007858214890238601,0.1352644070398721,0.02741564247398633,0.04661091983146409,0.006140108164353453,0.09259115551285735,0.21902157045584045,0.00018642675791134312,0.06695234427997514,0.0002596502667167002,0.0015083507485005438,0.0016392272110017858,0.0005610486209217159,0.09658161112669987,0.0008230561812161729,0.0015644634149861373
2022-03-31,0.025189573851428265,0.010889251123273729,0.054816528716133656,0.0024339271515556728,0.07646617165481105,0.07290077314776396,0.0026481349694495917,0.006634346115236867,0.007900963827026495,0.001637769349469419,0.003074058743135962,0.001641373873941576,0.005096608251249092,0.010381160931075366,0.1346171011208412,0.01712560253467568,0.04621254211015917,0.005404239356328944,0.09486784542191441,0.20540840050931397,0.0011357420817495736,0.09626543042890595,0.002213477471661246,0.002758654896369428,0.004947544051616312,0.005602076960687341,0.09554712768591912,0.0023184050665050675,0.003865168597802021
2022-04-29,0.005086107714208811,0.003279871669048024,0.055048926692184696,0.00105389150589857,0.07646625325617194,0.07306982842117543,0.0005650255990386909,0.002428554895234281,0.002454794413562854,0.0008540246798819593,0.0005521020083235876,0.00021628605982810934,0.001891827780703906,0.004543527906069319,0.1323665714621954,0.04672543002887561,0.15169174497259572,0.003622035582641157,0.09585253893977186,0.21658330037646564,0.00021022318631438866,0.11541584186183793,0.000541668286284309,0.0010031337545403007,0.004436715617121504,0.0028550823048809795,0.00018123346559305282,9.614492898851497e-05,0.0009073126305636917
2022-05-31,0.005695388443178397,0.0037517427544174037,0.14743765254553934,0.004162343273290055,0.0452926245212022,0.05167102709208206,0.008155931699947798,0.009571279474802115,0.009739287423586412,0.002215992438735419,0.005594940989262796,0.0031964056329358004,0.0129421473071835,0.012314008570619471,0.11086175438120259,0.03181402216775231,0.04851106478219803,0.01834394717115931,0.11838359517794267,0.2799104290035456,0.002798553725106792,0.00948725399211991,0.004883551926389383,0.0005046602433246333,0.030822811669191413,0.010000831589924597,0.0027937794708250076,0.0010709883960238514,0.008071984136511005
2022-06-30,0.00160178451286481,0.0015350645784774695,0.2326076092307667,0.001867612234306463,0.04538816216273876,0.030744343069826926,0.0062396717243624715,0.008730785122380522,0.008144647257584419,0.0011751269963015635,0.0029508574925773065,0.0031478762793102255,0.005129440289328531,0.004874750255296859,0.10930426959482559,0.02230844586140389,0.03329154201081524,0.013559498216385501,0.1323532770952678,0.2797010229774989,0.0023952963366341267,0.0025521973276641536,0.0030402121803563354,7.189047944426435e-05,0.037514458619477525,0.0023449765295051953,0.002520183247402525,0.000689160482279753,0.004215837834916226
