annualized_return,annualized_volatility,sharpe_ratio,sortino_ratio,max_drawdown,var_5pct,cvar_5pct,avg_turnover,total_transaction_cost,calmar_ratio,method,group,crisis_2020,crisis_2022,max_weight_diff,weights_identical,net_return_corr
0.0424388896953769,0.12320214236194738,0.3444655172529266,0.43036362046123794,0.20869130255591983,0.011530088250507192,0.018383208915361587,0.01684909060917206,0.0,0.2033572514791564,A_Historical_CVaR,v5,0.045229660506201586,0.11919646918038929,0.0,True,1.0
0.0424388896953769,0.12320214236194738,0.3444655172529266,0.43036362046123794,0.20869130255591983,0.011530088250507192,0.018383208915361587,0.01684909060917206,0.0,0.2033572514791564,Historical_CVaR,v5,0.045229660506201586,0.11919646918038929,0.0,True,1.0
