kappa_max,J_val,annualized_return,annualized_volatility,sharpe_ratio,sortino_ratio,max_drawdown,var_5pct,cvar_5pct,avg_turnover,total_transaction_cost,calmar_ratio,avg_hhi,avg_n_used
0.75,,0.08344853831102195,0.12937326426271636,0.6450215103297096,0.7528188177752316,0.09932442917886108,0.01381839077508118,0.02143383767187353,0.04217288984791637,0.0,0.8401612674838512,,28.0
1.0,,0.09087707308686932,0.13100277483066153,0.6937034212011157,0.8266066855611198,0.11240572933904724,0.013289791719893798,0.021337051935569038,0.03730531350453893,0.0,0.8084736749739735,,28.0
1.25,,0.06814112750379353,0.13074405397331423,0.5211795522089411,0.6288896982212735,0.10248421903315674,0.013221343965527724,0.020639491928771538,0.02938600621693779,0.0,0.664893855333452,,28.0
