annualized_return,annualized_volatility,sharpe_ratio,sortino_ratio,max_drawdown,var_5pct,cvar_5pct,avg_turnover,total_transaction_cost,calmar_ratio,method,group,crisis_2020,crisis_2022,avg_hhi,effective_holdings,max_weight
0.08092383382166157,0.20700910315548293,0.3909192039776159,0.4636617361704341,0.3705870417962934,0.017001750277153827,0.030871664831726233,0.0,0.0,0.21836660404910835,Index_ETF,index_v6,0.17753280129852456,0.09932856715687044,,,
0.06175453289002242,0.20495626528424502,0.3013059044785858,0.3644830729962151,0.34441334464419726,0.017218932845082694,0.03077086868433003,0.00032161979423643106,0.0,0.1793035428224162,Equal_Weight,index_v6,0.1463851160252666,0.10338206272641381,,,
-0.013125195571451642,0.1683645886050907,-0.07795698418648817,-0.09899695727716298,0.2407004740760672,0.015038161600204101,0.024632535030944074,0.025252896924858246,0.0,-0.054529163774325436,A_ceil_CVaR,index_v6,0.09455503764944062,0.036677878653082474,,,
0.0014299900497654061,0.16981137043156297,0.008421050051779176,0.011019257715182277,0.2786159783528782,0.015236553790017128,0.02514020592891408,0.02326466058685252,0.0,0.005132476817084291,B_fixed_kappa,index_v6,0.1062933969692007,0.09863334251004097,,,
0.011250553376225936,0.165002851342204,0.06818399369895191,0.09160247774592656,0.22618770360184037,0.014302161871751772,0.023513119897088736,0.021929935942470953,0.0,0.049739898310433156,C_stable,index_v6,0.08305517373402294,0.04094292616066253,,,
