kappa_max,weight_cap,J_val,annualized_return,annualized_volatility,sharpe_ratio,sortino_ratio,max_drawdown,var_5pct,cvar_5pct,avg_turnover,total_transaction_cost,calmar_ratio,avg_hhi,avg_n_used
0.75,0.1,,0.09318656493635036,0.12619349699569998,0.7384418940345687,0.8734326589062943,0.12178681510907186,0.012861287219511212,0.020733931189048167,0.008331789810779222,0.0,0.7651613588293017,,28.0
0.75,0.15,,0.10017173618957176,0.12659398915468914,0.7912835108400668,0.951163252392207,0.11095119287253707,0.012574394068950901,0.02057950126435896,0.01008779751655436,0.0,0.9028450582289009,,28.0
0.75,,,0.08344853831102195,0.12937326426271636,0.6450215103297096,0.7528188177752316,0.09932442917886108,0.01381839077508118,0.02143383767187353,0.04217288984791637,0.0,0.8401612674838512,,28.0
