date,net_return,loss,turnover,kappa,n_used,rolling_cvar_60
2020-03-10,0.035943285192155915,-0.035943285192155915,0.0,,29,0.032241050405508766
2020-03-11,-0.04681048005789099,0.04681048005789099,0.0,,29,0.038772990659061285
2020-03-12,-0.08167787116326256,0.08167787116326256,0.0,,29,0.055225056977617
2020-03-13,0.06326844613789463,-0.06326844613789463,0.0,,29,0.055225056977617
2020-03-16,-0.0835871393550036,0.0835871393550036,0.0,,29,0.07069183019205237
2020-03-17,0.06241823287323412,-0.06241823287323412,0.0,,29,0.07069183019205237
2020-03-18,-0.01689646980605638,0.01689646980605638,0.0,,29,0.07069183019205237
2020-03-19,-0.009000700838067057,0.009000700838067057,0.0,,29,0.07069183019205237
2020-03-20,-0.04156782248933211,0.04156782248933211,0.0,,29,0.07069183019205237
2020-03-23,-0.036433414261537254,0.036433414261537254,0.0,,29,0.07069183019205237
2020-03-24,0.061101197633854694,-0.061101197633854694,0.0,,29,0.07069183019205237
2020-03-25,-0.00555408556546429,0.00555408556546429,0.0,,29,0.07069183019205237
2020-03-26,0.03852967431040935,-0.03852967431040935,0.0,,29,0.07069183019205237
2020-03-27,-0.016821294652565943,0.016821294652565943,0.0,,29,0.07069183019205237
2020-03-30,0.04822000196977078,-0.04822000196977078,0.0,,29,0.07069183019205237
2020-03-31,-0.018253342827534234,0.018253342827534234,1.0659795360524384,1.7491331477890961,29,0.07069183019205237
2020-04-01,-0.009445722904586385,0.009445722904586385,0.0,,29,0.07069183019205237
2020-04-02,0.042637528475237246,-0.042637528475237246,0.0,,29,0.07069183019205237
2020-04-03,-0.004836109390129687,0.004836109390129687,0.0,,29,0.07069183019205237
2020-04-06,0.04230120867287392,-0.04230120867287392,0.0,,29,0.07069183019205237
2020-04-07,-0.00652320661038512,0.00652320661038512,0.0,,29,0.07069183019205237
2020-04-08,0.009971905475613062,-0.009971905475613062,0.0,,29,0.07069183019205237
2020-04-09,-0.0042855424502367696,0.0042855424502367696,0.0,,29,0.07069183019205237
2020-04-13,-0.00086690124023925,0.00086690124023925,0.0,,29,0.07069183019205237
2020-04-14,0.02705729586073611,-0.02705729586073611,0.0,,29,0.07069183019205237
2020-04-15,-0.01500568389319883,0.01500568389319883,0.0,,29,0.07069183019205237
2020-04-16,0.017262019566527967,-0.017262019566527967,0.0,,29,0.07069183019205237
