date,net_return,loss,turnover
2020-01-03,-0.0079689557203243,0.0079689557203243,0.0
2020-01-06,0.0023051131601006247,-0.0023051131601006247,0.0
2020-01-07,-0.0043208585964179536,0.0043208585964179536,0.0
2020-01-08,0.0058094771470567075,-0.0058094771470567075,0.0
2020-01-09,0.007515657620041916,-0.007515657620041916,0.0
2020-01-10,-0.0045586406962286885,0.0045586406962286885,0.0
2020-01-13,0.0027060782681098683,-0.0027060782681098683,0.0
2020-01-14,0.0006919936336586829,-0.0006919936336586829,0.0
2020-01-15,0.003907060369269022,-0.003907060369269022,0.0
2020-01-16,0.008885827449629735,-0.008885827449629735,0.0
2020-01-17,0.0011606868535143366,-0.0011606868535143366,0.0
2020-01-21,-0.004910151055341538,0.004910151055341538,0.0
2020-01-22,-6.853305006337962e-05,6.853305006337962e-05,0.0
2020-01-23,-0.0009252595867172975,0.0009252595867172975,0.0
2020-01-24,-0.005968306235850984,0.005968306235850984,0.0
2020-01-27,-0.015320910973084856,0.015320910973084856,0.0
2020-01-28,0.006763386599383248,-0.006763386599383248,0.0
2020-01-29,0.0,-0.0,0.0
2020-01-30,0.004351004211772036,-0.004351004211772036,0.0
2020-01-31,-0.021210230817217735,0.021210230817217735,0.0
2020-02-03,0.005523688124070558,-0.005523688124070558,0.0
2020-02-04,0.014296781463483343,-0.014296781463483343,0.0
2020-02-05,0.016733786974031384,-0.016733786974031384,0.0
2020-02-06,0.003004848733183074,-0.003004848733183074,0.0
2020-02-07,-0.008681146592224409,0.008681146592224409,0.0
2020-02-10,0.006044163604519426,-0.006044163604519426,0.0
2020-02-11,-3.413551800646175e-05,3.413551800646175e-05,0.0
2020-02-12,0.009489997951799056,-0.009489997951799056,0.0
2020-02-13,-0.0030434194508319745,0.0030434194508319745,0.0
2020-02-14,-0.0009497320398886844,0.0009497320398886844,0.0
2020-02-18,-0.005398248115705995,0.005398248115705995,0.0
2020-02-19,0.003925584570745988,-0.003925584570745988,0.0
2020-02-20,-0.004488269296157976,0.004488269296157976,0.0
2020-02-21,-0.010383222897738742,0.010383222897738742,0.0
2020-02-24,-0.0351349485745841,0.0351349485745841,0.0
2020-02-25,-0.0316926598941194,0.0316926598941194,0.0
2020-02-26,-0.0035463612855558546,0.0035463612855558546,0.0
2020-02-27,-0.04537702973233493,0.04537702973233493,0.0
2020-02-28,-0.011417475728155324,0.011417475728155324,0.0
2020-03-02,0.0489864864864864,-0.0489864864864864,0.0
2020-03-03,-0.028948058270606203,0.028948058270606203,0.0
2020-03-04,0.04469726185885059,-0.04469726185885059,0.0
2020-03-05,-0.034811177968917306,0.034811177968917306,0.0
2020-03-06,-0.009982406486651718,0.009982406486651718,0.0
2020-03-09,-0.07776704655205724,0.07776704655205724,0.0
2020-03-10,0.04922084450402142,-0.04922084450402142,0.0
2020-03-11,-0.0584101888449714,0.0584101888449714,0.0
2020-03-12,-0.10061906377204877,0.10061906377204877,0.0
2020-03-13,0.09429069822262037,-0.09429069822262037,0.0
2020-03-16,-0.1276119081469993,0.1276119081469993,0.0
2020-03-17,0.054224899995061415,-0.054224899995061415,0.0
2020-03-18,-0.06595774581908476,0.06595774581908476,0.0
2020-03-19,0.0096293695772105,-0.0096293695772105,0.0
2020-03-20,-0.04674382792707765,0.04674382792707765,0.0
2020-03-23,-0.030067743616466913,0.030067743616466913,0.0
2020-03-24,0.11019180142910856,-0.11019180142910856,0.0
2020-03-25,0.026229190863337193,-0.026229190863337193,0.0
2020-03-26,0.06135056116193516,-0.06135056116193516,0.0
2020-03-27,-0.03874350202159327,0.03874350202159327,0.0
2020-03-30,0.031199445343193855,-0.031199445343193855,0.0
2020-03-31,-0.017346481398476055,0.017346481398476055,0.0
2020-04-01,-0.04492998221046385,0.04492998221046385,0.0
2020-04-02,0.021874104498997182,-0.021874104498997182,0.0
2020-04-03,-0.015703869882221055,0.015703869882221055,0.0
2020-04-06,0.0756410256410256,-0.0756410256410256,0.0
2020-04-07,0.00030900984417070454,-0.00030900984417070454,0.0
2020-04-08,0.03411297440423655,-0.03411297440423655,0.0
2020-04-09,0.011991635727392813,-0.011991635727392813,0.0
2020-04-13,-0.013409800118073578,0.013409800118073578,0.0
2020-04-14,0.024448623696358363,-0.024448623696358363,0.0
