date,SPY,QQQ,IWM,TLT,GLD,XLF,XLK,XLE,XLV,XLU,EFA,EEM,VNQ,DIA,HYG,LQD,USO,SLV,XBI
2016-02-02,190.16,102.15,100.28,129.02,108.09,21.03,40.65,55.33,65.61,46.05,54.13,29.3,76.42,161.41,77.87,113.66,8.57,13.62,49.13
2016-02-03,191.3,101.66,100.41,127.95,109.25,21.05,40.6,57.3,66.04,46.62,54.58,30.13,76.93,163.2,78.25,113.38,9.34,13.95,49.37
2016-02-04,191.6,101.65,100.8,128.57,110.57,21.23,40.64,57.27,65.68,46.42,54.65,30.36,76.97,164.14,78.0,113.43,9.12,14.17,50.38
2016-02-05,187.95,98.12,98.04,128.72,112.32,20.95,39.5,55.94,64.4,46.57,53.81,30.01,75.51,161.94,77.41,113.41,8.91,14.34,48.49
2016-02-08,185.42,96.62,96.43,131.49,113.83,20.42,38.93,55.65,63.52,46.41,52.81,29.6,73.35,160.35,76.5,114.0,8.64,14.59,45.81
2016-02-09,185.43,96.32,95.78,131.63,113.58,20.39,38.75,54.31,63.99,46.57,52.2,29.19,72.0,160.24,76.21,113.61,8.18,14.51,45.88
2016-02-10,185.27,96.69,95.83,132.79,114.46,20.28,38.83,54.09,64.56,46.52,52.14,29.31,72.5,159.39,76.1,113.75,7.96,14.55,46.05
2016-02-11,182.86,96.55,94.79,133.72,119.06,19.66,38.73,53.86,63.52,45.7,51.38,28.82,71.47,156.8,75.59,114.13,7.99,14.95,45.73
2016-02-12,186.63,98.02,96.59,131.5,118.36,20.49,39.27,55.28,64.37,45.56,52.28,29.32,72.29,159.98,76.72,113.49,8.33,14.99,47.05
2016-02-16,189.78,100.23,98.88,130.11,114.77,20.82,39.97,55.83,65.58,45.85,53.34,29.97,73.62,162.2,76.79,112.95,8.31,14.51,48.97
2016-02-17,192.88,102.5,100.43,129.31,115.48,21.1,40.79,57.66,66.41,45.76,54.26,30.56,74.25,164.93,77.42,112.92,8.78,14.54,50.95
2016-02-18,192.09,101.33,99.95,130.9,118.29,20.98,40.63,56.94,66.0,46.51,53.98,30.38,75.0,164.52,77.49,113.84,8.66,14.76,49.17
2016-02-19,192.0,101.63,100.45,131.0,117.58,20.98,40.66,56.81,65.93,46.2,53.92,30.24,75.43,163.7,77.64,113.76,8.55,14.64,50.12
2016-02-22,194.78,103.28,101.57,130.94,115.49,21.31,41.2,58.26,66.87,46.74,54.53,30.99,76.15,165.94,78.31,113.99,8.91,14.43,50.66
2016-02-23,192.32,101.58,100.64,131.47,117.22,20.93,40.55,56.27,66.37,46.78,53.64,30.33,75.95,164.15,78.15,114.22,8.48,14.54,48.24
2016-02-24,193.2,102.55,101.61,131.21,117.61,20.88,40.86,56.84,66.59,47.0,53.45,30.26,75.86,164.67,78.28,114.33,8.59,14.52,48.76
2016-02-25,195.54,103.56,102.54,131.68,117.92,21.17,41.37,56.89,67.42,47.48,54.09,30.36,77.41,166.84,78.7,114.97,8.8,14.41,48.55
2016-02-26,195.09,103.43,103.19,130.41,117.11,21.32,41.26,57.23,67.3,46.17,53.95,30.06,77.01,166.28,79.23,114.93,8.78,14.02,49.4
2016-02-29,193.35,102.5,102.73,130.98,118.64,21.09,40.97,56.58,66.22,46.3,53.63,30.32,76.71,164.96,80.08,115.01,9.0,14.2,47.9
2016-03-01,198.11,105.79,104.94,128.43,117.77,21.8,42.19,58.06,67.65,46.07,55.03,31.4,78.87,168.52,80.92,114.05,9.15,14.17,50.21
2016-03-02,199.0,105.83,106.02,128.96,118.68,22.04,42.31,59.48,67.76,46.31,55.41,31.82,79.44,168.89,80.37,114.28,9.3,14.25,52.3
2016-03-03,199.77,105.63,107.13,129.43,120.73,22.19,42.31,60.38,67.57,46.59,55.95,32.18,79.86,169.35,80.64,114.82,9.25,14.5,51.72
2016-03-04,200.43,105.67,107.72,128.6,120.54,22.28,42.42,60.96,67.41,47.11,56.36,32.82,79.87,170.02,80.87,114.8,9.65,14.76,51.94
2016-03-07,200.59,105.02,108.89,128.56,121.14,22.27,42.16,62.39,67.95,47.37,56.29,32.77,80.08,170.62,80.97,114.93,10.11,14.9,53.8
2016-03-08,198.4,104.15,106.26,129.98,120.58,21.91,41.9,59.77,67.12,47.84,55.74,32.21,79.26,169.62,80.4,115.54,9.65,14.62,50.99
2016-03-09,199.38,104.82,106.8,129.19,119.58,21.94,42.26,60.74,67.24,48.06,55.95,32.41,79.7,170.02,80.6,115.41,10.15,14.53,50.52
2016-03-10,199.54,104.66,105.93,128.66,121.5,21.92,42.22,60.79,67.28,48.09,55.86,32.46,79.41,170.06,81.16,115.89,10.04,14.82,49.65
2016-03-11,202.76,106.49,108.2,127.36,119.41,22.49,42.87,62.36,68.59,48.15,57.32,33.14,81.19,172.23,82.14,116.22,10.19,14.72,51.31
2016-03-14,202.5,106.67,107.92,127.76,117.87,22.42,42.92,61.95,68.3,48.21,57.2,32.94,81.2,172.41,81.91,116.56,9.88,14.58,51.9
2016-03-15,202.17,106.63,106.24,127.88,117.96,22.41,43.08,61.83,67.24,48.3,56.66,32.47,81.24,172.64,81.15,116.52,9.7,14.54,48.9
2016-03-16,203.34,107.58,106.99,128.26,120.59,22.36,43.58,62.9,67.08,49.04,57.16,33.12,82.22,173.47,81.69,117.08,10.18,14.87,48.31
2016-03-17,204.63,107.52,108.63,128.79,120.13,22.63,43.74,63.76,66.3,49.31,57.6,33.85,83.38,174.94,82.21,117.44,10.55,15.16,48.46
2016-03-18,204.38,107.37,109.61,129.06,119.8,22.73,43.59,63.49,66.84,48.63,57.5,34.02,83.02,175.69,82.4,117.71,10.48,15.03,49.65
2016-03-21,204.67,107.79,109.35,128.07,118.96,22.69,43.74,63.27,67.23,48.58,57.41,34.1,81.36,176.01,82.31,117.57,10.59,15.06,50.83
2016-03-22,204.56,108.12,109.22,128.04,119.31,22.62,43.75,62.92,67.9,48.42,57.31,34.02,81.36,175.7,82.09,117.35,10.54,15.12,52.5
2016-03-23,203.21,107.23,106.88,129.49,116.61,22.45,43.5,61.54,67.42,48.78,56.73,33.44,80.92,174.81,81.71,117.94,10.11,14.51,49.87
2016-03-24,203.12,107.26,107.2,129.54,116.33,22.31,43.62,61.84,67.39,48.91,56.35,33.36,80.95,174.94,81.35,117.89,10.06,14.43,50.05
2016-03-28,203.24,107.11,107.33,129.71,116.6,22.38,43.51,61.51,67.2,48.73,56.69,33.47,81.68,175.12,80.98,117.96,10.01,14.46,49.4
2016-03-29,205.12,108.83,110.31,131.07,118.76,22.42,44.19,61.8,67.98,49.45,57.3,33.93,83.45,176.07,81.29,118.49,9.8,14.6,50.58
2016-03-30,206.02,109.36,110.32,129.69,117.1,22.55,44.45,61.91,67.99,49.33,57.73,34.28,83.29,176.89,81.58,118.35,9.73,14.49,50.17
2016-03-31,205.52,109.2,110.63,130.61,117.64,22.5,44.36,61.89,67.78,49.62,57.16,34.25,83.8,176.64,81.69,118.82,9.7,14.68,51.66
2016-04-01,206.92,110.36,111.12,130.68,116.93,22.7,44.7,61.06,68.55,49.81,56.55,34.15,83.69,177.72,81.37,118.87,9.33,14.34,53.16
2016-04-04,206.25,109.94,110.19,130.76,116.15,22.59,44.53,60.6,69.37,49.6,56.43,33.74,83.57,177.12,81.17,118.88,9.08,14.2,53.87
2016-04-05,204.19,108.88,108.94,132.19,117.66,22.27,44.1,60.2,68.47,48.67,55.32,33.08,83.02,175.82,80.87,119.26,9.13,14.42,53.81
2016-04-06,206.42,110.67,110.17,131.23,116.94,22.39,44.53,61.5,70.31,48.61,56.22,33.48,83.22,177.04,81.55,119.16,9.6,14.34,57.59
2016-04-07,203.95,109.08,108.68,132.85,118.61,21.97,43.89,61.14,69.54,48.59,55.4,32.81,82.7,175.29,81.15,119.48,9.51,14.48,56.81
2016-04-08,204.5,109.0,109.11,132.01,118.43,22.05,43.89,62.37,69.35,48.85,56.46,33.38,83.16,175.66,81.52,119.21,10.03,14.62,55.84
2016-04-11,204.02,108.6,108.77,131.84,120.03,22.14,43.77,62.11,68.82,48.64,56.49,33.81,82.99,175.44,81.63,119.2,10.28,15.14,54.46
2016-04-12,205.92,109.51,109.94,130.93,120.05,22.42,44.07,63.96,69.38,48.98,57.33,34.33,83.59,177.09,82.11,118.73,10.64,15.41,54.99
2016-04-13,208.0,110.91,112.31,131.39,118.77,22.93,44.52,64.26,70.03,48.68,58.24,34.94,83.22,178.92,82.65,119.14,10.51,15.44,56.32
2016-04-14,208.01,110.92,112.17,130.76,117.11,22.98,44.51,64.41,70.07,48.62,58.43,34.77,82.76,179.11,82.62,119.06,10.48,15.34,56.65
2016-04-15,207.78,110.64,112.45,131.88,117.92,22.9,44.34,63.53,70.02,48.89,58.3,34.57,83.38,178.68,82.49,119.56,10.25,15.46,56.58
2016-04-18,209.24,111.23,113.3,131.31,117.74,23.07,44.53,64.59,70.67,49.07,58.8,34.73,83.78,179.78,82.96,119.69,10.17,15.42,57.37
2016-04-19,209.9,110.55,113.39,130.9,119.58,23.36,44.28,65.88,70.92,49.16,59.82,35.26,83.82,180.32,83.31,119.91,10.44,16.12,56.27
2016-04-20,210.1,110.64,113.56,129.46,118.97,23.54,44.37,66.47,71.3,47.93,59.87,35.1,82.4,180.75,83.47,119.58,10.76,16.14,56.32
2016-04-21,208.97,110.65,112.99,128.69,119.43,23.33,44.21,66.08,71.72,46.93,59.51,34.75,80.93,179.7,83.21,119.54,10.72,16.21,57.4
2016-04-22,208.97,108.98,114.11,128.36,117.89,23.55,43.44,67.04,71.87,47.34,59.54,34.54,81.81,179.9,83.4,119.66,10.76,16.14,57.86
2016-04-25,208.61,108.98,113.3,127.83,118.23,23.5,43.45,66.29,71.59,47.44,59.24,34.31,82.49,179.54,83.08,119.38,10.55,16.17,57.6
2016-04-26,208.92,108.45,114.41,127.25,118.7,23.65,43.24,67.35,71.32,47.51,59.45,34.69,82.81,179.64,83.36,119.33,10.81,16.29,56.05
2016-04-27,209.35,107.58,114.81,128.52,119.04,23.69,43.04,68.63,71.24,48.2,59.49,34.9,82.76,180.25,83.85,120.09,11.14,16.38,55.44
2016-04-28,207.44,106.28,113.5,129.05,121.29,23.44,42.5,67.61,70.9,48.13,58.68,34.54,82.59,178.2,83.71,120.2,11.22,16.77,55.16
2016-04-29,206.33,105.72,112.48,129.38,123.65,23.31,42.13,67.5,69.79,48.42,58.43,34.39,81.83,177.59,83.85,120.33,11.3,16.98,53.93
2016-05-02,207.97,106.72,113.48,127.82,123.24,23.52,42.44,67.43,70.19,48.81,58.98,34.29,83.1,178.7,83.5,119.85,11.05,16.64,55.0
2016-05-03,206.16,105.73,111.62,129.43,122.96,23.22,42.05,65.84,69.97,48.77,58.01,33.33,83.23,177.3,82.96,120.06,10.74,16.57,52.94
2016-05-04,205.01,105.05,110.7,130.14,122.21,23.04,41.92,64.89,69.3,49.34,57.34,32.79,84.42,176.32,82.65,119.86,10.79,16.49,50.74
2016-05-05,204.97,105.02,110.26,131.01,122.07,23.03,41.94,65.42,69.59,49.15,57.22,32.78,84.66,176.44,82.58,120.1,10.9,16.51,50.46
2016-05-06,205.72,105.58,110.91,130.45,123.18,23.13,42.25,65.27,69.18,48.83,57.38,32.83,85.59,177.34,82.53,119.84,10.96,16.63,50.36
2016-05-09,205.89,105.88,111.23,130.86,120.65,23.07,42.25,64.32,69.97,49.11,57.26,32.41,86.53,176.98,82.38,119.72,10.68,16.12,52.22
2016-05-10,208.45,107.33,112.35,130.87,120.98,23.4,42.8,65.45,70.56,49.16,58.08,33.03,86.52,179.2,83.08,119.92,10.99,16.28,52.42
2016-05-11,206.5,106.36,110.96,131.61,122.12,23.15,42.49,65.65,69.71,49.34,57.58,32.95,84.67,177.3,83.02,120.05,11.34,16.56,50.61
2016-05-12,206.56,105.89,110.37,131.01,121.16,23.16,42.37,65.83,69.3,49.63,57.56,32.86,85.16,177.42,83.15,119.8,11.45,16.22,49.55
2016-05-13,204.76,105.5,109.64,132.28,121.71,22.88,42.21,64.99,69.14,49.39,56.97,32.27,84.4,175.48,82.78,120.02,11.37,16.28,50.44
2016-05-16,206.78,106.82,111.03,131.14,121.8,23.0,42.8,66.09,70.08,49.45,57.65,32.66,85.2,177.26,83.24,119.62,11.76,16.32,52.71
2016-05-17,204.85,105.48,109.27,131.36,122.22,22.87,42.37,66.4,69.35,48.61,57.23,32.51,83.62,175.56,83.07,119.58,11.92,16.41,52.3
2016-05-18,204.91,105.86,109.84,129.49,120.1,23.27,42.45,65.76,69.64,47.7,57.25,32.19,82.31,175.63,83.08,118.56,11.7,16.0,53.24
2016-05-19,204.2,105.31,108.95,130.05,119.87,23.05,42.22,65.77,69.05,48.18,56.84,31.89,81.39,174.68,82.85,118.84,11.79,15.67,52.68
2016-05-20,205.49,106.47,110.79,130.15,119.71,23.21,42.73,66.16,69.69,48.29,57.31,32.21,82.04,174.76,83.14,118.92,11.75,15.69,54.08
2016-05-23,205.21,106.33,110.66,130.44,119.37,23.19,42.65,65.99,69.41,47.86,57.12,32.15,82.05,174.78,83.16,118.92,11.66,15.59,54.81
2016-05-24,207.87,108.46,112.94,129.86,117.3,23.54,43.45,66.32,70.41,48.34,57.95,32.48,83.07,176.86,83.66,118.72,11.82,15.42,55.88
2016-05-25,209.28,109.24,113.6,129.37,116.98,23.79,43.75,67.37,70.85,48.2,58.56,32.87,83.07,178.28,83.79,118.93,12.03,15.5,56.79
2016-05-26,209.34,109.56,113.47,130.04,116.58,23.65,43.89,67.09,70.86,48.74,58.72,33.09,83.23,178.08,83.55,119.27,11.95,15.53,56.22
2016-05-27,210.24,110.13,114.6,129.85,115.62,23.81,44.1,67.13,71.18,48.83,58.66,33.08,83.68,178.5,83.69,119.18,11.98,15.39,56.84
2016-05-31,209.84,110.34,115.0,130.16,116.06,23.75,44.19,66.87,71.35,49.15,58.38,33.12,83.67,177.65,83.61,119.39,11.87,15.19,58.05
2016-06-01,210.27,110.35,115.78,130.42,115.94,23.8,44.08,66.89,71.61,49.28,58.33,33.1,83.74,177.73,83.34,119.14,11.93,15.17,58.17
2016-06-02,210.91,110.58,116.67,131.36,115.67,23.85,44.04,66.8,72.53,49.3,58.33,33.37,84.17,178.28,83.36,119.38,11.86,15.22,59.84
2016-06-03,210.28,110.06,115.97,133.23,118.88,23.51,43.94,66.54,72.29,50.08,58.71,33.88,84.51,178.06,83.51,120.34,11.82,15.61,58.1
2016-06-06,211.35,110.46,117.22,132.24,118.92,23.65,44.02,68.01,72.68,50.01,59.04,34.24,83.86,179.18,83.88,120.05,12.04,15.68,59.67
2016-06-07,211.68,110.18,117.56,132.56,118.82,23.6,44.2,69.55,72.22,49.97,59.47,34.55,84.37,179.38,84.25,120.23,12.22,15.6,58.62
2016-06-08,212.37,110.37,118.43,133.27,120.58,23.62,44.29,69.39,72.48,50.27,59.59,34.8,84.91,180.06,84.57,120.63,12.43,16.21,58.69
2016-06-09,212.08,110.19,117.67,134.13,121.25,23.45,44.3,68.86,72.36,50.7,58.86,34.4,85.1,179.88,84.24,120.8,12.25,16.47,56.97
2016-06-10,210.07,108.94,116.07,134.78,121.74,23.16,43.96,67.37,71.78,50.57,57.15,33.53,84.7,178.71,83.83,120.94,11.87,16.49,55.67
2016-06-13,208.45,108.03,114.81,135.38,122.64,23.0,43.47,67.17,71.21,50.51,56.32,33.06,84.72,177.36,83.27,120.76,11.76,16.58,54.74
2016-06-14,208.04,108.03,114.48,135.28,122.77,22.66,43.57,67.13,71.32,50.78,55.42,32.95,84.5,176.81,82.99,120.49,11.73,16.54,54.5
2016-06-15,207.75,107.72,114.56,135.8,123.68,22.69,43.46,66.97,70.83,50.46,55.79,33.3,85.3,176.57,83.03,120.94,11.47,16.69,54.74
2016-06-16,208.37,108.04,114.55,136.46,122.38,22.75,43.55,66.65,71.08,50.78,55.9,33.18,85.78,177.46,83.07,121.12,11.14,16.31,54.86
2016-06-17,206.52,106.49,114.06,135.61,123.95,22.61,43.05,66.89,70.06,50.55,56.46,33.27,85.64,176.52,83.13,120.76,11.66,16.6,53.37
2016-06-20,207.85,107.16,115.3,134.16,123.21,22.74,43.23,67.47,70.5,50.36,57.86,33.86,85.76,177.8,83.62,120.61,11.91,16.65,54.16
2016-06-21,208.44,107.5,115.08,133.54,120.84,22.87,43.53,68.27,70.25,50.43,58.33,34.12,85.32,178.06,83.94,120.5,11.89,16.38,53.19
2016-06-22,208.1,107.24,114.63,133.76,120.9,22.85,43.38,67.89,70.46,50.19,57.12,33.94,85.19,177.57,84.02,120.72,11.74,16.42,53.3
2016-06-23,210.81,108.77,116.82,132.23,120.11,23.33,43.97,69.01,71.38,50.33,58.7,34.76,85.62,179.81,84.64,120.6,11.98,16.49,54.52
2016-06-24,203.24,104.29,112.38,135.78,126.0,22.08,42.28,66.54,69.31,50.4,53.66,32.65,84.86,173.62,83.25,121.17,11.4,16.89,51.88
2016-06-27,200.56,102.93,110.45,138.72,126.8,21.6,41.7,65.62,68.85,50.57,52.72,32.29,84.47,171.45,82.77,121.81,11.19,16.93,51.37
2016-06-28,203.2,104.46,110.37,139.46,125.32,22.0,42.25,66.44,69.71,51.22,54.01,33.18,86.71,173.82,83.08,122.35,11.47,16.91,52.0
2016-06-29,206.66,106.31,112.88,138.39,125.84,22.5,42.9,67.7,71.04,51.36,55.0,34.02,87.76,176.64,84.13,122.31,11.79,17.37,54.06
2016-06-30,209.47,107.54,114.98,138.9,126.47,22.85,43.37,68.24,71.7,52.47,55.82,34.36,88.67,179.0,84.7,122.73,11.57,17.86,54.08
2016-07-01,209.92,108.08,115.39,140.57,128.41,22.74,43.47,68.6,72.16,52.48,55.82,34.69,88.7,179.31,84.47,123.05,11.78,18.74,55.81
2016-07-05,208.41,107.42,113.69,142.33,129.47,22.4,43.15,67.22,72.09,52.87,54.74,33.95,89.68,178.21,83.99,123.47,11.18,18.98,55.11
2016-07-06,209.66,108.3,113.89,142.56,130.23,22.46,43.45,67.5,72.9,52.98,54.64,33.86,89.29,178.98,84.36,123.69,11.33,19.1,56.58
2016-07-07,209.52,108.62,114.13,142.55,129.74,22.49,43.45,66.81,72.79,52.0,54.42,33.77,88.37,178.79,84.47,123.71,10.82,18.71,57.07
2016-07-08,212.65,110.3,116.79,143.6,130.52,22.92,44.13,67.71,73.69,52.54,55.25,34.5,89.8,181.3,85.59,124.4,10.83,19.22,57.59
2016-07-11,213.4,110.93,118.14,142.34,129.29,23.05,44.39,67.84,73.49,52.5,56.06,34.83,90.4,182.12,85.64,124.08,10.65,19.3,57.37
2016-07-12,214.95,111.49,119.72,140.0,127.15,23.34,44.75,69.52,73.85,51.78,56.82,35.32,90.39,183.39,85.88,123.38,11.19,19.09,57.93
2016-07-13,214.92,111.22,119.25,141.65,128.32,23.34,44.76,68.92,73.82,52.19,56.76,35.26,90.89,183.6,85.63,123.86,10.75,19.39,56.23
2016-07-14,216.12,111.98,119.37,139.59,127.33,23.56,45.05,69.27,74.14,51.85,57.25,35.77,90.08,184.96,85.8,123.56,10.87,19.25,56.17
2016-07-15,215.83,111.8,119.7,138.39,126.84,23.52,45.01,69.23,74.08,52.0,56.96,35.69,90.11,184.88,85.63,123.09,10.99,19.08,57.13
2016-07-18,216.41,112.54,119.9,138.26,127.04,23.6,45.31,69.28,74.11,52.15,57.1,36.0,90.35,185.08,85.92,123.09,10.82,19.1,57.51
2016-07-19,216.19,112.13,119.3,139.04,127.21,23.61,45.21,68.88,73.95,52.06,56.65,35.64,90.79,185.42,85.69,123.31,10.7,18.92,56.43
2016-07-20,217.08,113.44,120.08,138.28,125.39,23.65,45.8,68.79,74.62,51.76,57.16,35.82,90.8,185.78,85.91,123.27,10.73,18.42,58.33
2016-07-21,216.26,113.18,119.51,138.56,127.3,23.53,45.56,68.11,74.84,52.07,56.93,35.7,90.98,184.98,85.79,123.41,10.49,18.88,58.9
2016-07-22,217.24,113.65,120.4,138.8,126.35,23.68,45.83,68.32,74.99,52.76,57.04,35.97,91.78,185.51,86.17,123.34,10.42,18.67,59.3
2016-07-25,216.65,113.66,120.22,138.7,125.47,23.63,45.77,66.96,74.91,52.67,56.97,35.61,91.61,184.81,85.76,123.27,10.13,18.54,59.5
2016-07-26,216.75,113.79,120.8,138.92,126.0,23.65,45.87,67.35,74.78,52.21,57.21,35.89,91.16,184.6,85.43,123.15,10.08,18.66,59.88
2016-07-27,216.52,114.58,121.14,140.65,128.03,23.64,46.25,66.69,75.12,51.61,57.42,36.01,90.45,184.58,85.69,123.66,9.9,19.37,61.62
2016-07-28,216.77,114.98,120.83,140.39,127.66,23.69,46.28,66.7,75.05,51.81,57.36,36.02,91.29,184.38,85.33,123.54,9.67,19.21,61.32
2016-07-29,217.12,115.23,121.07,141.56,128.98,23.65,46.45,67.38,75.2,52.12,58.03,36.2,92.45,184.13,85.41,123.99,9.76,19.35,62.07
2016-08-01,216.94,115.84,121.17,139.77,129.22,23.59,46.54,65.16,75.68,52.15,57.66,36.14,92.65,183.87,84.55,122.97,9.41,19.43,63.57
2016-08-02,215.55,114.96,119.48,138.33,130.27,23.39,46.19,65.75,75.39,51.81,57.37,35.88,91.17,182.97,84.43,122.28,9.33,19.6,63.0
2016-08-03,216.18,115.34,120.45,138.41,129.65,23.63,46.35,67.02,75.18,51.5,57.17,36.0,90.64,183.36,84.81,122.44,9.69,19.38,64.38
2016-08-04,216.41,115.67,120.56,139.45,129.87,23.57,46.6,66.92,75.07,51.47,57.5,36.2,90.27,183.45,85.35,122.96,9.84,19.35,63.5
2016-08-05,218.18,116.78,122.3,138.0,127.55,24.02,47.05,67.53,75.25,50.73,57.76,36.62,90.33,185.26,85.54,122.46,9.86,18.71,64.19
2016-08-08,218.05,116.65,122.24,138.26,127.44,24.05,47.04,68.43,74.61,50.71,57.88,36.88,90.49,185.28,85.89,122.54,10.1,18.74,62.98
2016-08-09,218.18,116.92,122.37,139.62,127.96,24.07,47.14,68.07,74.79,50.7,58.34,37.13,90.98,185.35,86.19,123.26,10.07,18.87,62.92
2016-08-10,217.64,116.62,121.49,140.16,128.56,23.88,46.99,67.33,74.53,50.71,58.54,37.14,90.88,185.12,86.03,123.61,9.77,19.16,60.96
2016-08-11,218.65,117.12,122.07,138.91,127.67,23.93,47.16,68.32,74.97,50.83,58.96,37.62,89.85,186.3,86.24,123.2,10.21,18.96,61.96
2016-08-12,218.46,117.2,122.19,140.08,127.4,23.86,47.11,68.7,74.78,50.9,58.81,37.48,90.23,185.9,86.31,123.76,10.5,18.72,62.52
2016-08-15,219.09,117.7,123.4,138.76,127.84,24.02,47.34,69.25,74.91,50.12,59.03,37.87,90.14,186.52,86.56,123.38,10.76,18.83,63.35
2016-08-16,217.96,117.05,122.4,138.39,128.47,23.96,46.99,69.36,74.24,49.53,58.95,37.7,89.06,185.76,86.39,123.16,10.92,18.82,62.29
2016-08-17,218.37,117.26,122.04,139.22,128.5,24.04,46.97,69.57,74.39,50.27,58.93,37.46,89.42,186.1,86.51,123.5,10.99,18.68,61.96
2016-08-18,218.86,117.29,122.94,139.44,129.11,24.02,46.99,71.0,74.42,50.89,59.23,37.81,89.09,186.34,86.85,123.8,11.3,18.77,62.21
2016-08-19,218.54,117.26,122.94,138.71,127.97,24.01,47.02,70.41,74.36,50.27,58.79,37.6,88.52,185.32,86.59,123.43,11.34,18.35,61.85
2016-08-22,218.53,117.35,123.22,139.88,127.78,24.01,47.02,69.6,74.51,50.4,58.85,37.1,89.0,185.12,86.45,123.85,10.97,17.97,63.5
2016-08-23,218.97,117.56,124.08,140.03,127.76,24.04,47.19,70.08,74.58,50.18,59.1,36.95,89.05,185.3,86.74,123.99,11.09,17.93,63.78
2016-08-24,217.85,116.8,123.07,139.7,126.34,24.03,46.93,69.81,73.41,50.16,58.96,37.05,88.66,184.66,86.5,123.91,10.82,17.62,61.04
2016-08-25,217.7,116.61,123.31,139.17,126.23,24.08,47.03,69.62,72.79,50.19,58.72,37.08,89.06,184.37,86.66,123.79,10.95,17.63,60.39
2016-08-26,217.29,116.78,123.06,138.36,126.05,24.11,47.05,69.38,73.07,49.15,58.37,36.76,88.18,183.82,86.56,123.4,10.95,17.72,61.1
2016-08-29,218.36,116.94,123.7,140.21,126.3,24.32,47.23,69.85,73.23,49.55,58.55,37.04,89.05,184.83,86.99,124.1,10.85,17.9,61.04
2016-08-30,218.0,116.56,123.93,139.67,125.03,24.54,47.07,69.61,72.98,49.03,58.47,36.94,88.88,184.51,87.04,123.94,10.73,17.67,60.86
2016-08-31,217.38,116.44,123.23,139.87,124.78,24.56,46.99,68.51,72.76,49.23,58.35,36.53,88.97,183.94,86.7,123.89,10.36,17.72,60.09
2016-09-01,217.39,116.74,123.32,139.77,125.29,24.46,47.14,68.31,72.57,48.98,58.75,36.81,88.75,184.1,86.5,123.57,10.06,17.94,60.34
2016-09-02,218.37,117.12,124.51,138.63,126.57,24.57,47.35,69.08,72.65,49.63,59.43,37.41,89.52,184.86,86.9,123.35,10.24,18.44,60.15
2016-09-06,219.03,117.85,124.63,139.64,128.71,24.53,47.59,70.12,72.91,50.17,59.83,38.21,90.21,185.32,87.0,123.78,10.39,19.05,61.73
2016-09-07,219.01,117.92,125.41,139.54,128.27,24.52,47.71,70.52,72.91,50.18,59.86,38.09,90.75,185.32,86.76,123.61,10.52,18.78,62.71
2016-09-08,218.51,117.23,125.16,137.79,127.59,24.5,47.32,71.84,72.97,50.35,59.69,37.99,89.64,184.82,86.6,122.74,10.96,18.62,63.54
2016-09-09,213.28,114.28,121.25,135.52,126.75,24.04,46.16,69.7,71.51,48.46,58.53,36.71,86.09,180.91,85.77,121.82,10.59,18.11,61.25
2016-09-12,216.34,116.33,122.94,135.59,126.59,24.31,46.93,70.39,72.57,49.32,59.01,36.96,87.11,183.3,86.07,121.83,10.64,18.17,63.46
2016-09-13,213.23,115.29,120.58,134.05,125.75,23.88,46.59,68.38,71.6,48.64,57.82,36.03,84.34,180.8,85.41,121.43,10.37,17.93,62.37
2016-09-14,213.15,115.84,120.6,134.25,126.18,23.82,46.81,67.57,71.6,48.83,57.74,36.14,84.61,180.43,85.39,121.51,10.09,18.02,63.9
2016-09-15,215.28,117.64,122.04,133.67,125.37,23.96,47.58,68.41,72.34,49.2,58.24,36.76,84.93,182.26,85.89,121.59,10.14,18.04,64.93
2016-09-16,213.37,117.29,121.86,134.75,125.06,23.62,47.21,67.45,72.11,49.26,57.49,36.51,84.97,180.97,85.91,121.73,10.0,17.86,64.71
2016-09-19,213.41,116.78,122.67,134.31,125.32,19.31,47.12,67.41,71.85,49.75,57.79,36.8,85.74,180.98,85.96,121.69,9.98,18.2,65.89
2016-09-20,213.42,117.0,122.15,134.78,125.44,19.32,47.09,66.92,72.07,49.66,58.14,36.82,85.61,181.05,85.86,121.85,10.07,18.27,67.51
2016-09-21,215.78,118.15,123.92,135.87,127.27,19.44,47.62,68.47,72.79,50.67,59.16,37.85,86.71,182.66,86.57,122.47,10.4,18.85,68.28
2016-09-22,217.18,119.09,125.7,136.95,127.57,19.48,47.91,68.55,73.34,50.98,59.76,38.12,88.26,183.66,86.86,122.97,10.53,18.9,68.83
2016-09-23,215.99,118.33,124.81,136.82,127.65,19.38,47.49,67.64,73.11,50.94,59.26,37.63,88.53,182.42,86.76,122.88,10.19,18.68,68.14
2016-09-26,214.24,117.34,123.23,137.69,127.55,19.07,47.21,67.34,72.26,50.81,58.71,37.08,88.74,180.75,86.38,123.07,10.43,18.41,67.77
2016-09-27,215.57,118.5,123.75,138.7,126.62,19.22,47.73,66.89,72.77,50.15,58.99,37.6,87.8,182.0,86.63,123.37,10.15,18.17,68.75
2016-09-28,216.64,118.7,124.68,138.4,126.22,19.31,47.82,69.78,72.66,50.08,59.41,37.95,88.52,183.1,87.21,123.45,10.65,18.21,67.8
