date,SPY,QQQ,IWM,TLT,GLD,XLF,XLK,XLE,XLV,XLU,EFA,EEM,VNQ,DIA,HYG,LQD,USO,SLV,XBI
2016-02-03,0.0059949516196886,-0.0047968673519335,0.001296370163542,-0.0082932878623469,0.0107317975760938,0.0009510223490252,-0.0012300123001229,0.0356045544912344,0.0065538789818626,0.0123778501628664,0.008313319785701,0.0283276450511944,0.006673645642502,0.0110897713896287,0.0048799280852702,-0.0024634875945803,0.0898483080513419,0.0242290748898679,0.0048849989822916
2016-02-04,0.0015682174594875,-9.836710603960964e-05,0.0038840752913056,0.00484564282923,0.0120823798627001,0.0085510688836103,0.0009852216748769,-0.000523560209424,-0.005451241671714,-0.0042900042900041,0.0012825210699889,0.0076335877862596,0.0005199532042114,0.0057598039215687,-0.0031948881789137,0.0004409948844594,-0.0235546038543897,0.0157706093189964,0.020457767875228
2016-02-05,-0.0190501043841336,-0.0347270044269552,-0.0273809523809522,0.0011666796297737,0.0158270778692231,-0.0131888836552049,-0.0280511811023622,-0.0232233280949887,-0.0194884287454324,0.0032313657906075,-0.015370539798719,-0.011528326745718,-0.0189684292581524,-0.0134031923967343,-0.0075641025641025,-0.0001763201974787,-0.0230263157894735,0.0119971771347917,-0.037514886859865
2016-02-08,-0.013461026868848,-0.0152874031797798,-0.016421868625051,0.0215195773772529,0.0134437321937321,-0.0252983293556084,-0.0144303797468354,-0.005184125849124,-0.0136645962732919,-0.0034356882112949,-0.018583906337112,-0.0136621126291236,-0.0286054827175209,-0.0098184512782512,-0.0117555871334452,0.0052023631073097,-0.0303030303030302,0.0174337517433751,-0.0552691276551866
2016-02-09,5.393161471256569e-05,-0.0031049472158974,-0.0067406408793944,0.0010647197505513,-0.0021962575770886,-0.0014691478942213,-0.0046236835345492,-0.0240790655884994,0.0073992443324937,0.0034475328592975,-0.0115508426434387,-0.0138513513513514,-0.01840490797546,-0.0006859993763641,-0.0037908496732026,-0.0034210526315789,-0.0532407407407408,-0.0054832076764907,0.0015280506439641
2016-02-10,-0.0008628593000054,0.0038413621262458,0.0005220296512842,0.0088125807186811,0.0077478429300932,-0.0053948013732221,0.0020645161290322,-0.0040508193702817,0.0089076418190341,-0.0010736525660295,-0.0011494252873563,0.0041109969167523,0.0069444444444444,-0.0053045431852223,-0.0014433801338407,0.0012322858903266,-0.0268948655256723,0.0027567195037905,0.003705318221447
2016-02-11,-0.013008042316619,-0.0014479263626021,-0.0108525513930918,0.0070035394231493,0.0401887122138739,-0.0305719921104536,-0.0025753283543652,-0.0042521723054169,-0.0161090458488227,-0.0176268271711091,-0.0145761411584196,-0.016717843739338,-0.0142068965517241,-0.0162494510320595,-0.0067017082785807,0.0033406593406593,0.0037688442211054,0.0274914089347078,-0.0069489685124863
2016-02-12,0.0206168653614786,0.0152252718798548,0.0189893448676019,-0.0166018546215973,-0.0058793885435914,0.0422177009155644,0.0139426800929514,0.026364649090234,0.0133816120906802,-0.0030634573304157,0.0175165434021018,0.0173490631505899,0.0114733454596334,0.0202806122448977,0.0149490673369492,-0.0056076404100586,0.0425531914893617,0.002675585284281,0.0288650776295649
2016-02-16,0.0168783153833789,0.0225464190981432,0.0237084584325497,-0.010570342205323,-0.0303311929705981,0.0161054172767205,0.017825311942959,0.0099493487698987,0.0187975765107968,0.0063652326602281,0.0202754399387912,0.0221691678035469,0.0183981186886152,0.013876734591824,0.0009124087591241,-0.0047581284694686,-0.0024009603841536,-0.0320213475650433,0.040807651434644
2016-02-17,0.0163347033407101,0.0226479098074428,0.0156755663430421,-0.0061486434555376,0.0061862856147076,0.0134486071085495,0.020515386539905,0.0327780763030627,0.012656297651723,-0.0019629225736096,0.0172478440194974,0.0196863530196862,0.0085574572127138,0.0168310727496918,0.0082041932543299,-0.000265604249668,0.056558363417569,0.0020675396278428,0.0404329181131306
