kappa_max,J_val,annualized_return,annualized_volatility,sharpe_ratio,sortino_ratio,max_drawdown,var_5pct,cvar_5pct,avg_turnover,total_transaction_cost,calmar_ratio,avg_hhi
0.75,0.02097658313320013,0.11835544761138972,0.12531515469505528,0.9444623668972723,1.2348899619062166,0.13240281817329724,0.012637420486421412,0.01885901223447999,0.04013944308432545,0.0,0.8939042933095168,0.20774314556358178
1.0,0.023817828546122653,0.12168307944436707,0.1387121892933827,0.8772342219111093,1.1107925695065022,0.16976817048517712,0.014909900392962182,0.022348805929748847,0.045907070013249444,0.0,0.7167602684096283,0.14231155463605577
1.25,0.02413034820929984,0.05127687081782106,0.1419460606230708,0.3612419435434964,0.44610527511644293,0.22055711850591575,0.016239168720801295,0.023027986827052697,0.03863021081509104,0.0,0.23248794310144075,0.10637311714320524
