date,Vol,DD,Mom,Corr,Vol_z,DD_z,Mom_z,Corr_z
2019-12-12,0.00282552115627232,0.0,0.02719411274604648,0.13986551991840493,2.290499367906802,4.321268017684344,-2.3559824976844532,1.4199851514296566
2019-12-13,0.00282552115627232,0.0,0.02719411274604648,0.13986551991840493,2.290499367906802,4.321268017684344,-2.3559824976844532,1.4199851514296566
2019-12-16,0.00282552115627232,0.0,0.02719411274604648,0.13986551991840493,2.290499367906802,4.321268017684344,-2.3559824976844532,1.4199851514296566
2019-12-17,0.00282552115627232,0.0,0.02719411274604648,0.13986551991840493,2.290499367906802,4.321268017684344,-2.3559824976844532,1.4199851514296566
2019-12-18,0.00282552115627232,4.642653325070967e-05,0.02719411274604648,0.13986551991840493,2.290499367906802,4.321268017684344,-2.3559824976844532,1.4199851514296566
2019-12-19,0.00282552115627232,0.0,0.02719411274604648,0.13986551991840493,2.290499367906802,4.321268017684344,-2.3559824976844532,1.4199851514296566
2019-12-20,0.00282552115627232,0.0,0.02719411274604648,0.13986551991840493,2.290499367906802,4.321268017684344,-2.3559824976844532,1.4199851514296566
2019-12-23,0.00282552115627232,0.0,0.02719411274604648,0.13986551991840493,2.290499367906802,4.321268017684344,-2.3559824976844532,1.4199851514296566
2019-12-24,0.00282552115627232,0.0,0.02719411274604648,0.13986551991840493,2.290499367906802,4.321268017684344,-2.3559824976844532,1.4199851514296566
2019-12-26,0.00282552115627232,0.0,0.02719411274604648,0.13986551991840493,2.290499367906802,4.321268017684344,-2.3559824976844532,1.4199851514296566
2019-12-27,0.00282552115627232,0.0011503114196289577,0.02719411274604648,0.13986551991840493,2.290499367906802,4.321268017684344,-2.3559824976844532,1.4199851514296566
2019-12-30,0.00282552115627232,0.00626211420986722,0.02719411274604648,0.13986551991840493,2.290499367906802,4.321268017684344,-2.3559824976844532,1.4199851514296566
2019-12-31,0.00282552115627232,0.005080738348764768,0.02719411274604648,0.13986551991840493,2.290499367906802,4.321268017684344,-2.3559824976844532,1.4199851514296566
2020-01-02,0.00282552115627232,0.0,0.02719411274604648,0.13986551991840493,2.290499367906802,4.321268017684344,-2.3559824976844532,1.4199851514296566
2020-01-03,0.00282552115627232,0.0026729733583624737,0.02719411274604648,0.13986551991840493,2.290499367906802,4.321268017684344,-2.3559824976844532,1.4199851514296566
2020-01-06,0.00282552115627232,0.000873948560218607,0.02719411274604648,0.13986551991840493,2.290499367906802,4.321268017684344,-2.3559824976844532,1.4199851514296566
2020-01-07,0.00282552115627232,0.0015217521302424153,0.02719411274604648,0.13986551991840493,2.290499367906802,4.321268017684344,-2.3559824976844532,1.4199851514296566
2020-01-08,0.00282552115627232,0.001957372500287491,0.02719411274604648,0.13986551991840493,2.290499367906802,4.321268017684344,-2.3559824976844532,1.4199851514296566
2020-01-09,0.00282552115627232,0.0,0.02719411274604648,0.13986551991840493,2.290499367906802,4.321268017684344,-2.3559824976844532,1.4199851514296566
2020-01-10,0.00282552115627232,0.0006921002850326374,0.02719411274604648,0.13986551991840493,2.290499367906802,4.321268017684344,-2.3559824976844532,1.4199851514296566
2020-01-13,0.0026077501725356987,0.0,0.023144246554813126,0.1355158357364108,2.290499367906802,4.321268017684344,-2.3559824976844532,1.4199851514296566
2020-01-14,0.0025962689643972583,0.0,0.02226809700695743,0.1298414850765792,2.290499367906802,4.321268017684344,-2.3559824976844532,1.4199851514296566
2020-01-15,0.002474713718879313,0.0,0.01944853172676514,0.12454768546470378,2.290499367906802,4.321268017684344,-2.3559824976844532,1.4199851514296566
2020-01-16,0.002722342810473496,0.0,0.024519417809578725,0.14565647852424418,2.290499367906802,4.321268017684344,-2.3559824976844532,1.4199851514296566
2020-01-17,0.002706439539808817,0.0,0.02559956816230076,0.14450510011765763,2.290499367906802,4.321268017684344,-2.3559824976844532,1.4199851514296566
2020-01-21,0.0029073882259963244,0.003751027195914469,0.01921290449592708,0.1506584054562308,2.290499367906802,4.321268017684344,-2.3559824976844532,1.4199851514296566
2020-01-22,0.0029226003098422482,0.0041298845847963506,0.01777420592870208,0.15128473685653068,2.290499367906802,4.321268017684344,-2.3559824976844532,1.4199851514296566
2020-01-23,0.0029484831913672307,0.005223296696162394,0.014971050187338644,0.15071839907060108,2.290499367906802,4.321268017684344,-2.3559824976844532,1.4199851514296566
2020-01-24,0.0032548644590084243,0.010983804737117464,0.006646649555767098,0.16468533089414775,2.290499367906802,4.321268017684344,-2.3559824976844532,1.4199851514296566
2020-01-27,0.0043180173914524975,0.023859832106775447,-0.010068781653572107,0.20913167415280262,2.290499367906802,4.321268017684344,-2.3559824976844532,1.4199851514296566
2020-01-28,0.0045576059710844205,0.01791752215089859,-0.00283091216459153,0.20636191110962862,2.290499367906802,4.321268017684344,-2.3559824976844532,1.4199851514296566
2020-01-29,0.004409029697873102,0.018673620436082672,0.0015168847050694909,0.20231764004641578,2.290499367906802,4.321268017684344,-2.3559824976844532,1.4199851514296566
2020-01-30,0.0044087670323228285,0.017526566705770796,0.001496945284787272,0.1966014012932581,2.290499367906802,4.321268017684344,-2.3559824976844532,1.4199851514296566
2020-01-31,0.005124762180055935,0.0312418109040985,-0.019295414737276865,0.2448550942638474,2.290499367906802,4.321268017684344,-2.3559824976844532,1.4199851514296566
2020-02-03,0.005154389951293313,0.0291311935289279,-0.014443757989264339,0.24240252411475588,2.290499367906802,4.321268017684344,-2.3559824976844532,1.4199851514296566
2020-02-04,0.0056536250406829395,0.01955069042427482,-0.006379635606953772,0.22940688675825482,2.290499367906802,4.321268017684344,-2.3559824976844532,1.4199851514296566
2020-02-05,0.006164230328005636,0.009070171897367807,0.004958240349789785,0.23337848045922155,2.290499367906802,4.321268017684344,-2.3559824976844532,1.4199851514296566
2020-02-06,0.0061774376667572345,0.006862565917448382,0.00762233725974596,0.2366800611258363,2.290499367906802,4.321268017684344,-2.3559824976844532,1.4199851514296566
2020-02-07,0.006307907060963036,0.01277951590381543,-0.001054877590915995,0.2367890972701251,2.290499367906802,4.321268017684344,-2.3559824976844532,1.4199851514296566
2020-02-10,0.006406918713677456,0.0078003326017145325,0.0046808612554249,0.24446468688013456,2.290499367906802,4.321268017684344,-2.3559824976844532,1.4199851514296566
2020-02-11,0.006434299430288856,0.004442187326931357,0.006056361377413446,0.24608173972454056,2.290499367906802,4.321268017684344,-2.3559824976844532,1.4199851514296566
2020-02-12,0.0065705197563115676,0.0,0.011011853135992102,0.24925374911627987,2.290499367906802,4.321268017684344,-2.3559824976844532,1.4199851514296566
2020-02-13,0.0065670039761379344,0.00026252980694063677,0.009039329956266922,0.24522142637419397,2.290499367906802,4.321268017684344,-2.3559824976844532,1.4199851514296566
2020-02-14,0.00644766482982031,0.0,0.005050293792734605,0.2419023100781205,2.290499367906802,4.321268017684344,-2.3559824976844532,1.4199851514296566
2020-02-18,0.0064454812939420516,0.0001250033049360333,0.0038915666683273452,0.24186925165048426,2.290499367906802,4.321268017684344,-2.3559824976844532,1.4199851514296566
2020-02-19,0.006498011448535635,0.0,0.013598943738829652,0.2358371562750673,2.290499367906802,4.321268017684344,-2.3559824976844532,1.4199851514296566
2020-02-20,0.006524030456934682,0.0020965543524495978,0.01188267323030266,0.2332075703549648,2.290499367906802,4.321268017684344,-2.3559824976844532,1.4199851514296566
2020-02-21,0.0066681902595307815,0.007820699587985591,0.007244448303293915,0.2328299363592402,2.290499367906802,4.321268017684344,-2.3559824976844532,1.4199851514296566
2020-02-24,0.008594459143568031,0.0320424867811433,-0.011377508502275327,0.3084116922377958,2.290499367906802,4.321268017684344,-2.3559824976844532,1.4199851514296566
2020-02-25,0.009751443069212174,0.05559507287441268,-0.022690734650175237,0.3928137295085065,2.290499367906802,4.321268017684344,-2.3559824976844532,1.4199851514296566
2020-02-26,0.009613952946753776,0.05903833837182171,-0.03242425580009774,0.40442487960407575,2.290499367906802,3.833763091918542,-2.3559824976844532,1.4199851514296566
2020-02-27,0.011903750890125029,0.09015619379697004,-0.0647246321088168,0.4783830477090943,2.290499367906802,4.621725602362348,-2.3559824976844532,1.4199851514296566
2020-02-28,0.011928770119432648,0.09857195211413938,-0.0751431867697106,0.4560650605599489,2.290499367906802,4.126813138741858,-2.3559824976844532,1.4199851514296566
2020-03-02,0.01403111232370282,0.07015902304304378,-0.029663365289464658,0.47225122347061105,2.290499367906802,2.5782962583053757,-2.3559824976844532,1.4199851514296566
2020-03-03,0.014214243075589793,0.08183124384473961,-0.04439497019037662,0.45810138766147834,2.290499367906802,2.828696724444142,-2.3559824976844532,1.4199851514296566
2020-03-04,0.015553099994671428,0.05602014836674396,-0.026151445006082595,0.47609334203737214,2.290499367906802,1.697942124693696,-2.3559824976844532,1.4199851514296566
2020-03-05,0.015769960442944413,0.07407307821840803,-0.05596522529991246,0.47380126850131615,2.290499367906802,2.2924042056403846,-2.3559824976844532,1.4199851514296566
2020-03-06,0.016026613430460086,0.08971240276345871,-0.07508349026584674,0.47062922351023356,2.290499367906802,2.6858547467051626,-2.3559824976844532,1.4199851514296566
2020-03-09,0.02269252486531991,0.15845955978367543,-0.14464811244573095,0.5570934398378141,2.290499367906802,4.263950571374577,-2.3559824976844532,1.4199851514296566
