date,net_return,loss,turnover,kappa,rolling_cvar_60
2020-01-02,0.002667384525186573,-0.002667384525186573,0.0,,
2020-01-03,-0.0054241157088485165,0.0054241157088485165,0.0,,
2020-01-06,0.004949685664418731,-0.004949685664418731,0.0,,
2020-01-07,-1.8324416264953397e-05,1.8324416264953397e-05,0.0,,
2020-01-08,0.003612624026614873,-0.003612624026614873,0.0,,
2020-01-09,0.006346488554471737,-0.006346488554471737,0.0,,
2020-01-10,-0.0036244668374249634,0.0036244668374249634,0.0,,
2020-01-13,0.00299900212570662,-0.00299900212570662,0.0,,
2020-01-14,0.0008310191112775998,-0.0008310191112775998,0.0,,
2020-01-15,0.0005045596100619896,-0.0005045596100619896,0.0,,
2020-01-16,0.00630523678499321,-0.00630523678499321,0.0,,
2020-01-17,0.002953567207822176,-0.002953567207822176,0.0,,
2020-01-21,-0.00148146510573254,0.00148146510573254,0.0,,
2020-01-22,0.001765029192248723,-0.001765029192248723,0.0,,
2020-01-23,-0.006441586380905053,0.006441586380905053,0.0,,
2020-01-24,-0.005066539025191014,0.005066539025191014,0.0,,
2020-01-27,-0.016078103866319308,0.016078103866319308,0.0,,
2020-01-28,0.007250371691638651,-0.007250371691638651,0.0,,
2020-01-29,-0.005120750760504847,0.005120750760504847,0.0,,
2020-01-30,0.0026506303154210597,-0.0026506303154210597,0.0,,0.016078103866319308
2020-01-31,-0.011655065010914295,0.011655065010914295,1.553336094182364,1.2541212098561525,0.0138665844386168
2020-02-03,-0.004757387414846965,0.004757387414846965,0.0,,0.0138665844386168
2020-02-04,-0.00038879068140971725,0.00038879068140971725,0.0,,0.0138665844386168
2020-02-05,0.009573972232683355,-0.009573972232683355,0.0,,0.0138665844386168
2020-02-06,0.0013262761415725962,-0.0013262761415725962,0.0,,0.0138665844386168
2020-02-07,-0.003591036946652644,0.003591036946652644,0.0,,0.0138665844386168
2020-02-10,0.005693473613675381,-0.005693473613675381,0.0,,0.0138665844386168
2020-02-11,0.004335514890476916,-0.004335514890476916,0.0,,0.0138665844386168
2020-02-12,-0.0014069550950933562,0.0014069550950933562,0.0,,0.0138665844386168
2020-02-13,0.010421343644507943,-0.010421343644507943,0.0,,0.0138665844386168
2020-02-14,0.0073399891087649344,-0.0073399891087649344,0.0,,0.0138665844386168
2020-02-18,0.005783473785953841,-0.005783473785953841,0.0,,0.0138665844386168
2020-02-19,-0.012062293432023951,0.012062293432023951,0.0,,0.014070198649171629
2020-02-20,0.00296330308861535,-0.00296330308861535,0.0,,0.014070198649171629
2020-02-21,-0.0028874121257895977,0.0028874121257895977,0.0,,0.014070198649171629
2020-02-24,-0.020645723654895844,0.020645723654895844,0.0,,0.018361913760607577
2020-02-25,-0.019557034452819224,0.019557034452819224,0.0,,0.020101379053857532
2020-02-26,-0.0037492832241284024,0.0037492832241284024,0.0,,0.020101379053857532
2020-02-27,-0.04630743038435023,0.04630743038435023,0.0,,0.03347657701962303
2020-02-28,-0.014610098417928473,0.014610098417928473,0.4517469461139447,1.9993024168449391,0.03347657701962303
2020-03-02,0.05482595207758158,-0.05482595207758158,0.0,,0.028836729497355097
2020-03-03,-0.01550064892612664,0.01550064892612664,0.0,,0.028836729497355097
2020-03-04,0.05837599956873368,-0.05837599956873368,0.0,,0.028836729497355097
2020-03-05,-0.02279506678155111,0.02279506678155111,0.0,,0.02991607360693239
2020-03-06,-0.009633192799651967,0.009633192799651967,0.0,,0.02991607360693239
2020-03-09,-0.04665198629028386,0.04665198629028386,0.0,,0.0385848278187284
2020-03-10,0.0031973395521855902,-0.0031973395521855902,0.0,,0.0385848278187284
2020-03-11,-0.05207138410585927,0.05207138410585927,0.0,,0.04834360026016445
2020-03-12,-0.1019454755103053,0.1019454755103053,0.0,,0.06688961530214947
2020-03-13,0.0644263864720438,-0.0644263864720438,0.0,,0.06688961530214947
2020-03-16,-0.08358235044373608,0.08358235044373608,0.0,,0.07919973668663355
2020-03-17,0.07409484845315661,-0.07409484845315661,0.0,,0.07919973668663355
2020-03-18,-0.042715459981658044,0.042715459981658044,0.0,,0.07919973668663355
2020-03-19,-0.019964061377466646,0.019964061377466646,0.0,,0.07919973668663355
2020-03-20,-0.07676385316889517,0.07676385316889517,0.0,,0.08743055970764552
2020-03-23,-0.045712981856355174,0.045712981856355174,0.0,,0.08743055970764552
2020-03-24,0.11230080840220391,-0.11230080840220391,0.0,,0.08743055970764552
2020-03-25,0.013665103366223025,-0.013665103366223025,0.0,,0.08743055970764552
2020-03-26,0.08072649978455071,-0.08072649978455071,0.0,,0.08743055970764552
2020-03-27,-0.015982462572479643,0.015982462572479643,0.0,,0.08743055970764552
2020-03-30,0.048865250025149666,-0.048865250025149666,0.0,,0.08743055970764552
2020-03-31,-0.021845124035271914,0.021845124035271914,1.7945866381046103,1.9996145064195554,0.08743055970764552
2020-04-01,-0.01943312533780448,0.01943312533780448,0.0,,0.08743055970764552
2020-04-02,0.0202945745961267,-0.0202945745961267,0.0,,0.08743055970764552
2020-04-03,-0.00017939146279148254,0.00017939146279148254,0.0,,0.08743055970764552
2020-04-06,0.037938251141967784,-0.037938251141967784,0.0,,0.08743055970764552
2020-04-07,-0.0058813303228825945,0.0058813303228825945,0.0,,0.08743055970764552
2020-04-08,0.018846533744841836,-0.018846533744841836,0.0,,0.08743055970764552
2020-04-09,-0.005845046390109798,0.005845046390109798,0.0,,0.08743055970764552
2020-04-13,0.026841387634505984,-0.026841387634505984,0.0,,0.08743055970764552
2020-04-14,0.051860924850248694,-0.051860924850248694,0.0,,0.08743055970764552
