annualized_return,annualized_volatility,sharpe_ratio,sortino_ratio,max_drawdown,var_5pct,cvar_5pct,avg_turnover,total_transaction_cost,calmar_ratio,kappa_max,window
0.02223991432857919,0.19577935513393316,0.1135968310517971,0.13792134331539635,0.3574582520400241,0.0160521071928293,0.029171287822253294,0.02334237992656446,0.0,0.06221681609434217,1.0,252
0.03730277887523403,0.19298639258321598,0.1932922750455011,0.2319315261129405,0.3574582520400241,0.01557262861118455,0.028103847109831093,0.01953914679787087,0.0,0.10435562380318833,1.0,504
0.09358005635895394,0.20487375017993176,0.45676938249417814,0.5529879162111809,0.34706254964676975,0.016914942189724787,0.030411479096587035,0.028414335755166026,0.0,0.26963455565631333,1.0,756
