date,AAPL,MSFT,JNJ,V,WMT,PG,JPM,UNH,HD,MA,DIS,BAC,XOM,CVX,PFE,KO,PEP,CSCO,IBM,MRK,WFC,INTC,ORCL,AMZN,MMM,CAT,T,GE,C
2013-07-24,0.0305773909788509,-0.1163948023223666,0.0216814159292033,-0.0183968462549277,0.0155783460989225,-0.0152128573181206,0.0316997631626889,0.0726116533569949,-0.0016169154228856,-0.0081897058083139,-0.0195662065827393,0.0597982708933717,0.0186595174262733,0.0135547000320821,0.0170197985411602,-0.0036576444769568,0.0108593012275732,-0.0131122252217508,0.0134536082474228,-0.0154575432811211,0.0221453287197233,-0.0421888053467001,0.03648,-0.0248882800013047,0.0128863735306923,-0.0453089244851259,-0.0042194092827003,0.0418958950486669,0.0073344914109243
2013-07-25,-0.0045628930103742,-0.0178347934918647,0.0022737115634472,0.0420883534136546,-0.0028122203758148,0.0017441136165441,-0.0022956030372593,0.0012408658486144,-0.0159461816369752,0.0135196873043537,-0.0013923267326733,0.0081577158395649,-0.0002105484787872,0.0109994460710611,-0.0030737704918032,-0.0004894762604013,-0.0010509107893508,-0.003516998827667,0.0031025888815421,0.0083734561440234,-0.014895057549086,0.0056694286960312,-0.0006174745291758,0.0149193818157489,0.0018911716668099,-0.0155800575263662,0.0016949152542373,0.0028432168968317,0.0090055566200422
2013-07-26,0.0056784492588368,0.0073271742593181,0.0028086853192179,-0.0072452597502699,-0.0001281886937573,-0.0002487252829249,-0.0079646017699115,-0.0056458275957037,-0.0031649575895682,-0.0013856890046413,0.0066615027110767,-0.0067430883344571,-0.0018953353690638,-0.001565435190983,0.0061664953751283,-0.0048971596474045,-0.0028053769725305,0.0,0.0006591623567588,0.0066431388831222,-0.0032073310423825,0.0086730268863834,0.0052517763361137,0.0283783783783784,0.0030888030888029,-0.0009739469198928,0.0039481105470953,-0.0016200891049008,-0.0085453854918343
2013-07-29,0.0154198507902674,-0.0025300442757748,0.0040935042550898,-0.0063664596273291,-0.0001282051282052,-0.0037318074387361,-0.0064228367528992,0.0080321285140563,-0.0008890017780034,-0.0018891582379001,-0.0056940597106802,-0.0142566191446028,-0.0080177233885431,-0.0108968328629664,0.0057882192713651,-0.0088582677165354,-0.0007033173133278,-0.0066666666666667,-0.0057765391436533,-0.0030934213239842,-0.0059756377844173,-0.000859845227859,-0.0018438844499079,-0.0189417005865195,-0.0025660764690788,0.0116987570070679,0.0078651685393258,-0.0064908722109533,-0.0109174487646045
2013-07-30,0.0123495388463341,0.0098287888395689,-0.0004291385044522,-0.0027608480491743,-0.0012822156686753,0.004370083655887,-0.006464356257856,-0.0071438384393461,-0.0008897928053896,0.0073699373555324,-0.0066553165144713,0.0,-0.0023396788259065,-0.0030910676071966,0.0044008124576846,0.0009930486593843,-0.0016422287390029,0.0134228187919465,-0.001019316038938,-0.0059991725279273,0.0002312138728324,0.0060240963855422,0.0021551724137931,-0.0120548840248284,0.0019723865877712,0.0020476993495543,-0.0128205128205128,-0.0004083299305838,0.0027110766847404
2013-07-31,-0.0017426983146563,-0.0003139717425432,0.0035419126328217,-0.0753760969494359,0.0006419309282321,-0.0017404276479363,0.0072293511657328,0.0080254600802545,0.0054707379134861,0.0152805028100164,0.0073231536304143,0.0055096418732782,-0.0006395906619763,0.0008745428525998,-0.0148297944051231,-0.005952380952381,-0.0184467160145692,-0.0031164783794312,-0.0049487271057598,0.0024973985431842,0.0055478502080443,-0.0021385799828913,-0.0061443932411673,-0.003935055057703,0.0050496405340636,-0.0033657891573506,-0.0042348955392432,-0.0044934640522875,0.0069524913093859
2013-08-01,0.0091485647360396,-0.0053391959798994,0.0028877005347593,0.0122027004124061,0.0035925070567102,0.0166874221668742,0.0145343621029965,0.0042553191489362,-0.004934834872833,0.0585807634987962,0.010982211910286,0.023972602739726,-0.01088,0.0043688934784336,-0.0041053711939788,0.0122255489021956,0.0079004069906631,0.0117233294255569,0.0039479081214111,0.0085115216940003,0.017471264367816,-0.0055722246035146,0.0123647604327665,0.014441272159883,0.0083453972579408,0.0184537450247255,0.0127587184576125,0.0102585145670905,0.0138089758342923
2013-08-02,0.012853920774301,0.0069466371960846,0.0066119227898049,0.0269576379974327,0.0067757606750191,-0.0042871141597256,-0.0008843296781039,-0.0123018042646253,0.0202187182095625,-0.00125313283208,0.0175948592411261,-0.0073578595317725,-0.0084115173083144,-0.0117842454919329,0.0089316386121607,-0.0086270643332512,0.0010688836104513,0.011587485515643,-0.0033195444563607,-0.0008233841086866,0.0051965657478536,0.0008620689655172,-0.0054961832061068,-0.0044506986942436,-0.0012667848999239,-0.0016579819990525,0.0013997760358344,0.0032493907392363,0.00264850548619
2013-08-05,0.0149392484974271,-0.0059579805581687,-0.0062506621464138,0.0029347826086956,0.0002539682539681,0.0013531799729364,-0.0069038767923526,0.0149460282313866,-0.0071045743487474,-0.0048329383335656,-0.0073673131859871,-0.0026954177897573,-0.0039151712887438,-0.0076830732292917,-0.0061287027579162,0.0017404276479362,0.0022541226717285,0.0045819014891179,0.0017421602787457,-0.0002060156571899,-0.0033715441672285,-0.0129198966408267,0.0064476512127724,-0.0105847933992964,-0.0028750211398613,-0.0087781731909845,-0.0027956388034666,-0.0072874493927125,-0.0024528301886792
2013-08-06,-0.0089466396847374,-0.0037854889589905,0.0001066098081023,-0.0089411509699794,-0.0114256696711945,0.0041769041769039,-0.0108734402852049,-0.001363512407963,0.0048958071805171,0.0179780527667521,0.0156013329294153,-0.0108108108108108,-0.0013101867016049,-0.0068553915638357,0.0051387461459402,0.0019856043683295,0.0067471590909089,-0.0038008361839604,-0.0230690537084398,-0.0018545229754791,-0.0069914298601714,-0.0052356020942408,0.006711409395973,-0.000797368683345,-0.003561736770692,-0.0123264719961704,-0.005326604990188,-0.0085644371941272,-0.0262909022129752
2013-08-07,-0.0005803331542181,0.0151994933502217,-0.0015989766549409,-0.0082016512657882,-0.0064209580069346,0.002691460729141,-0.0034240403676338,-0.0043691971600217,-0.0152404747033104,-0.0117431192660549,-0.0170022371364653,-0.0075136612021858,-0.0014212310047009,0.0015429592333928,-0.0027266530334014,-0.0054495912806539,-0.0034097589653144,-0.0034338038916443,-0.0127231792240432,0.0022708505367465,-0.017260958437429,-0.0043859649122807,-0.0054545454545454,-0.0127680798004986,0.0028085106382977,-0.0012116806009935,0.0031003382187149,0.0012340600575895,0.0003885003885004
2013-08-08,-0.0085380016344789,0.0258889582033685,-0.003416613282084,-0.0033629196758364,-0.0015509887553315,0.0025622254758419,-0.0084990958408679,0.0035655512890839,0.0153494862362046,-0.0007426661715559,-0.0024275527234106,0.0055058499655884,0.004817166630173,-0.0021081650855429,-0.0044429254955571,0.0012453300124533,-0.0009438414346389,0.0053598774885146,-0.0033411115825201,-0.0016477857878475,-0.0011555350127109,-0.0110132158590308,0.0060938452163314,-0.003940588056987,0.0072137825681066,0.0185612034453475,-0.0084293340826075,-0.0004108463434675,0.0054368932038835
2013-08-09,-0.0142296262553958,-0.0057768318637883,-0.0104992500535676,-0.0053656377917911,-0.0045307443365695,-0.0064500425946208,-0.0056538391391572,-0.0034162339437004,-0.013368315842079,-0.0122011643750774,-0.0155133079847907,-0.0109514031485283,-0.0115493571584223,-0.0046315105224667,0.0027463096464126,-0.000995024875622,-0.0040151157298063,-0.0079969535415079,-0.0005853243228862,-0.0016505054672992,0.0002313743637205,0.0026726057906458,-0.0030284675953967,0.0051396496922972,-0.0031176272328952,0.0065507384468797,-0.0138849532445453,-0.0032881216605014,-0.0088837388953263
2013-08-12,0.0284079656727913,0.0051987767584096,-0.003897791251624,-0.0002780712974806,0.0023407022106631,-0.0002449779519843,-0.0078870139398385,-0.0074043603455369,0.0029124984171204,-0.01134867389805,-0.0123590298161595,-0.0027681660899653,-0.0091490299823633,-0.0057142857142857,-0.0006846970215679,-0.0082171314741035,-0.0062840882143704,0.0111324376199615,0.0067617932062613,0.0016532341392849,-0.0006939625260234,0.0057752110173256,0.0100243013365735,-0.0019175132880306,0.0005916659623024,0.0214175837179031,0.003448275862069,0.0008247422680411,-0.0081839438815276
