date,CSCO,VZ,COF,EW,IBM,CAT,MO,AAPL,MSFT,AMZN,JNJ,UNH,XOM,JPM,V,PG,MA,HD,CVX,MRK,KO,WMT,MCD,ABT,ADBE,NKE,DIS,WFC,CMCSA,QCOM,AMGN,UPS,BA,GE,SBUX,GS,MS,T,CI,SO,DUK,USB,CL,MMM,SLB,F,MET,AIG,COP,TGT,AXP,C,BAC,INTC,NSC,FDX,ALL,PEP,PFE,ACN,DHR,BLK,INTU,LOW,DE,GILD,TJX,MMC,CB,SYK,PGR,EOG,TRV,BIIB,ADSK,CRM,LMT,NVDA,APD,SHW,EMR,ITW,BDX,KMB,YUM,ROST,COST,ISRG,ICE,VLO,PLD,PNC,REGN,PM,DG,NEE,GM,SCHW,AON,ADP
2020-11-30,1.8887149748595584e-05,0.3248607189689299,5.396726055748607e-08,2.852944216645757e-05,4.1764174561623205e-06,4.310149857619477e-06,8.124422147269668e-05,7.144004781124262e-06,6.790428596893885e-06,0.010546819408679626,0.0008031495528601385,3.08045025282251e-06,1.3390833763994494e-06,6.804274296655794e-07,7.754570188593534e-06,0.00018909504235734863,2.8823723395645223e-06,5.052285932679993e-07,2.826808932723298e-07,0.001012387751438194,2.4924034483063574e-05,0.28276449452560715,5.69062093013029e-06,0.00016458351732125354,3.0243396979227377e-06,9.112743337201776e-06,2.00069999017512e-06,1.7725637396989596e-07,3.001855401428621e-05,1.1088127495451312e-06,0.00026273378217843505,0.002462437307007202,4.2741109420871015e-09,4.489875253467435e-07,1.245984333648005e-06,3.0565142308216343e-07,2.562669295061647e-07,2.2968421606467377e-05,1.0057189054564741e-06,3.7836326683125454e-06,6.3887799031672985e-06,8.545682179308337e-07,0.0002317376172820244,3.93290416921048e-05,4.497389480636111e-08,1.351303594698952e-06,1.5514701899452006e-07,2.581595687291529e-08,6.057938608832018e-08,0.002066989880404015,3.24594620714056e-07,4.013991289663271e-08,3.8708032866281664e-07,1.6626595075859752e-06,4.6940943597060376e-07,2.479947539882807e-06,1.7876149640209987e-06,5.249128056446381e-06,0.00015984607583298461,1.4126121151048449e-05,0.00030728743424557017,1.6479129844906883e-06,6.073637052818949e-06,2.3255909170047938e-07,1.0838866309803975e-06,0.14929067634867016,1.9555635157395896e-06,3.794295483435195e-05,1.8614709506056543e-06,2.446245712600856e-06,0.00034133087101363376,9.216413143484902e-08,5.764032113296789e-07,0.00012128065365393068,6.186325730894168e-06,9.552517508925135e-06,1.2349089721161092e-05,7.873007605540998e-07,1.077837809120335e-05,5.41566884756092e-06,5.49086885622035e-07,1.1764499319218582e-05,0.18061439017281022,0.0050337029631096685,2.684565635072575e-05,1.1969786703408281e-06,0.017260697562641526,3.2226845221206586e-06,8.699264076436295e-06,1.1739476016107113e-07,2.5834619854844304e-06,5.151838627579245e-07,0.001982912414806122,1.9021415566487725e-06,0.01893123838087642,8.165481759708278e-06,3.1929608243384793e-07,8.404775366976031e-06,6.82714369734981e-05,1.4768486513117864e-06
2020-12-31,1.9705297509138526e-06,0.6802890703725513,2.426734408565076e-09,2.726579578280705e-06,3.18430883368224e-07,4.354772964160843e-07,8.406200877366553e-06,6.793492390211391e-07,5.068535758203031e-07,0.000493142914004668,9.501789864233916e-05,2.2188331010668265e-07,9.644305253325304e-08,4.330031799428879e-08,5.688747436579775e-07,2.063587214040359e-05,2.2681543940007226e-07,3.402578193893933e-08,1.4080458308159834e-08,7.664917560078722e-05,2.4178116325367875e-06,0.0549230079401196,3.936976291688592e-07,1.7460895890224083e-05,2.1896376020849963e-07,8.580426397326403e-07,1.6644856864971708e-07,1.1470746245748336e-08,2.6089995947587983e-06,7.899707000809462e-08,2.24141891764208e-05,0.00017251889184572992,1.1767484068564913e-10,2.6691217048258743e-08,9.339392824530467e-08,2.0008291842749673e-08,1.5889383144305437e-08,2.330674585753449e-06,7.04724291452722e-08,3.8223365740993095e-07,6.177125906373117e-07,5.9501030502474107e-08,2.2273991557739943e-05,4.202462303899212e-06,1.9311531099243373e-09,8.911843983100204e-08,1.0860216128574149e-08,1.1045496649801844e-09,2.7001099797242594e-09,0.00012470942718061125,1.905774192281901e-08,1.912427223428233e-09,2.7411805065706104e-08,1.132946778258391e-07,3.555407915972576e-08,1.8745547556362518e-07,1.1274414160994953e-07,5.531164006518734e-07,1.4627423303071863e-05,1.2813586967870702e-06,2.3428889896155713e-05,1.3849405699588873e-07,4.6220281359668917e-07,1.4169038997283891e-08,7.880363252960665e-08,1.5603589906161587e-05,1.6249877362131103e-07,2.301083460605794e-06,1.1421694730681344e-07,1.870567341852128e-07,2.4530215057577338e-05,4.717240113880727e-09,3.188231114593897e-08,1.0576206816700296e-05,3.993101734984808e-07,6.526142849417971e-07,1.4257830661789662e-06,5.296956738883698e-08,7.739059259267865e-07,4.2009376270331225e-07,3.5460515083357826e-08,1.0714907306815975e-06,0.25626659646231514,0.0007344008884493709,2.6038979378234416e-06,7.534890683165158e-08,0.0036493762314700777,2.3401172561917958e-07,6.027625097242424e-07,5.799657135868289e-09,1.7909893254214778e-07,3.286091851627034e-08,0.00010711506120490334,1.4152887589643952e-07,0.002844703343339974,7.564959109741056e-07,1.6749669048831752e-08,7.769553862698266e-07,5.021759544595251e-06,1.0361683287907977e-07
2021-01-29,1.339135708228547e-07,0.6136006910897296,2.5208050357654687e-11,2.2508927707436696e-07,1.2726170120591039e-08,1.8368683329088e-08,7.286470049713469e-07,3.526564898594323e-08,2.4677460636145756e-08,0.15467957508094116,6.1287112584078636e-06,8.031202763420478e-09,2.6380794441414903e-09,9.731840005168396e-10,2.8103574171172535e-08,2.1038147785690517e-06,7.791055203813188e-09,6.726152916908934e-10,2.54880460225312e-10,1.1553010007161897e-05,1.851263071005169e-07,0.021243902532419676,1.8043839734067966e-08,1.564297725358378e-06,8.052093074516896e-09,4.596240254682912e-08,4.945544564175277e-09,1.577902577983392e-10,2.39765486850313e-07,2.023069085226917e-09,3.909860525826175e-06,9.131310897973768e-05,5.947828395669392e-13,5.311987496870102e-10,2.417313985794044e-09,3.330552257814535e-10,2.5372618590270094e-10,1.6657213173112394e-07,1.741948133964174e-09,1.479132097362718e-08,2.8860671513742404e-08,1.3980549088364068e-09,2.9165139034292073e-06,3.3562111912490683e-07,1.918230738568082e-11,2.5013558060768634e-09,1.3821768585082497e-10,8.980530998382837e-12,2.9414789335616944e-11,1.9628378686966383e-05,3.382549757421394e-10,1.7474035118187807e-11,4.825117256670053e-10,3.4540621526916038e-09,6.492179652791632e-10,6.304703400080331e-09,3.582160810233144e-09,2.439366136494555e-08,1.6883761240757343e-06,8.611530646347708e-08,4.394460285853015e-06,3.794120034998063e-09,2.091564297643477e-08,2.2057271697720304e-10,1.978430485664732e-09,0.039518824025833406,4.743753883332404e-09,2.1233673655786887e-07,3.715233443812732e-09,6.121650164181192e-09,5.513709987585055e-06,5.663414730432488e-11,7.134558790935567e-10,1.3841716124500336e-06,1.974600961945833e-08,3.741243843495477e-08,7.984069941009506e-08,1.2327921934363358e-09,4.4403961841017e-08,1.8144867075857225e-08,7.340014543679778e-10,6.349333434718276e-08,0.16975609095685346,9.734317603591763e-05,2.0414957891294613e-07,2.0845599570239716e-09,0.00047847992454617803,8.575282565199592e-09,3.131174936921529e-08,7.675180729219275e-11,6.2437985163494504e-09,6.691803104639809e-10,0.00010707549216894401,4.2824268415672075e-09,0.00036184691899444617,3.9505311320046686e-08,3.104508904342729e-10,4.088902741293816e-08,7.999276102200011e-07,2.9487511665498663e-09
2021-02-26,2.465834396223014e-06,0.6571785038166504,2.533242360904695e-09,3.4833786092429767e-06,3.7355092668925345e-07,5.121580507386483e-07,1.128740926469924e-05,8.191177175280814e-07,6.071162818187687e-07,0.001332882939303526,0.00014525702444705515,2.5857438338146784e-07,1.0902408836306437e-07,4.820262545915045e-08,6.855359498364832e-07,2.9167170954132012e-05,2.6210371480465364e-07,3.7315507430220197e-08,1.546226180517935e-08,0.00011399608879951258,3.0661796400655818e-06,0.06565680204699945,4.7073679726964396e-07,2.4392824105108193e-05,2.546244835475361e-07,1.0453523445103203e-06,1.888182622121934e-07,1.2161317418344549e-08,3.3312363331505575e-06,8.869722195326672e-08,3.202442038013332e-05,0.0002657711407737268,1.1634387671749915e-10,2.9431000895232296e-08,1.0494555825681256e-07,2.1602016218172254e-08,1.7120954423096845e-08,2.9431238039289163e-06,7.901627325824633e-08,4.477941377050149e-07,7.403903512397878e-07,6.637505954548592e-08,3.156160801611088e-05,5.407058485080181e-06,2.0098434794068184e-09,1.0141617759991243e-07,1.1396629908142183e-08,1.1279317329388037e-09,2.832149440540298e-09,0.00020571070547872276,2.0788045754418638e-08,1.9680908354729542e-09,2.9677935215007566e-08,1.295200435063079e-07,3.8556345678191017e-08,2.159211915306174e-07,1.2993693502169062e-07,6.540047233688106e-07,2.0060818609790815e-05,1.5892709537816187e-06,3.320679916099098e-05,1.5611969176148004e-07,5.502163660802663e-07,1.5235747398062264e-08,8.831104695057505e-08,4.675419482393367e-05,1.8448035729995842e-07,2.96935861277477e-06,1.3216267652397003e-07,2.1538664479146023e-07,3.4667736276591784e-05,4.972019015604524e-09,3.5626119438910985e-08,1.4478126856273323e-05,4.804681496935793e-07,7.948675577996113e-07,1.748099984917312e-06,5.902810941613268e-08,9.462804579084382e-07,4.97465149646803e-07,3.9136554015381025e-08,1.318450392886011e-06,0.26712115195766106,0.001227484533805192,3.307482805464222e-06,8.568282920493073e-08,0.0042967768880914775,2.7303344617222494e-07,7.313707346154342e-07,6.182060915403393e-09,2.078374105526321e-07,3.6223702053732255e-08,0.0001767999325563262,1.6155048536140363e-07,0.001946612739608873,9.181174585138114e-07,1.8404021089154662e-08,9.42391321334736e-07,6.68425725864105e-06,1.1776306747715515e-07
2021-03-31,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2021-04-30,0.0005736545327122636,0.26341383110389516,6.82493913990671e-06,2.420985262607094e-05,9.03266642330474e-05,1.4432968986826863e-05,0.0002958315276998741,3.3113108119902496e-05,3.710370632399795e-05,2.8909849554985548e-05,0.0015332635864354195,6.693494276399242e-05,4.195884587272118e-06,1.5487280260276625e-05,5.8184328556261696e-05,0.00044763273691879655,5.302904068102564e-06,0.00025020874346225386,2.5946102925663782e-05,0.00033538816761381274,0.00023958928644078677,0.04509181284746822,0.0005892956276083304,0.00022652035966671833,2.9046246834074043e-05,1.6574720229994528e-05,4.8658502135517046e-05,1.9923954763047454e-06,0.0011423493579633905,1.8137909277508267e-05,0.00019643147318352842,3.156348973418795e-05,2.377050684000601e-07,5.748209268888169e-05,1.6617273737191467e-05,2.6754401351486003e-06,2.544022066937358e-05,0.001047944825265601,5.456520728042207e-05,0.001662763970690625,0.12551923410243804,2.5914833962037843e-06,0.01312257755890898,0.009317496589252319,5.003500460354107e-07,2.925043966042137e-05,4.884523990590142e-06,1.2772549142562747e-06,1.917321998280487e-06,0.011884033079269357,4.2993616181954534e-05,8.933523143088659e-07,3.2981810235059827e-06,5.824017127945637e-05,0.00014908984362517523,2.0565731311390857e-06,0.00017670580619479198,0.0004372162929480086,9.91214007827563e-05,7.182402947267809e-05,0.00036364297139586166,6.307117102512699e-06,3.925543264239697e-05,0.0002180634577765654,1.8726833817072245e-05,0.0002557254467413548,0.00026204210197715267,0.0008570926309608664,7.76456059425732e-05,2.4322127032643992e-05,9.285849590626294e-05,7.357062788203959e-06,6.300425949616479e-05,0.00011239787845803956,2.229196841658409e-06,4.026008866312071e-05,0.0005228174580453115,2.9803711926270233e-06,0.00017231136925114057,0.0018911425076144153,8.627264319769533e-06,7.601792107113696e-05,0.010285202459276582,0.19366453910982667,0.00044747934212534214,3.860252182391595e-05,0.17317317728500362,2.669884480450653e-05,0.00010998487809336805,1.0185259402322593e-06,5.0421752554644256e-05,1.957393143221997e-05,0.00015195662530352653,0.0013080485145652361,0.13478537903254367,0.00011740897484976013,2.2092310356252472e-05,5.4364514016401745e-06,0.00012955098985978873,0.001862916997935884
2021-05-28,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2021-06-30,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2021-07-30,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2021-08-31,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2021-09-30,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2021-10-29,0.009587031439902714,0.06566406939617256,0.003311935076335622,0.01141887946123512,0.009031924946135625,0.003883470173915035,0.0006318389423592818,0.001532906679686198,0.04870824363634793,0.011043319711718637,0.005834000474263968,0.005095556093094621,0.0012633211963563272,0.0029108637592928613,0.0008369558241913646,0.0047513557761057635,0.0007603925654977104,0.004513424789639022,0.0009047924195489339,0.04906924989889827,0.004449365309462718,0.006396339375109894,0.003039042377285356,0.05113141133474107,0.0027839189181,0.021942125820466618,0.0006293199813457314,0.0006795130287502203,0.003173050884016346,0.0010588395978874596,0.003720160406951225,0.010093599714498145,0.00017144018665373029,0.002642765057067525,0.0016547844099314114,0.0008272082788629476,0.0004187685886993459,0.004530971340649868,0.0023915249659921412,0.009821609948045576,0.013782319467571982,0.0005315619057561058,0.014277692572757955,0.021823302374079645,0.0020790271582428453,0.0015964387619563,0.000634415803156778,0.0007543332561839585,0.005578313896005591,0.0012475967427658064,0.0007513875464359348,0.0012985887824301073,0.0013177692218612545,0.0023857028934235057,0.004871803661622596,0.00230137795193647,0.06366143548353993,0.007337389033715582,0.03679978336881396,0.0011411032411808924,0.0008815947484305139,0.0007066432235917579,0.003259103176993941,0.01410495917207096,0.0018193984664079765,0.14904925635676583,0.0006050866109771997,0.0014939729140744514,0.0010359045970734016,0.0008206364537116423,0.05456664511713293,0.0005844229246368425,0.0007450980551264048,0.00015777626016961604,0.0005052624989850426,0.010918145828847304,0.009709959720687259,0.0015780396304040643,0.0013678710042755986,0.02790209654397637,0.0012650035422984618,0.0020388392277171127,0.0011471870648705458,0.06182737358378104,0.007880613833727842,0.00021230320050290522,0.014759075975449898,0.01827469654519209,0.0041465234139046354,0.020773196877086713,0.0020059753984526933,0.0017126748618138483,0.002444249899371987,0.0004916888971242482,0.0070465067653367455,0.00601527075100431,0.0010149369128679088,0.0002758859796083254,0.002642164984255513,0.0057333240726420345
2021-11-30,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2021-12-31,0.01134295674263213,0.01749514050478292,0.0033814867339717718,0.010054997669027507,0.025090579517411133,0.00301774665053266,0.0023718150354692285,0.013385267704632053,0.02635407768173086,0.014700648405532325,0.005680072984037868,0.006305150629573143,0.0034741999501000454,0.003608810644950968,0.003238061966013958,0.003986165147067149,0.002008679047745461,0.004617196941287949,0.0026218946186444816,0.09990288213720623,0.0051650517887703255,0.005681006687452413,0.0035597281265236213,0.0815537900805115,0.006765824857372638,0.015514687489164191,0.0025588444343178887,0.0011401375843964193,0.009165569886233923,0.003114740384950042,0.008138557730967394,0.011045065542270348,0.0014642746191411919,0.003352551916387625,0.0035754344226590386,0.0015263420473932711,0.001120373307539508,0.00980832015556347,0.0039824531500343326,0.006378669792821217,0.00857996118817756,0.001266753424945477,0.005675262629914832,0.012696282877793532,0.0018169723905686601,0.0032646245744149317,0.0019864781841490934,0.001570748413493443,0.0035030938857970157,0.00164308083473902,0.0013178648364012835,0.0028787174809048687,0.002401260774625229,0.006680371762060752,0.0064123245211121374,0.005851606197500354,0.0092816871642344,0.00845128081195837,0.16378517703489506,0.0028515273375779404,0.0016092752117906348,0.001909974304826087,0.002328008777123908,0.03162356645863767,0.003982936260215824,0.01767169986159159,0.0031618424045763397,0.0042043606597762006,0.0023002147677467304,0.00196967777230046,0.010368166340528688,0.0019312174490048182,0.0018597393786239065,0.026801966384172645,0.0027197944212139086,0.010535952377800702,0.009303186136445414,0.0029980629013397985,0.00319461476054921,0.02453845191580106,0.0020377749496877312,0.003122856269514894,0.007089642557037414,0.010354237853940015,0.008810060282688444,0.0011452100509882833,0.005990874305774685,0.010593609735881353,0.0054456228135943705,0.028707195354839322,0.007018392354713668,0.0025091240026790997,0.0059301626289398855,0.001595565705179502,0.0077267882407148795,0.009004219050103391,0.0016621751566452132,0.0009174664841110981,0.007062785603249124,0.009099197013567767
2022-01-31,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-02-28,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-03-31,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-04-29,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-05-31,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-06-30,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-07-29,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-08-31,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
