date,Vol,DD,Mom,Corr,Vol_z,DD_z,Mom_z,Corr_z
2011-01-27,0.007090211016830186,0.0,0.03122773471758075,0.18187371852429327,-0.44847276998438146,1.5831109121898586,-1.3335293759905371,1.9883438387605756
2011-01-28,0.007090211016830186,0.01963321121606254,0.03122773471758075,0.18187371852429327,-0.44847276998438146,1.5831109121898586,-1.3335293759905371,1.9883438387605756
2011-01-31,0.007090211016830186,0.015495739505303252,0.03122773471758075,0.18187371852429327,-0.44847276998438146,1.5831109121898586,-1.3335293759905371,1.9883438387605756
2011-02-01,0.007090211016830186,0.0007151031799731422,0.03122773471758075,0.18187371852429327,-0.44847276998438146,1.5831109121898586,-1.3335293759905371,1.9883438387605756
2011-02-02,0.007090211016830186,0.0034939215978678773,0.03122773471758075,0.18187371852429327,-0.44847276998438146,1.5831109121898586,-1.3335293759905371,1.9883438387605756
2011-02-03,0.007090211016830186,0.0004892640707550022,0.03122773471758075,0.18187371852429327,-0.44847276998438146,1.5831109121898586,-1.3335293759905371,1.9883438387605756
2011-02-04,0.007090211016830186,0.0,0.03122773471758075,0.18187371852429327,-0.44847276998438146,1.5831109121898586,-1.3335293759905371,1.9883438387605756
2011-02-07,0.007090211016830186,0.0,0.03122773471758075,0.18187371852429327,-0.44847276998438146,1.5831109121898586,-1.3335293759905371,1.9883438387605756
2011-02-08,0.007090211016830186,0.0,0.03122773471758075,0.18187371852429327,-0.44847276998438146,1.5831109121898586,-1.3335293759905371,1.9883438387605756
2011-02-09,0.007090211016830186,0.00313826731475364,0.03122773471758075,0.18187371852429327,-0.44847276998438146,1.5831109121898586,-1.3335293759905371,1.9883438387605756
2011-02-10,0.007090211016830186,0.001239866154856606,0.03122773471758075,0.18187371852429327,-0.44847276998438146,1.5831109121898586,-1.3335293759905371,1.9883438387605756
2011-02-11,0.007090211016830186,0.0,0.03122773471758075,0.18187371852429327,-0.44847276998438146,1.5831109121898586,-1.3335293759905371,1.9883438387605756
2011-02-14,0.007090211016830186,0.0,0.03122773471758075,0.18187371852429327,-0.44847276998438146,1.5831109121898586,-1.3335293759905371,1.9883438387605756
2011-03-25,0.007090211016830186,0.00925692601927397,0.03122773471758075,0.18187371852429327,-0.44847276998438146,1.5831109121898586,-1.3335293759905371,1.9883438387605756
2011-03-28,0.007090211016830186,0.011271946541416056,0.03122773471758075,0.18187371852429327,-0.44847276998438146,1.5831109121898586,-1.3335293759905371,1.9883438387605756
2011-03-29,0.007090211016830186,0.005555821683498219,0.03122773471758075,0.18187371852429327,-0.44847276998438146,1.5831109121898586,-1.3335293759905371,1.9883438387605756
2011-03-30,0.007090211016830186,0.0,0.03122773471758075,0.18187371852429327,-0.44847276998438146,1.5831109121898586,-1.3335293759905371,1.9883438387605756
2011-03-31,0.007090211016830186,0.002064878342217469,0.03122773471758075,0.18187371852429327,-0.44847276998438146,1.5831109121898586,-1.3335293759905371,1.9883438387605756
2011-04-01,0.007090211016830186,0.0,0.03122773471758075,0.18187371852429327,-0.44847276998438146,1.5831109121898586,-1.3335293759905371,1.9883438387605756
2011-04-04,0.007090211016830186,0.0,0.03122773471758075,0.18187371852429327,-0.44847276998438146,1.5831109121898586,-1.3335293759905371,1.9883438387605756
2011-04-05,0.007078635165863587,0.0002796792394859082,0.027016226497590157,0.18611992493284438,-0.44847276998438146,1.5831109121898586,-1.3335293759905371,1.9883438387605756
2011-04-06,0.005074796747094742,0.0,0.050015229927407166,0.09351752786302454,-0.44847276998438146,1.5831109121898586,-1.3335293759905371,1.9883438387605756
2011-04-07,0.005188839678384752,0.0027556172748274266,0.04303928230469906,0.10265493924743696,-0.44847276998438146,1.5831109121898586,-1.3335293759905371,1.9883438387605756
2011-04-08,0.004482090399036766,0.008091148045532792,0.02267573005329833,0.07694952421288545,-0.44847276998438146,1.5831109121898586,-1.3335293759905371,1.9883438387605756
2011-04-11,0.004389850149589068,0.007538492792548146,0.026013700379196043,0.07191473670776137,-0.44847276998438146,1.5831109121898586,-1.3335293759905371,1.9883438387605756
