date,kappa,turnover,CSCO,VZ,COF,EW,IBM,CAT,MO,AAPL,MSFT,AMZN,JNJ,UNH,XOM,JPM,V,PG,MA,HD,CVX,MRK,KO,WMT,MCD,ABT,ADBE,NKE,DIS,WFC,CMCSA,QCOM,AMGN,UPS,BA,GE,SBUX,GS,MS,T,CI,SO,DUK,USB,CL,MMM,SLB,F,MET,AIG,COP,TGT,AXP,C,BAC,INTC,NSC,FDX,ALL,PEP,PFE,ACN,DHR,BLK,INTU,LOW,DE,GILD,TJX,MMC,CB,SYK,PGR,EOG,TRV,BIIB,ADSK,CRM,LMT,NVDA,APD,SHW,EMR,ITW,BDX,KMB,YUM,ROST,COST,ISRG,ICE,VLO,PLD,PNC,REGN,PM,DG,NEE,GM,SCHW,AON,ADP
2020-11-30,2.0,0.13808058807034734,5.369265213455717e-06,0.2884537793461163,8.365920291607425e-09,9.696795311637644e-06,1.0048147498419168e-06,1.314277396506145e-06,2.6264120301235016e-05,2.453275655398904e-06,1.8149483504211922e-06,0.13587588653149713,0.00020413378658618134,8.193961450746889e-07,3.139997395504106e-07,1.4822473441361882e-07,2.085782919465609e-06,6.302148128897661e-05,7.557675167917615e-07,1.1822307993294576e-07,5.081250883430749e-08,0.0002849442670923807,8.827473239813009e-06,0.21019016846771674,1.5217324404000201e-06,5.130283884041551e-05,8.144507682282597e-07,2.817965019711922e-06,5.250225693324746e-07,3.4319080423353145e-08,1.138505323643822e-05,2.713533756586861e-07,8.932716385437162e-05,0.0006968268639150568,3.297682468749119e-10,9.097743705909195e-08,2.9556576045291896e-07,6.544565619239362e-08,5.142023042084796e-08,7.912817177686912e-06,2.2508387018160972e-07,1.2939644007362294e-06,2.4355647391006937e-06,1.8751133325018583e-07,8.553430131141173e-05,1.2362368595087887e-05,5.792512166442922e-09,3.0866529854135163e-07,3.138579947899099e-08,3.477235840648315e-09,8.39033610524066e-09,0.0004913443006836011,6.940852244021874e-08,5.486387719479714e-09,8.32374885045931e-08,3.8524955388880983e-07,1.1188189207379179e-07,5.396050933407889e-07,4.326288628810551e-07,1.9841747835035485e-06,4.394762805593747e-05,4.70607091950477e-06,0.00010464803675331921,4.599844020747381e-07,1.6816413525665966e-06,5.019841697524102e-08,2.763306320619231e-07,0.07433883373722834,5.754851001682866e-07,1.0548458502873409e-05,4.177538711660006e-07,6.134497886137612e-07,0.00010888401279816632,1.3924530667719923e-08,1.1070073338751962e-07,4.215945619329566e-05,1.6182791891103538e-06,2.4628694525124773e-06,3.9688808402226885e-06,1.8630152989663298e-07,2.7265346428637108e-06,1.5172416909302985e-06,1.2079727596340745e-07,4.341106023475208e-06,0.27274575458827016,0.002075511058043008,1.0299370453138642e-05,2.939592417090133e-07,0.006861063767440736,8.259805026823809e-07,2.2652302265903325e-06,1.7932798876294625e-08,6.555648685120936e-07,1.0887806473641653e-07,0.0007111684283952685,5.340018981961907e-07,0.006293111579650488,3.1053657288297485e-06,6.075986342931704e-08,2.6982047911593726e-06,2.3727766802563593e-05,3.5346212551378586e-07
2020-12-31,2.0,0.17884674138975132,0.00010156430354416226,0.2470500338734178,6.186967253512121e-07,0.00016174504665934002,2.639766621648724e-05,3.265732272581494e-05,0.00036791771216596633,5.402371213950006e-05,4.235004123030212e-05,0.12644590158300573,0.0019198956733035577,2.2497845415682947e-05,1.0563120274434614e-05,5.853460644289799e-06,4.705142012674088e-05,0.0007766437778735148,2.1124783482285434e-05,4.901098989545305e-06,2.53193198223993e-06,0.002164352889447371,0.00014899061332873613,0.18662076195223,3.6646549535654714e-05,0.0006443419731885699,2.229785820830411e-05,6.00601339357998e-05,1.5826348989670364e-05,1.8619605239264946e-06,0.00017802511118133067,9.404300633825272e-06,0.000975476591201758,0.004354797261824803,4.968810094446485e-08,3.995515966435569e-06,1.0060302048507928e-05,3.085544251094263e-06,2.5557806115331185e-06,0.0001377437701039642,8.132844854170597e-06,3.248484988807222e-05,5.3503388913453274e-05,7.049488444208063e-06,0.000953895058098424,0.00019515701517349078,4.6450712017352243e-07,1.0400791681989686e-05,1.736427483317301e-06,3.117773503079307e-07,6.203597266935984e-07,0.004169674398710469,3.2320112907454803e-06,4.4498775748199635e-07,3.7275983254284283e-06,1.2391504593375791e-05,4.695066247486653e-06,1.617685583794955e-05,1.3526795327838307e-05,4.542890429484475e-05,0.0005230783282914256,8.98155746958968e-05,0.0010136851126203313,1.4333112827866885e-05,3.9758726900648785e-05,2.5083632265267814e-06,9.541745150975488e-06,0.09995734341375333,1.7117216385921766e-05,0.0001660348684328895,1.3202801313649766e-05,1.7952504896113877e-05,0.0009969515874931425,9.207474033167364e-07,4.653180681586548e-06,0.0005231507464500707,3.821901500126082e-05,5.3392542585754477e-05,8.025811960346132e-05,7.008224609875787e-06,5.833761363556821e-05,3.6787266037013794e-05,4.987500518446351e-06,8.381590937798472e-05,0.25772552083007116,0.010033574122242052,0.00016750177721540168,1.0022241502721855e-05,0.0265094829745938,2.260209811999435e-05,4.994284995700299e-05,1.12284212586328e-06,1.8791216095717994e-05,4.601515154767186e-06,0.005779762496293977,1.6006037485433373e-05,0.017440657050253827,6.50468866525158e-05,2.911300605860692e-06,5.728547148452213e-05,0.0003130553159378551,1.1596905959635472e-05
2021-01-29,2.0,0.1310845101580243,2.340717690338744e-05,0.2668214479528286,7.734753565313525e-08,3.9080403613293725e-05,5.311875662373876e-06,6.749805249002291e-06,9.189425328076295e-05,1.1704782545670443e-05,8.924937454733349e-06,0.13163616706880965,0.00047824205447172523,4.405420124088719e-06,1.8973463604996718e-06,9.750536652372227e-07,9.965687645693874e-06,0.0001928341012465327,4.129487067718801e-06,8.01799280237708e-07,3.771633481767438e-07,0.0006423908802808604,3.6392773393368526e-05,0.2075753171936973,7.511303022227576e-06,0.00016551086216952136,4.391617672032144e-06,1.3052372311344152e-05,3.0032543901554543e-06,2.7015371054212806e-07,4.505500903814368e-05,1.6668199540961542e-06,0.00026529484768937715,0.0016215656767892559,4.476448498387016e-09,6.339359782541947e-07,1.7974336245405361e-06,4.760596166101066e-07,3.845448092454796e-07,3.279871679261149e-05,1.4112377594173941e-06,6.648715798000498e-06,1.1504651059648993e-05,1.2034952702594561e-06,0.00024968891108199015,4.8460125534683363e-05,5.5948262500928386e-08,1.8577883076422315e-06,2.5085535333313127e-07,3.576618231161713e-08,7.751359296013116e-08,0.0011503074467438734,4.989674718253519e-07,5.351810300266401e-08,5.906161111254801e-07,2.2742557032521044e-06,7.668971735047076e-07,3.0648357297877116e-06,2.4926610388488e-06,9.752353486637486e-06,0.00014663092860570188,2.0499162536460854e-05,0.0002946796047214915,2.6717893450330544e-06,8.341905287831009e-06,3.7647328292015617e-07,1.693809270537637e-06,0.07758210786138792,3.259650387872342e-06,4.047092034133088e-05,2.4144609761647964e-06,3.4285498648072426e-06,0.00031268129356908,1.2146395670211898e-07,7.494682822876232e-07,0.00013818532202952675,7.950195559713493e-06,1.1589443131733282e-05,1.8097499961957898e-05,1.1967749149419375e-06,1.2711960534351594e-05,7.598908774201122e-06,8.139846384906017e-07,1.9003146140279173e-05,0.2773515411024014,0.0025937389774496776,4.034865943505968e-05,1.7777747228840518e-06,0.010061294416348126,4.429375269894303e-06,1.0613008443987532e-05,1.5140128369655399e-07,3.6158261418368758e-06,7.440327685979308e-07,0.002731005185793923,3.0206635976873907e-06,0.017199007981506285,1.421477317810897e-05,4.422723846029274e-07,1.2526392358959379e-05,8.524178320361903e-05,2.1035879649169674e-06
2021-02-26,2.0,1.8364537671539582,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2021-03-31,2.0,1.6814263639612488,0.000347563059467758,0.3260552764813367,1.369594997485076e-05,8.558415311557426e-05,0.00014182146538598307,8.843556879224264e-05,0.0011850033773792654,0.0004135476209482722,0.00036837779902636826,0.0007778362894126968,0.009763570872516452,0.0008454144650602446,0.00018445863606675623,0.00014515710167161474,0.00029912875407673336,0.010214645979214756,6.789464705551076e-05,0.0007695826193052927,0.00020762317582614264,0.0007598346463212374,0.0007381040112325897,0.28288775252028225,0.001051942080289888,0.0029760196763687604,0.0002566914250000849,0.00034925158245980643,0.0007338951102623445,3.2489496808983174e-05,0.0004216549806075072,0.00032744507413387655,0.0016809110752032288,0.00032192977010753914,4.20877748338301e-06,0.00014350255693526743,0.00024668613461902727,0.00019216841682259268,0.00016594290255128637,0.0011484604707349146,9.324128443627894e-05,0.0003396546083976981,0.007399519526280855,3.388026083087447e-05,0.04312105179491852,0.002070264817853911,5.931425445003186e-06,3.3545526394966215e-05,3.3986433390692084e-05,4.555088844975756e-06,2.690036382156787e-05,0.003706732432884137,6.59622924406873e-05,7.12604228922827e-06,4.472973527611513e-05,0.00026063251884411563,0.0011386670625370748,4.4710221875319994e-05,0.0004866620913115606,0.001974867245200869,0.0008550201938711622,0.00017338505661792424,0.0011760196373995415,0.0005163479276325214,0.00015435578121129217,0.0005323596590373385,0.0005971438412648149,0.0007782302572205892,0.0003343133989345782,0.001082951380938776,0.00042810509277201476,2.273666292098014e-05,0.0020729037651266795,4.5303996688490464e-05,0.000749916406495349,0.0003173699735500918,1.7226809618594125e-05,8.952898212339968e-05,0.004823645560067478,6.522534363605765e-05,0.00037183898194229916,0.0011579347216254879,0.00020251160701291763,0.0013750759653447426,0.036152382918910465,0.14702078293839885,0.005380967268528402,8.187407533955318e-05,0.010936744329984567,0.00015238176316764856,0.0018537119360144143,3.0099939893562893e-06,0.0006062039117545717,4.7809507284853036e-05,0.0020838878618704808,0.0013269332863696589,0.0643245450175784,0.0014409340418875076,3.123107324619997e-05,0.0014116169761480282,0.0007432573530892305,0.0011561452462524157
2021-04-30,2.0,1.6814263639612488,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2021-05-28,2.0,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2021-06-30,2.0,1.5007017523651973,0.001268060832627787,0.2430246234479796,0.0021709690482173906,0.0005045488441140347,0.0013672436178352144,0.00041710151542477384,0.009689056043742936,7.46778242169616e-05,0.00010526066338480578,0.000268837794193836,0.0037985754723141784,0.0011406830031379543,0.0009619970013096087,0.0007908191491660674,0.0001722529028697853,0.003207236334068381,3.568452993362687e-05,0.0009273491191334426,0.0003591747207664067,0.0019597579343829403,0.0006666086592834974,0.0072173264024569935,0.0028640027530913155,0.03247668552044424,6.222405992287129e-05,0.07554999353604804,0.0012583207267085476,0.0003663177311697194,0.0014078720100474042,5.573120125956164e-05,0.0006326787872910173,0.00014884364286587868,2.963960350309554e-05,0.002329419876754678,0.0008489734101447751,0.000665516800878506,0.0002582779328965351,0.03867947293148581,0.0007939677871187464,0.007496914885696482,0.06249150941882964,0.00023047049050996162,0.005769142960024118,0.01638591627603463,0.0001039216256903566,0.0009982909123487276,0.00016617204610843838,0.00017434369174192089,3.313256174344606e-05,0.0015058044431692746,0.000682971134083184,0.001147268105298687,0.0007259524081947259,0.0005029488157186016,0.002631222876469991,0.0004671558884643712,0.07079478202073897,0.0013829390896496594,0.0015771008015881642,0.0003678430141195631,0.0019952829510441533,0.0003543229852074144,0.00032519135158533437,0.0005162969826333085,0.0005199151452947595,0.016054438705985684,0.0005464757481198661,0.0010954691912996623,0.006566602224352878,0.0016950940800507753,0.0031163043274671154,5.111279059581848e-05,0.002939979086610681,0.0006433255496068639,2.4054910454177907e-05,9.052492498889695e-05,0.0013332828470264532,1.5724909143820394e-05,0.00030778492916064536,0.02172324078540246,0.00028469452392481135,0.0006586086666009447,0.020701074563660722,0.09815482390070755,0.0008384729437923449,0.00022981341607932149,0.09828220792291753,0.00018537099118299313,0.0008448311366128681,6.529439502076938e-05,0.0005382981364613788,0.002755817314100608,0.0007379629780203871,0.009076839261337918,0.0013437330144694143,0.00045725729023011943,0.0003195888117750235,0.0006696946076068624,0.003717497908689986,0.08603210715236384
2021-07-30,2.0,0.413266351000799,0.00040450942290345385,0.3332748682273485,0.0009766024699687345,0.0001185667440264078,0.0006618106454711522,0.00018743052163508011,0.008776755035476725,1.3417262734165067e-05,1.9128497060987904e-05,4.632135901036989e-05,0.002078452789117234,0.0005266017381585492,0.0004767765322348942,0.0003312634852310531,3.935445651316574e-05,0.0010616844179517373,6.557100978119278e-06,0.00023028332416632523,9.4132581828527e-05,0.0007659025174162474,0.00033094544309074684,0.0011608968268185759,0.0014599971326700824,0.0172763190712375,9.763125612745482e-06,0.06658983802921388,0.00027748364325325115,9.056687407937236e-05,0.0003109799199967312,9.904701231344694e-06,0.00014364332401946232,2.9793092955359197e-05,5.426823585591261e-06,0.003962798455452805,0.00021834619254705706,0.00016822772908282071,6.744842228993926e-05,0.05907039933402075,0.00041237832426708104,0.011546004964334418,0.08299829448332667,6.03185064833032e-05,0.002917226793240471,0.0041538691383433204,2.401930268423101e-05,0.0010601064671979835,4.765993817109582e-05,4.969849369226505e-05,6.056014314856526e-06,0.00043677101184220557,0.00019073025576505284,0.0005345981738492408,0.00019090754630288927,0.0001073118910331468,0.0014398768823677733,0.0001294101415138785,0.12178896754954406,0.0005793219410337243,0.0005659490793364292,7.850230776542702e-05,0.0007332656520868993,0.00010250641919372064,5.239329809783149e-05,0.0001236874887248453,0.00021765277822342305,0.009220495282205062,0.0003056594153877354,0.00046275516504871127,0.00405148402561505,0.001023613575231284,0.000377084747458282,1.0947530190862332e-05,0.001847199298864956,0.0001377634064451747,3.645531132182167e-06,1.5731212221888482e-05,0.0012128742766766498,1.9772290237861866e-06,7.695195549562326e-05,0.01844683829211292,8.387393232909894e-05,0.00016934725439858253,0.007534906265809691,0.11486581923392125,0.0003594388100700469,6.58641863079631e-05,0.008219309472971422,3.999885118343772e-05,0.0004100506496746995,1.2425564677317089e-05,0.00013367136055166613,0.0009017587697249866,0.0001522730577001328,0.008817700840051953,0.0004173430881028302,0.0008464809840126775,0.0019661192977870256,0.00016867119968423446,0.001236362045657748,0.08458288207914742
2021-08-31,2.0,1.6208804625284146,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2021-09-30,2.0,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2021-10-29,2.0,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2021-11-30,2.0,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2021-12-31,2.0,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-01-31,2.0,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-02-28,2.0,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-03-31,2.0,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-04-29,2.0,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-05-31,2.0,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-06-30,2.0,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-07-29,2.0,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-08-31,2.0,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-09-30,2.0,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
