kappa_max,weight_cap,J_val,annualized_return,annualized_volatility,sharpe_ratio,sortino_ratio,max_drawdown,var_5pct,cvar_5pct,avg_turnover,total_transaction_cost,calmar_ratio,avg_hhi
1.25,0.1,0.02318578761312677,0.15040137027479594,0.13617439321936659,1.1044761553114526,1.321957493764386,0.14840631389920955,0.013296160919184995,0.02229121290867702,0.01026237401251519,0.0,1.0134432041546517,0.08843123304372354
1.25,0.15,0.022985902476121724,0.1457435342967104,0.1361520886856957,1.070446555051802,1.3278350695642445,0.14820174728435398,0.014288388900634988,0.02175626865728378,0.010933994523594566,0.0,0.9834130633903592,0.12186998243143488
1.25,,0.02476251843331387,0.09020174242767931,0.14665656555183795,0.6150542397353234,0.8054716785829598,0.15551381596176406,0.015559920785526225,0.02275159257750376,0.021938290102742505,0.0,0.5800239796691573,0.19889875657073675
