kappa_max,weight_cap,rho,J_val,annualized_return,annualized_volatility,sharpe_ratio,sortino_ratio,max_drawdown,var_5pct,cvar_5pct,avg_turnover,total_transaction_cost,calmar_ratio,avg_hhi
1.25,0.15,0.7,0.02283105899496703,0.143103907793513,0.13555339642287922,1.055701380930942,1.3155541831938837,0.14618030152201833,0.014259393124783462,0.021640894931905727,0.011392905649637412,0.0,0.9789547996790666,0.11787711574116662
1.25,0.15,,0.022985902476121724,0.1457435342967104,0.1361520886856957,1.070446555051802,1.3278350695642445,0.14820174728435398,0.014288388900634988,0.02175626865728378,0.010933994523594566,0.0,0.9834130633903592,0.12186998243143488
