kappa_max,weight_cap,rho,J_val,annualized_return,annualized_volatility,sharpe_ratio,sortino_ratio,max_drawdown,var_5pct,cvar_5pct,avg_turnover,total_transaction_cost,calmar_ratio,avg_hhi,avg_n_used
0.75,,0.7,,0.051917907720903766,0.16908348858895625,0.3070548647545163,0.3914274451710675,0.2067815812494994,0.01964193294683091,0.02712208873696285,0.04338903002012837,0.0,0.25107607460579595,,101.45833333333333
0.75,,,,0.06239323900405003,0.14986613334819632,0.4163264749020159,0.5050789615006815,0.16858403785209453,0.014924855711023637,0.024413102567137693,0.05444028642551743,0.0,0.37010170001260795,,101.45833333333333
