kappa_max,weight_cap,J_val,annualized_return,annualized_volatility,sharpe_ratio,sortino_ratio,max_drawdown,var_5pct,cvar_5pct,avg_turnover,total_transaction_cost,calmar_ratio,avg_hhi,avg_n_used
0.75,0.1,,0.010099215666103722,0.14940444920791504,0.06759648537674669,0.07192903602560519,0.19701221515968637,0.015953476537410242,0.02457587556128491,0.01637014837098363,0.0,0.05126187560460604,,101.45833333333333
0.75,0.15,,0.007049847953295885,0.15366357292816524,0.04587845914914104,0.04922493732351664,0.2092529744378192,0.01639793196999998,0.02500175779791812,0.017915530578539302,0.0,0.033690550742401945,,101.45833333333333
0.75,,,0.06239323900405003,0.14986613334819632,0.4163264749020159,0.5050789615006815,0.16858403785209453,0.014924855711023637,0.024413102567137693,0.05444028642551743,0.0,0.37010170001260795,,101.45833333333333
