date,net_return,loss,turnover,kappa,rolling_cvar_60
2020-01-02,0.01159708208304411,-0.01159708208304411,0.0,,
2020-01-03,-0.008812740010664575,0.008812740010664575,0.0,,
2020-01-06,0.0016878545904091796,-0.0016878545904091796,0.0,,
2020-01-07,-0.006735973759857028,0.006735973759857028,0.0,,
2020-01-08,0.004478734208954079,-0.004478734208954079,0.0,,
2020-01-09,0.004513303081712907,-0.004513303081712907,0.0,,
2020-01-10,-0.0032532051933979824,0.0032532051933979824,0.0,,
2020-01-13,0.005258512568903935,-0.005258512568903935,0.0,,
2020-01-14,-0.00149321045753101,0.00149321045753101,0.0,,
2020-01-15,0.0009561693539703554,-0.0009561693539703554,0.0,,
2020-01-16,0.007656825596153482,-0.007656825596153482,0.0,,
2020-01-17,0.001537878756600738,-0.001537878756600738,0.0,,
2020-01-21,-0.002618633938667011,0.002618633938667011,0.0,,
2020-01-22,0.001129137653124127,-0.001129137653124127,0.0,,
2020-01-23,-0.0002246447230602962,0.0002246447230602962,0.0,,
2020-01-24,-0.00757537129530959,0.00757537129530959,0.0,,
2020-01-27,-0.014787043527335621,0.014787043527335621,0.0,,
2020-01-28,0.005566433936663053,-0.005566433936663053,0.0,,
2020-01-29,-0.0014032150606049791,0.0014032150606049791,0.0,,
2020-01-30,0.005826347654627775,-0.005826347654627775,0.0,,0.014787043527335621
2020-01-31,-0.01284711392744141,0.01284711392744141,1.2330333848786719,1.3237667799825221,0.013817078727388516
2020-02-03,0.002606564684107221,-0.002606564684107221,0.0,,0.013817078727388516
2020-02-04,0.011650326893757838,-0.011650326893757838,0.0,,0.013817078727388516
2020-02-05,0.013256243888850765,-0.013256243888850765,0.0,,0.013817078727388516
2020-02-06,0.00029638484886586216,-0.00029638484886586216,0.0,,0.013817078727388516
2020-02-07,-0.0032458734183971904,0.0032458734183971904,0.0,,0.013817078727388516
2020-02-10,-0.0007772807642898326,0.0007772807642898326,0.0,,0.013817078727388516
2020-02-11,0.0010040278298912172,-0.0010040278298912172,0.0,,0.013817078727388516
2020-02-12,0.0036937119168762743,-0.0036937119168762743,0.0,,0.013817078727388516
2020-02-13,0.0007887839946347552,-0.0007887839946347552,0.0,,0.013817078727388516
2020-02-14,-0.0002381267521928414,0.0002381267521928414,0.0,,0.013817078727388516
2020-02-18,-4.773479088853794e-05,4.773479088853794e-05,0.0,,0.013817078727388516
2020-02-19,0.00031525099300171893,-0.00031525099300171893,0.0,,0.013817078727388516
2020-02-20,-0.0017794479441437271,0.0017794479441437271,0.0,,0.013817078727388516
2020-02-21,0.002736025983098264,-0.002736025983098264,0.0,,0.013817078727388516
2020-02-24,-0.030519191463562446,0.030519191463562446,0.0,,0.022653117495449033
