date,event,net_return,loss,turnover,kappa,w_0,w_1,w_2,w_3,w_4,w_5,w_6,w_7,w_8,w_9
2020-02-04,daily,-0.0026091578354179405,0.0026091578354179405,0.0,,0.06276263551530822,0.01775408834618042,0.061410729818608296,0.32223025490885937,0.16496980476409426,0.09999976429319571,0.013480223409601104,0.1000012766743075,0.05374213005370021,0.10364909221614499
2020-02-05,daily,0.00570887038812818,-0.00570887038812818,0.0,,0.06276263551530822,0.01775408834618042,0.061410729818608296,0.32223025490885937,0.16496980476409426,0.09999976429319571,0.013480223409601104,0.1000012766743075,0.05374213005370021,0.10364909221614499
2020-02-06,daily,0.0016174618802983775,-0.0016174618802983775,0.0,,0.06276263551530822,0.01775408834618042,0.061410729818608296,0.32223025490885937,0.16496980476409426,0.09999976429319571,0.013480223409601104,0.1000012766743075,0.05374213005370021,0.10364909221614499
2020-02-07,daily,0.0013649115434015715,-0.0013649115434015715,0.0,,0.06276263551530822,0.01775408834618042,0.061410729818608296,0.32223025490885937,0.16496980476409426,0.09999976429319571,0.013480223409601104,0.1000012766743075,0.05374213005370021,0.10364909221614499
2020-02-10,daily,0.0029992795192541276,-0.0029992795192541276,0.0,,0.06276263551530822,0.01775408834618042,0.061410729818608296,0.32223025490885937,0.16496980476409426,0.09999976429319571,0.013480223409601104,0.1000012766743075,0.05374213005370021,0.10364909221614499
2020-02-11,daily,0.00047025993891352006,-0.00047025993891352006,0.0,,0.06276263551530822,0.01775408834618042,0.061410729818608296,0.32223025490885937,0.16496980476409426,0.09999976429319571,0.013480223409601104,0.1000012766743075,0.05374213005370021,0.10364909221614499
2020-02-12,daily,0.0009165539692942117,-0.0009165539692942117,0.0,,0.06276263551530822,0.01775408834618042,0.061410729818608296,0.32223025490885937,0.16496980476409426,0.09999976429319571,0.013480223409601104,0.1000012766743075,0.05374213005370021,0.10364909221614499
2020-02-13,daily,0.0027853996916194983,-0.0027853996916194983,0.0,,0.06276263551530822,0.01775408834618042,0.061410729818608296,0.32223025490885937,0.16496980476409426,0.09999976429319571,0.013480223409601104,0.1000012766743075,0.05374213005370021,0.10364909221614499
2020-02-14,daily,0.002410942326418208,-0.002410942326418208,0.0,,0.06276263551530822,0.01775408834618042,0.061410729818608296,0.32223025490885937,0.16496980476409426,0.09999976429319571,0.013480223409601104,0.1000012766743075,0.05374213005370021,0.10364909221614499
2020-02-18,daily,0.002971517082705691,-0.002971517082705691,0.0,,0.06276263551530822,0.01775408834618042,0.061410729818608296,0.32223025490885937,0.16496980476409426,0.09999976429319571,0.013480223409601104,0.1000012766743075,0.05374213005370021,0.10364909221614499
2020-02-19,daily,0.0030850938159456267,-0.0030850938159456267,0.0,,0.06276263551530822,0.01775408834618042,0.061410729818608296,0.32223025490885937,0.16496980476409426,0.09999976429319571,0.013480223409601104,0.1000012766743075,0.05374213005370021,0.10364909221614499
2020-02-20,daily,0.0025053768574253314,-0.0025053768574253314,0.0,,0.06276263551530822,0.01775408834618042,0.061410729818608296,0.32223025490885937,0.16496980476409426,0.09999976429319571,0.013480223409601104,0.1000012766743075,0.05374213005370021,0.10364909221614499
2020-02-21,daily,0.0012649874801846418,-0.0012649874801846418,0.0,,0.06276263551530822,0.01775408834618042,0.061410729818608296,0.32223025490885937,0.16496980476409426,0.09999976429319571,0.013480223409601104,0.1000012766743075,0.05374213005370021,0.10364909221614499
2020-02-24,daily,-0.009649275525099128,0.009649275525099128,0.0,,0.06276263551530822,0.01775408834618042,0.061410729818608296,0.32223025490885937,0.16496980476409426,0.09999976429319571,0.013480223409601104,0.1000012766743075,0.05374213005370021,0.10364909221614499
2020-02-25,daily,-0.017847420270950203,0.017847420270950203,0.0,,0.06276263551530822,0.01775408834618042,0.061410729818608296,0.32223025490885937,0.16496980476409426,0.09999976429319571,0.013480223409601104,0.1000012766743075,0.05374213005370021,0.10364909221614499
2020-02-26,daily,-0.0065800697942363165,0.0065800697942363165,0.0,,0.06276263551530822,0.01775408834618042,0.061410729818608296,0.32223025490885937,0.16496980476409426,0.09999976429319571,0.013480223409601104,0.1000012766743075,0.05374213005370021,0.10364909221614499
2020-02-27,daily,-0.019178815121740734,0.019178815121740734,0.0,,0.06276263551530822,0.01775408834618042,0.061410729818608296,0.32223025490885937,0.16496980476409426,0.09999976429319571,0.013480223409601104,0.1000012766743075,0.05374213005370021,0.10364909221614499
2020-02-28,daily,-0.001129292715155372,0.001129292715155372,0.527658606053878,1.9999948793775397,0.0014887730219993415,2.7870107236737115e-05,0.07066368912146649,0.5061441489073364,0.16496843922819734,0.17066221401879944,2.3503486752168356e-06,0.08482554384470385,0.0012165755883199324,3.958132651844233e-07
2020-03-02,daily,0.010997551942204314,-0.010997551942204314,0.0,,0.0014887730219993415,2.7870107236737115e-05,0.07066368912146649,0.5061441489073364,0.16496843922819734,0.17066221401879944,2.3503486752168356e-06,0.08482554384470385,0.0012165755883199324,3.958132651844233e-07
2020-03-03,daily,0.002524229160960705,-0.002524229160960705,0.0,,0.0014887730219993415,2.7870107236737115e-05,0.07066368912146649,0.5061441489073364,0.16496843922819734,0.17066221401879944,2.3503486752168356e-06,0.08482554384470385,0.0012165755883199324,3.958132651844233e-07
2020-03-04,daily,0.004712515707222077,-0.004712515707222077,0.0,,0.0014887730219993415,2.7870107236737115e-05,0.07066368912146649,0.5061441489073364,0.16496843922819734,0.17066221401879944,2.3503486752168356e-06,0.08482554384470385,0.0012165755883199324,3.958132651844233e-07
2020-03-05,daily,0.0025034068607553877,-0.0025034068607553877,0.0,,0.0014887730219993415,2.7870107236737115e-05,0.07066368912146649,0.5061441489073364,0.16496843922819734,0.17066221401879944,2.3503486752168356e-06,0.08482554384470385,0.0012165755883199324,3.958132651844233e-07
2020-03-06,daily,0.014399410479950463,-0.014399410479950463,0.0,,0.0014887730219993415,2.7870107236737115e-05,0.07066368912146649,0.5061441489073364,0.16496843922819734,0.17066221401879944,2.3503486752168356e-06,0.08482554384470385,0.0012165755883199324,3.958132651844233e-07
2020-03-09,daily,-0.028448697026576517,0.028448697026576517,0.0,,0.0014887730219993415,2.7870107236737115e-05,0.07066368912146649,0.5061441489073364,0.16496843922819734,0.17066221401879944,2.3503486752168356e-06,0.08482554384470385,0.0012165755883199324,3.958132651844233e-07
2020-03-10,daily,-0.013048786535190603,0.013048786535190603,0.0,,0.0014887730219993415,2.7870107236737115e-05,0.07066368912146649,0.5061441489073364,0.16496843922819734,0.17066221401879944,2.3503486752168356e-06,0.08482554384470385,0.0012165755883199324,3.958132651844233e-07
2020-03-11,daily,-0.03757035578491076,0.03757035578491076,0.0,,0.0014887730219993415,2.7870107236737115e-05,0.07066368912146649,0.5061441489073364,0.16496843922819734,0.17066221401879944,2.3503486752168356e-06,0.08482554384470385,0.0012165755883199324,3.958132651844233e-07
2020-03-12,daily,-0.040525533316133344,0.040525533316133344,0.0,,0.0014887730219993415,2.7870107236737115e-05,0.07066368912146649,0.5061441489073364,0.16496843922819734,0.17066221401879944,2.3503486752168356e-06,0.08482554384470385,0.0012165755883199324,3.958132651844233e-07
2020-03-13,daily,0.018755343552656657,-0.018755343552656657,0.0,,0.0014887730219993415,2.7870107236737115e-05,0.07066368912146649,0.5061441489073364,0.16496843922819734,0.17066221401879944,2.3503486752168356e-06,0.08482554384470385,0.0012165755883199324,3.958132651844233e-07
2020-03-16,daily,-0.013707664329929509,0.013707664329929509,0.0,,0.0014887730219993415,2.7870107236737115e-05,0.07066368912146649,0.5061441489073364,0.16496843922819734,0.17066221401879944,2.3503486752168356e-06,0.08482554384470385,0.0012165755883199324,3.958132651844233e-07
2020-03-17,daily,-0.018270347127757006,0.018270347127757006,0.0,,0.0014887730219993415,2.7870107236737115e-05,0.07066368912146649,0.5061441489073364,0.16496843922819734,0.17066221401879944,2.3503486752168356e-06,0.08482554384470385,0.0012165755883199324,3.958132651844233e-07
2020-03-18,daily,-0.0640982578033273,0.0640982578033273,0.0,,0.0014887730219993415,2.7870107236737115e-05,0.07066368912146649,0.5061441489073364,0.16496843922819734,0.17066221401879944,2.3503486752168356e-06,0.08482554384470385,0.0012165755883199324,3.958132651844233e-07
2020-03-19,daily,0.022897379940581743,-0.022897379940581743,0.0,,0.0014887730219993415,2.7870107236737115e-05,0.07066368912146649,0.5061441489073364,0.16496843922819734,0.17066221401879944,2.3503486752168356e-06,0.08482554384470385,0.0012165755883199324,3.958132651844233e-07
2020-03-20,daily,0.033468870533668274,-0.033468870533668274,0.0,,0.0014887730219993415,2.7870107236737115e-05,0.07066368912146649,0.5061441489073364,0.16496843922819734,0.17066221401879944,2.3503486752168356e-06,0.08482554384470385,0.0012165755883199324,3.958132651844233e-07
2020-03-23,daily,0.008201009762238998,-0.008201009762238998,0.0,,0.0014887730219993415,2.7870107236737115e-05,0.07066368912146649,0.5061441489073364,0.16496843922819734,0.17066221401879944,2.3503486752168356e-06,0.08482554384470385,0.0012165755883199324,3.958132651844233e-07
2020-03-24,daily,0.040048007351382156,-0.040048007351382156,0.0,,0.0014887730219993415,2.7870107236737115e-05,0.07066368912146649,0.5061441489073364,0.16496843922819734,0.17066221401879944,2.3503486752168356e-06,0.08482554384470385,0.0012165755883199324,3.958132651844233e-07
2020-03-25,daily,0.005876666876406735,-0.005876666876406735,0.0,,0.0014887730219993415,2.7870107236737115e-05,0.07066368912146649,0.5061441489073364,0.16496843922819734,0.17066221401879944,2.3503486752168356e-06,0.08482554384470385,0.0012165755883199324,3.958132651844233e-07
2020-03-26,daily,0.02506761462370109,-0.02506761462370109,0.0,,0.0014887730219993415,2.7870107236737115e-05,0.07066368912146649,0.5061441489073364,0.16496843922819734,0.17066221401879944,2.3503486752168356e-06,0.08482554384470385,0.0012165755883199324,3.958132651844233e-07
2020-03-27,daily,-0.0011456242868647345,0.0011456242868647345,0.0,,0.0014887730219993415,2.7870107236737115e-05,0.07066368912146649,0.5061441489073364,0.16496843922819734,0.17066221401879944,2.3503486752168356e-06,0.08482554384470385,0.0012165755883199324,3.958132651844233e-07
2020-03-30,daily,0.002341756249802994,-0.002341756249802994,0.0,,0.0014887730219993415,2.7870107236737115e-05,0.07066368912146649,0.5061441489073364,0.16496843922819734,0.17066221401879944,2.3503486752168356e-06,0.08482554384470385,0.0012165755883199324,3.958132651844233e-07
2020-03-31,daily,-0.022157009287467215,0.022157009287467215,1.1474701147876596,1.9999725190307291,0.00018748645391639728,0.16577366519874953,5.03198896335502e-06,0.2598315976264749,0.5356105915606256,2.0615934048810124e-05,0.017832864177015257,4.579517072200445e-06,0.020732336163448342,1.2313796854707554e-06
2020-04-01,daily,-0.0003673783787319629,0.0003673783787319629,0.0,,0.00018748645391639728,0.16577366519874953,5.03198896335502e-06,0.2598315976264749,0.5356105915606256,2.0615934048810124e-05,0.017832864177015257,4.579517072200445e-06,0.020732336163448342,1.2313796854707554e-06
2020-04-02,daily,0.014790335410873351,-0.014790335410873351,0.0,,0.00018748645391639728,0.16577366519874953,5.03198896335502e-06,0.2598315976264749,0.5356105915606256,2.0615934048810124e-05,0.017832864177015257,4.579517072200445e-06,0.020732336163448342,1.2313796854707554e-06
2020-04-03,daily,0.00044418091226910614,-0.00044418091226910614,0.0,,0.00018748645391639728,0.16577366519874953,5.03198896335502e-06,0.2598315976264749,0.5356105915606256,2.0615934048810124e-05,0.017832864177015257,4.579517072200445e-06,0.020732336163448342,1.2313796854707554e-06
2020-04-06,daily,0.02863882154680382,-0.02863882154680382,0.0,,0.00018748645391639728,0.16577366519874953,5.03198896335502e-06,0.2598315976264749,0.5356105915606256,2.0615934048810124e-05,0.017832864177015257,4.579517072200445e-06,0.020732336163448342,1.2313796854707554e-06
2020-04-07,daily,-0.005986004372230762,0.005986004372230762,0.0,,0.00018748645391639728,0.16577366519874953,5.03198896335502e-06,0.2598315976264749,0.5356105915606256,2.0615934048810124e-05,0.017832864177015257,4.579517072200445e-06,0.020732336163448342,1.2313796854707554e-06
2020-04-08,daily,-0.0018010562028063799,0.0018010562028063799,0.0,,0.00018748645391639728,0.16577366519874953,5.03198896335502e-06,0.2598315976264749,0.5356105915606256,2.0615934048810124e-05,0.017832864177015257,4.579517072200445e-06,0.020732336163448342,1.2313796854707554e-06
2020-04-09,daily,0.014826593694271238,-0.014826593694271238,0.0,,0.00018748645391639728,0.16577366519874953,5.03198896335502e-06,0.2598315976264749,0.5356105915606256,2.0615934048810124e-05,0.017832864177015257,4.579517072200445e-06,0.020732336163448342,1.2313796854707554e-06
2020-04-13,daily,0.008454900108327052,-0.008454900108327052,0.0,,0.00018748645391639728,0.16577366519874953,5.03198896335502e-06,0.2598315976264749,0.5356105915606256,2.0615934048810124e-05,0.017832864177015257,4.579517072200445e-06,0.020732336163448342,1.2313796854707554e-06
2020-04-14,daily,0.012802054017705894,-0.012802054017705894,0.0,,0.00018748645391639728,0.16577366519874953,5.03198896335502e-06,0.2598315976264749,0.5356105915606256,2.0615934048810124e-05,0.017832864177015257,4.579517072200445e-06,0.020732336163448342,1.2313796854707554e-06
2020-04-15,daily,0.0017477212921205645,-0.0017477212921205645,0.0,,0.00018748645391639728,0.16577366519874953,5.03198896335502e-06,0.2598315976264749,0.5356105915606256,2.0615934048810124e-05,0.017832864177015257,4.579517072200445e-06,0.020732336163448342,1.2313796854707554e-06
2020-04-16,daily,0.00618154658801689,-0.00618154658801689,0.0,,0.00018748645391639728,0.16577366519874953,5.03198896335502e-06,0.2598315976264749,0.5356105915606256,2.0615934048810124e-05,0.017832864177015257,4.579517072200445e-06,0.020732336163448342,1.2313796854707554e-06
2020-04-17,daily,-0.011623099683407079,0.011623099683407079,0.0,,0.00018748645391639728,0.16577366519874953,5.03198896335502e-06,0.2598315976264749,0.5356105915606256,2.0615934048810124e-05,0.017832864177015257,4.579517072200445e-06,0.020732336163448342,1.2313796854707554e-06
2020-04-20,daily,0.0034894756068283538,-0.0034894756068283538,0.0,,0.00018748645391639728,0.16577366519874953,5.03198896335502e-06,0.2598315976264749,0.5356105915606256,2.0615934048810124e-05,0.017832864177015257,4.579517072200445e-06,0.020732336163448342,1.2313796854707554e-06
2020-04-21,daily,-0.007885113817234793,0.007885113817234793,0.0,,0.00018748645391639728,0.16577366519874953,5.03198896335502e-06,0.2598315976264749,0.5356105915606256,2.0615934048810124e-05,0.017832864177015257,4.579517072200445e-06,0.020732336163448342,1.2313796854707554e-06
2020-04-22,daily,0.013808369123252487,-0.013808369123252487,0.0,,0.00018748645391639728,0.16577366519874953,5.03198896335502e-06,0.2598315976264749,0.5356105915606256,2.0615934048810124e-05,0.017832864177015257,4.579517072200445e-06,0.020732336163448342,1.2313796854707554e-06
2020-04-23,daily,0.006349037740551408,-0.006349037740551408,0.0,,0.00018748645391639728,0.16577366519874953,5.03198896335502e-06,0.2598315976264749,0.5356105915606256,2.0615934048810124e-05,0.017832864177015257,4.579517072200445e-06,0.020732336163448342,1.2313796854707554e-06
2020-04-24,daily,0.001588460694828851,-0.001588460694828851,0.0,,0.00018748645391639728,0.16577366519874953,5.03198896335502e-06,0.2598315976264749,0.5356105915606256,2.0615934048810124e-05,0.017832864177015257,4.579517072200445e-06,0.020732336163448342,1.2313796854707554e-06
2020-04-27,daily,-0.006636477558418643,0.006636477558418643,0.0,,0.00018748645391639728,0.16577366519874953,5.03198896335502e-06,0.2598315976264749,0.5356105915606256,2.0615934048810124e-05,0.017832864177015257,4.579517072200445e-06,0.020732336163448342,1.2313796854707554e-06
2020-04-28,daily,-0.003174503114659159,0.003174503114659159,0.0,,0.00018748645391639728,0.16577366519874953,5.03198896335502e-06,0.2598315976264749,0.5356105915606256,2.0615934048810124e-05,0.017832864177015257,4.579517072200445e-06,0.020732336163448342,1.2313796854707554e-06
2020-04-29,daily,0.008369488339473576,-0.008369488339473576,0.0,,0.00018748645391639728,0.16577366519874953,5.03198896335502e-06,0.2598315976264749,0.5356105915606256,2.0615934048810124e-05,0.017832864177015257,4.579517072200445e-06,0.020732336163448342,1.2313796854707554e-06
2020-04-30,daily,-0.012981183937255681,0.012981183937255681,0.02813693609746785,1.9909823726237381,0.00017804473150373219,0.17042615011806378,3.1856973646364596e-11,0.2589190370057757,0.5352486007740143,2.453945037924123e-10,0.005079847723634811,4.80649206294961e-11,0.030148319292868014,2.8823207493920914e-11
2020-05-01,daily,-0.00033994930509738,0.00033994930509738,0.0,,0.00017804473150373219,0.17042615011806378,3.1856973646364596e-11,0.2589190370057757,0.5352486007740143,2.453945037924123e-10,0.005079847723634811,4.80649206294961e-11,0.030148319292868014,2.8823207493920914e-11
2020-05-04,daily,0.00269728981629143,-0.00269728981629143,0.0,,0.00017804473150373219,0.17042615011806378,3.1856973646364596e-11,0.2589190370057757,0.5352486007740143,2.453945037924123e-10,0.005079847723634811,4.80649206294961e-11,0.030148319292868014,2.8823207493920914e-11
2020-05-05,daily,0.003270017322947394,-0.003270017322947394,0.0,,0.00017804473150373219,0.17042615011806378,3.1856973646364596e-11,0.2589190370057757,0.5352486007740143,2.453945037924123e-10,0.005079847723634811,4.80649206294961e-11,0.030148319292868014,2.8823207493920914e-11
2020-05-06,daily,-0.010270055501397672,0.010270055501397672,0.0,,0.00017804473150373219,0.17042615011806378,3.1856973646364596e-11,0.2589190370057757,0.5352486007740143,2.453945037924123e-10,0.005079847723634811,4.80649206294961e-11,0.030148319292868014,2.8823207493920914e-11
2020-05-07,daily,0.014811879836487303,-0.014811879836487303,0.0,,0.00017804473150373219,0.17042615011806378,3.1856973646364596e-11,0.2589190370057757,0.5352486007740143,2.453945037924123e-10,0.005079847723634811,4.80649206294961e-11,0.030148319292868014,2.8823207493920914e-11
2020-05-08,daily,-0.0040146514726438305,0.0040146514726438305,0.0,,0.00017804473150373219,0.17042615011806378,3.1856973646364596e-11,0.2589190370057757,0.5352486007740143,2.453945037924123e-10,0.005079847723634811,4.80649206294961e-11,0.030148319292868014,2.8823207493920914e-11
2020-05-11,daily,-0.003281803685133405,0.003281803685133405,0.0,,0.00017804473150373219,0.17042615011806378,3.1856973646364596e-11,0.2589190370057757,0.5352486007740143,2.453945037924123e-10,0.005079847723634811,4.80649206294961e-11,0.030148319292868014,2.8823207493920914e-11
2020-05-12,daily,0.000603447133985391,-0.000603447133985391,0.0,,0.00017804473150373219,0.17042615011806378,3.1856973646364596e-11,0.2589190370057757,0.5352486007740143,2.453945037924123e-10,0.005079847723634811,4.80649206294961e-11,0.030148319292868014,2.8823207493920914e-11
2020-05-13,daily,0.0044113203500576684,-0.0044113203500576684,0.0,,0.00017804473150373219,0.17042615011806378,3.1856973646364596e-11,0.2589190370057757,0.5352486007740143,2.453945037924123e-10,0.005079847723634811,4.80649206294961e-11,0.030148319292868014,2.8823207493920914e-11
2020-05-14,daily,0.009603265564323962,-0.009603265564323962,0.0,,0.00017804473150373219,0.17042615011806378,3.1856973646364596e-11,0.2589190370057757,0.5352486007740143,2.453945037924123e-10,0.005079847723634811,4.80649206294961e-11,0.030148319292868014,2.8823207493920914e-11
2020-05-15,daily,0.0037418492947885506,-0.0037418492947885506,0.0,,0.00017804473150373219,0.17042615011806378,3.1856973646364596e-11,0.2589190370057757,0.5352486007740143,2.453945037924123e-10,0.005079847723634811,4.80649206294961e-11,0.030148319292868014,2.8823207493920914e-11
2020-05-18,daily,-0.006178645215142414,0.006178645215142414,0.0,,0.00017804473150373219,0.17042615011806378,3.1856973646364596e-11,0.2589190370057757,0.5352486007740143,2.453945037924123e-10,0.005079847723634811,4.80649206294961e-11,0.030148319292868014,2.8823207493920914e-11
2020-05-19,daily,0.0053231519296365135,-0.0053231519296365135,0.0,,0.00017804473150373219,0.17042615011806378,3.1856973646364596e-11,0.2589190370057757,0.5352486007740143,2.453945037924123e-10,0.005079847723634811,4.80649206294961e-11,0.030148319292868014,2.8823207493920914e-11
2020-05-20,daily,0.005599621502856179,-0.005599621502856179,0.0,,0.00017804473150373219,0.17042615011806378,3.1856973646364596e-11,0.2589190370057757,0.5352486007740143,2.453945037924123e-10,0.005079847723634811,4.80649206294961e-11,0.030148319292868014,2.8823207493920914e-11
2020-05-21,daily,-0.009306188519156081,0.009306188519156081,0.0,,0.00017804473150373219,0.17042615011806378,3.1856973646364596e-11,0.2589190370057757,0.5352486007740143,2.453945037924123e-10,0.005079847723634811,4.80649206294961e-11,0.030148319292868014,2.8823207493920914e-11
2020-05-22,daily,0.005395409896876156,-0.005395409896876156,0.0,,0.00017804473150373219,0.17042615011806378,3.1856973646364596e-11,0.2589190370057757,0.5352486007740143,2.453945037924123e-10,0.005079847723634811,4.80649206294961e-11,0.030148319292868014,2.8823207493920914e-11
2020-05-26,daily,-0.011598159119989675,0.011598159119989675,0.0,,0.00017804473150373219,0.17042615011806378,3.1856973646364596e-11,0.2589190370057757,0.5352486007740143,2.453945037924123e-10,0.005079847723634811,4.80649206294961e-11,0.030148319292868014,2.8823207493920914e-11
2020-05-27,daily,0.00176321865438413,-0.00176321865438413,0.0,,0.00017804473150373219,0.17042615011806378,3.1856973646364596e-11,0.2589190370057757,0.5352486007740143,2.453945037924123e-10,0.005079847723634811,4.80649206294961e-11,0.030148319292868014,2.8823207493920914e-11
2020-05-28,daily,0.0010011335833839728,-0.0010011335833839728,0.0,,0.00017804473150373219,0.17042615011806378,3.1856973646364596e-11,0.2589190370057757,0.5352486007740143,2.453945037924123e-10,0.005079847723634811,4.80649206294961e-11,0.030148319292868014,2.8823207493920914e-11
2020-05-29,daily,0.00872064653230736,-0.00872064653230736,0.011809224319299365,1.9714692377040755,1.2065419420327748e-07,0.17617762298790654,4.680023783510406e-14,0.2590690622373133,0.5341033351034293,4.231510198280479e-13,0.0004984256655321378,1.7065689022519903e-14,0.03015143335113741,1.296499043923356e-16
2020-06-01,daily,0.0006140710934938617,-0.0006140710934938617,0.0,,1.2065419420327748e-07,0.17617762298790654,4.680023783510406e-14,0.2590690622373133,0.5341033351034293,4.231510198280479e-13,0.0004984256655321378,1.7065689022519903e-14,0.03015143335113741,1.296499043923356e-16
2020-06-02,daily,-0.0030403493516753537,0.0030403493516753537,0.0,,1.2065419420327748e-07,0.17617762298790654,4.680023783510406e-14,0.2590690622373133,0.5341033351034293,4.231510198280479e-13,0.0004984256655321378,1.7065689022519903e-14,0.03015143335113741,1.296499043923356e-16
2020-06-03,daily,-0.01256151294190382,0.01256151294190382,0.0,,1.2065419420327748e-07,0.17617762298790654,4.680023783510406e-14,0.2590690622373133,0.5341033351034293,4.231510198280479e-13,0.0004984256655321378,1.7065689022519903e-14,0.03015143335113741,1.296499043923356e-16
2020-06-04,daily,0.00039279174601923155,-0.00039279174601923155,0.0,,1.2065419420327748e-07,0.17617762298790654,4.680023783510406e-14,0.2590690622373133,0.5341033351034293,4.231510198280479e-13,0.0004984256655321378,1.7065689022519903e-14,0.03015143335113741,1.296499043923356e-16
2020-06-05,daily,-0.008681459368047517,0.008681459368047517,0.0,,1.2065419420327748e-07,0.17617762298790654,4.680023783510406e-14,0.2590690622373133,0.5341033351034293,4.231510198280479e-13,0.0004984256655321378,1.7065689022519903e-14,0.03015143335113741,1.296499043923356e-16
2020-06-08,daily,0.008352904638216408,-0.008352904638216408,0.0,,1.2065419420327748e-07,0.17617762298790654,4.680023783510406e-14,0.2590690622373133,0.5341033351034293,4.231510198280479e-13,0.0004984256655321378,1.7065689022519903e-14,0.03015143335113741,1.296499043923356e-16
2020-06-09,daily,0.00905778784049807,-0.00905778784049807,0.0,,1.2065419420327748e-07,0.17617762298790654,4.680023783510406e-14,0.2590690622373133,0.5341033351034293,4.231510198280479e-13,0.0004984256655321378,1.7065689022519903e-14,0.03015143335113741,1.296499043923356e-16
2020-06-10,daily,0.013568029446562706,-0.013568029446562706,0.0,,1.2065419420327748e-07,0.17617762298790654,4.680023783510406e-14,0.2590690622373133,0.5341033351034293,4.231510198280479e-13,0.0004984256655321378,1.7065689022519903e-14,0.03015143335113741,1.296499043923356e-16
2020-06-11,daily,-0.00939119277333812,0.00939119277333812,0.0,,1.2065419420327748e-07,0.17617762298790654,4.680023783510406e-14,0.2590690622373133,0.5341033351034293,4.231510198280479e-13,0.0004984256655321378,1.7065689022519903e-14,0.03015143335113741,1.296499043923356e-16
