date,model,rcvar_train,cvar_holdout,oos_gap
2022-11-30,B_fixed_kappa,0.033596499500280055,0.019655446568193635,-0.01394105293208642
2022-12-30,B_fixed_kappa,0.033596499500280055,0.017115863407409327,-0.01648063609287073
2023-01-31,B_fixed_kappa,0.033596499500280055,0.018426832057927448,-0.015169667442352607
2023-02-28,B_fixed_kappa,0.033596499500280055,0.019677760305024973,-0.013918739195255082
2023-03-31,B_fixed_kappa,0.033596499500280055,0.015648950626582135,-0.01794754887369792
2023-04-28,B_fixed_kappa,0.033554354390989076,0.01343413406426354,-0.020120220326725537
2023-05-31,B_fixed_kappa,0.02969558417237454,0.008097366059005927,-0.021598218113368612
2023-06-30,B_fixed_kappa,0.025114291748458466,0.010928948620489914,-0.014185343127968552
2023-07-31,B_fixed_kappa,0.025114291748458466,0.01109398497509538,-0.014020306773363085
2023-08-31,B_fixed_kappa,0.023278667637250894,0.014987225254813673,-0.00829144238243722
2023-09-29,B_fixed_kappa,0.020172691437920335,0.011948652948617619,-0.008224038489302716
2023-10-31,B_fixed_kappa,0.019573074880355253,0.006644773943360483,-0.01292830093699477
2023-11-30,B_fixed_kappa,0.018904615032952612,0.016768441578510786,-0.002136173454441826
2023-12-29,B_fixed_kappa,0.017882734575867257,0.008063920596718902,-0.009818813979148355
2024-01-31,B_fixed_kappa,0.01763789823707016,0.0134608738382154,-0.004177024398854761
2024-02-29,B_fixed_kappa,0.017140637584840423,0.006084306020955365,-0.011056331563885058
2024-03-28,B_fixed_kappa,0.014718585530718416,0.013241405300435468,-0.0014771802302829488
2024-04-30,B_fixed_kappa,0.014456373095943456,0.011700740111869633,-0.0027556329840738233
2024-05-31,B_fixed_kappa,0.014186448119114587,0.008006032945349345,-0.006180415173765242
2024-06-28,B_fixed_kappa,0.014186448119114587,0.008075450355032203,-0.006110997764082384
2024-07-31,B_fixed_kappa,0.014186448119114587,0.020928465168134826,0.006742017049020239
2024-08-30,B_fixed_kappa,0.01667880115731682,0.010630624850931166,-0.0060481763063856536
2024-09-30,B_fixed_kappa,0.011202389671373325,0.01315636500134559,0.001953975329972265
2024-10-31,B_fixed_kappa,0.017752155740462572,0.0061299297082983905,-0.01162222603216418
2024-11-29,B_fixed_kappa,0.01637812870695168,0.016710338241323258,0.0003322095343715782
2020-01-31,C_default,0.022217728495610715,0.04285451487209136,0.020636786376480646
2020-02-28,C_default,0.030653579734021004,0.11040314660827018,0.07974956687424917
2020-03-31,C_default,0.04171045106272551,0.01842442812726496,-0.02328602293546055
2020-04-30,C_default,0.07740340133051758,0.029948674241242274,-0.04745472708927531
2020-05-29,C_default,0.04181205703082433,0.020974842008080766,-0.020837215022743563
2020-06-30,C_default,0.07995720774845315,0.013861021133234867,-0.06609618661521828
