kappa_max,weight_cap,J_val,annualized_return,annualized_volatility,sharpe_ratio,sortino_ratio,max_drawdown,var_5pct,cvar_5pct,avg_turnover,total_transaction_cost,calmar_ratio,avg_hhi,avg_n_used
0.75,0.1,,-0.08659254032762354,0.12958954005572773,-0.6682062478992202,-0.618453131793929,0.23551668991086894,0.01131595469360868,0.02195689889748981,0.018572515573165076,0.0,-0.36767050505165644,,462.1666666666667
0.75,0.15,,-0.09841080590146878,0.1296951418157036,-0.7587855992424931,-0.6830678673534942,0.23019086707763214,0.010325706829831765,0.021230285049792356,0.021021174634109154,0.0,-0.4275182901512753,,462.1666666666667
0.75,,,0.07377058878724685,0.1272688413214011,0.5796437527151577,0.5890268058238419,0.09088098814073586,0.007998301581958448,0.01732379117700241,0.008137202312739148,0.0,0.811727406319655,,462.1666666666667
