kappa_max,J_val,annualized_return,annualized_volatility,sharpe_ratio,sortino_ratio,max_drawdown,var_5pct,cvar_5pct,avg_turnover,total_transaction_cost,calmar_ratio,avg_hhi,avg_n_used
0.75,,0.07377058878724685,0.1272688413214011,0.5796437527151577,0.5890268058238419,0.09088098814073586,0.007998301581958448,0.01732379117700241,0.008137202312739148,0.0,0.811727406319655,,462.1666666666667
1.0,,0.07370181023012679,0.12727005990935325,0.5790977884556675,0.5905981060077066,0.09094586556356854,0.007998301581958448,0.017325422207885258,0.008169209528401585,0.0,0.8103920917505738,,462.1666666666667
1.25,,0.074828526816755,0.1273268879081025,0.5876883354815213,0.5985522125375876,0.09088897785125094,0.007998301581958448,0.017324509555896973,0.004204254464230585,0.0,0.8232959439726509,,462.1666666666667
