annualized_return,annualized_volatility,sharpe_ratio,sortino_ratio,max_drawdown,var_5pct,cvar_5pct,avg_turnover,total_transaction_cost,calmar_ratio,method,group,crisis_2020,crisis_2022,avg_hhi,effective_holdings,max_weight
0.12556809006276648,0.21070698452888853,0.5959370086545505,0.7299495313657581,0.34104746704498456,0.019253261812686242,0.032040306622732904,0.0,0.0,0.3681836172271114,Index_ETF,index_v6,0.14145534078146238,0.19945155010361892,,,
0.08204137337634188,0.2285991007782851,0.35888755947431566,0.43984608632290123,0.4020238462124974,0.020226124600067327,0.03408271413332619,0.00036025901013743005,0.0,0.20407091307956227,Equal_Weight,index_v6,0.1910145255671234,0.14723378565592182,,,
0.08204137337634188,0.2285991007782851,0.35888755947431566,0.43984608632290123,0.4020238462124974,0.020226124600067327,0.03408271413332619,0.00036025901013743005,0.0,0.20407091307956227,A_ceil_CVaR,index_v6,0.1910145255671234,0.14723378565592182,,,
0.08204137337634188,0.2285991007782851,0.35888755947431566,0.43984608632290123,0.4020238462124974,0.020226124600067327,0.03408271413332619,0.00036025901013743005,0.0,0.20407091307956227,B_fixed_kappa,index_v6,0.1910145255671234,0.14723378565592182,,,
0.08204137337634188,0.2285991007782851,0.35888755947431566,0.43984608632290123,0.4020238462124974,0.020226124600067327,0.03408271413332619,0.00036025901013743005,0.0,0.20407091307956227,C_stable,index_v6,0.1910145255671234,0.14723378565592182,,,
