annualized_return,annualized_volatility,sharpe_ratio,sortino_ratio,max_drawdown,var_5pct,cvar_5pct,avg_turnover,total_transaction_cost,calmar_ratio,method,group,crisis_2020,crisis_2022,kappa_max,weight_cap,rho
0.0784033817182028,0.1775245495880184,0.4416481095158597,0.5781363900814059,0.2512286927393372,0.0151271925485367,0.0246983399590989,0.0384713409053166,0.0,0.3120797264966481,A_ceil_CVaR,v5,0.0616866155566803,0.0372630123098749,1.0,,
0.0546481191567103,0.1888185567256228,0.2894213370994086,0.3943278197564498,0.2559496034948784,0.0166759615836682,0.0265794580262653,0.0199857538377653,0.0,0.213511247567937,B_fixed_kappa,v5,0.0288971248979815,0.1107633113208297,1.0,,
0.0222399143285791,0.1957793551339331,0.1135968310517971,0.1379213433153963,0.3574582520400241,0.0160521071928293,0.0291712878222532,0.0233423799265644,0.0,0.0622168160943421,C_default,v5,0.1555724418566056,0.0936831596796853,1.0,,
0.0222399143285791,0.1957793551339331,0.1135968310517971,0.1379213433153963,0.3574582520400241,0.0160521071928293,0.0291712878222532,0.0233423799265644,0.0,0.0622168160943421,C_calibrated,v5,0.1555724418566056,0.0936831596796853,1.0,,
0.0075413702606179,0.1716728868245366,0.0439287204876204,0.0548790926226707,0.2712091589281917,0.0140527669964967,0.0249547579079562,0.0155863454359242,0.0,0.0278064733891037,C_cap,v5,0.0605217726969052,0.0366948362322816,1.0,0.1,
-0.013912261732124,0.1870114418595705,-0.0743925697475286,-0.0980997911755142,0.2977141438167213,0.0167531965442897,0.0276810399653772,0.0320920565081655,0.0,-0.0467302680140338,C_smooth,v5,0.112045976187539,0.1253473887928136,1.0,,0.7
-0.005806218285616,0.1700432787425692,-0.0341455324112287,-0.0413694332456899,0.287021442122139,0.0142047014975744,0.0254797364563281,0.0156924285363484,0.0,-0.0202292143844264,C_stable,v5,0.077137721149836,0.03662203966069,1.0,0.1,0.7
